"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.632893","0.403205","0.164655","0.203808","0.339693","0.147168","0.153657",
"4000000.000000","1.443929","0.863475","0.345100","0.435171","0.774050","0.316082","0.323781",
"6000000.000000","2.443022","1.552496","0.584920","0.623238","1.299281","0.534986","0.553130",
"8000000.000000","3.144350","1.842176","0.719625","0.930655","1.720023","0.671525","0.676224",
"10000000.000000","4.571672","3.093267","1.096538","1.110654","2.323279","1.021909","1.027736",
"12000000.000000","5.211222","3.349938","1.230534","1.356404","2.557511","1.144010","1.148785",
"14000000.000000","5.900152","3.642862","1.376688","1.812355","2.900181","1.279118","1.280417",
"16000000.000000","6.640001","3.970717","1.536937","1.980204","3.499303","1.431096","1.424658",
"18000000.000000","9.005943","6.264772","2.208530","2.169268","4.821274","1.911234","2.049136",
"20000000.000000","9.630378","6.534003","2.354357","2.385190","5.023114","2.035463","2.182803",
"22000000.000000","10.286143","6.823950","2.504985","2.636100","5.257249","2.166008","2.320840",
"24000000.000000","10.968775","7.134218","2.660802","2.935326","5.538566","2.304667","2.464181",
"26000000.000000","11.681981","7.465910","2.822013","3.824634","5.880003","2.452128","2.613345",
"28000000.000000","12.426901","7.819362","2.989436","3.998056","6.290084","2.609584","2.766889",
"30000000.000000","13.203593","8.193376","3.163360","4.181099","6.791278","2.778804","2.927484",
"32000000.000000","14.012889","8.588763","3.344283","4.371663","7.548564","2.959349","3.094806",
"34000000.000000","14.852473","13.582760","4.923545","4.570554","10.236502","4.056507","4.606522",
"36000000.000000","15.722957","13.867056","5.082848","4.782492","10.437497","4.197843","4.754191",
"38000000.000000","20.062687","14.162128","5.243693","5.006242","10.653011","4.342521","4.904170",
"40000000.000000","20.768287","14.469353","5.405945","5.245650","10.883092","4.490803","5.055828",
"42000000.000000","21.492937","14.789215","5.570475","5.503138","11.129998","4.642150","5.209239",
"44000000.000000","22.238133","15.121809","5.735945","5.782667","11.397812","4.796926","5.364850",
"46000000.000000","23.002219","15.465695","5.904452","6.087852","11.690507","4.956258","5.522492",
"48000000.000000","23.784831","15.822938","6.075292","6.421591","12.012068","5.120112","5.682812",
"50000000.000000","24.587803","16.191552","6.248858","6.785624","12.363652","5.288501","5.844977",
"52000000.000000","25.408535","16.571976","6.425036","8.614688","12.748530","5.461933","6.009524",
"54000000.000000","26.249673","16.966437","6.603977","8.798945","13.166875","5.640505","6.176062",
"56000000.000000","27.109905","17.372345","6.784514","8.986685","13.621581","5.823497","6.345068",
"58000000.000000","27.988257","17.790389","6.967044","9.179163","14.117528","6.011710","6.516741",
"60000000.000000","28.884696","18.221468","7.153143","9.371304","14.670491","6.205230","6.690962",
"62000000.000000","29.799620","18.664046","7.342994","9.567085","15.322943","6.404630","6.868639",
"64000000.000000","30.733715","19.119733","7.536594","9.769345","16.218262","6.608977","7.050077",
"66000000.000000","31.685043","19.586202","7.732676","9.973268","18.500116","6.818404","7.236464",
"68000000.000000","32.655670","29.931563","10.898848","10.183805","21.238313","8.977503","10.382759",
"70000000.000000","33.644840","30.246336","11.066584","10.400537","21.451588","9.137735","10.541256",
"72000000.000000","34.652344","30.566743","11.234976","10.625635","21.669716","9.298712","10.699817",
"74000000.000000","35.677372","30.893361","11.403922","10.857300","21.893703","9.460923","10.859235",
"76000000.000000","45.249744","31.225116","11.573964","11.097132","22.123973","9.624821","11.019021",
"78000000.000000","46.057951","31.563421","11.744412","11.343711","22.361593","9.790464","11.179651",
"80000000.000000","46.877440","31.908408","11.916334","11.599035","22.606819","9.957693","11.341583",
"82000000.000000","47.706075","32.259073","12.089190","11.864575","22.861320","10.126276","11.503614",
"84000000.000000","48.546095","32.615414","12.262254","12.140344","23.125582","10.296709","11.666587",
"86000000.000000","49.393880","32.979209","12.435757","12.427351","23.400148","10.468721","11.830194",
"88000000.000000","50.253429","33.348754","12.611372","12.726628","23.687322","10.642727","11.994840",
"90000000.000000","51.121786","33.724960","12.787029","13.038877","23.986828","10.819089","12.160956",
"92000000.000000","51.999761","34.107362","12.964063","13.365088","24.299716","10.996562","12.327856",
"94000000.000000","52.887968","34.496125","13.141651","13.705903","24.627436","11.176178","12.495285",
"96000000.000000","53.786464","34.892106","13.320943","14.062038","24.970600","11.357933","12.663899",
"98000000.000000","54.693074","35.294872","13.500738","14.432800","25.329597","11.541577","12.833547",
"100000000.000000","55.609423","35.702501","13.681744","14.820214","25.705029","11.727768","13.003640",
"102000000.000000","56.535789","36.117571","13.864098","18.138172","26.096754","11.915633","13.175086",
"104000000.000000","57.471698","36.539570","14.047835","18.326533","26.504497","12.105552","13.347652",
"106000000.000000","58.418174","36.968675","14.232545","18.516928","26.930165","12.297746","13.520974",
"108000000.000000","59.374288","37.403136","14.418130","18.709527","27.372596","12.492679","13.695299",
"110000000.000000","60.339020","37.843274","14.604914","18.904738","27.832384","12.689912","13.870676",
"112000000.000000","61.313701","38.290672","14.792434","19.100146","28.311060","12.889549","14.047349",
"114000000.000000","62.297901","38.743492","14.981404","19.298022","28.809015","13.091442","14.225483",
"116000000.000000","63.291356","39.203261","15.171763","19.497962","29.329096","13.295664","14.404618",
"118000000.000000","64.292969","39.670726","15.364061","19.699276","29.876879","13.502353","14.585792",
"120000000.000000","65.304872","40.145228","15.558281","19.903436","30.458553","13.711198","14.768185",
"122000000.000000","66.326282","40.626097","15.753906","20.108460","31.086141","13.922285","14.951996",
"124000000.000000","67.356151","41.114452","15.950718","20.313480","31.779733","14.135152","15.137381",
"126000000.000000","68.395142","41.609638","16.149410","20.521474","32.579147","14.350890","15.324715",
"128000000.000000","69.443986","42.110231","16.349901","20.732775","33.575928","14.568873","15.514605",
"130000000.000000","70.501689","42.615845","16.552564","20.943945","35.026381","14.789009","15.706411",
"132000000.000000","71.568180","43.128805","16.757633","21.157849","38.098512","15.011522","15.900524",
"134000000.000000","72.644637","43.647885","16.964948","21.374893","41.566070","15.236673","16.097359",
"136000000.000000","73.730198","61.061818","23.093411","21.594523","41.774567","19.312492","22.178900",
"138000000.000000","74.825397","61.481268","23.265917","21.816194","41.985240","19.482169","22.341757",
"140000000.000000","75.929514","61.821723","23.438101","22.041061","42.198699","19.652839","22.504978",
"142000000.000000","77.041732","62.162285","23.611361","22.268666","42.415595","19.824174","22.668601",
"144000000.000000","78.163235","62.504538","23.784360","22.499482","42.640424","19.996202","22.832293",
"146000000.000000","79.294531","62.849070","23.958332","22.733730","42.868650","20.168977","22.996542",
"148000000.000000","80.433807","63.195809","24.131931","22.971856","43.100082","20.342326","23.161123",
"150000000.000000","81.582669","63.545456","24.306705","23.214890","43.334555","20.516316","23.327214",
"152000000.000000","102.933450","63.897857","24.481768","23.461833","43.572457","20.690903","23.492538",
"154000000.000000","103.818144","64.253438","24.655785","23.712903","43.814201","20.865859","23.658292",
"156000000.000000","104.707957","64.612877","24.830905","23.968321","44.059611","21.041770","23.823776",
"158000000.000000","105.601822","64.974236","25.007056","24.228276","44.308920","21.218480","23.990172",
"160000000.000000","106.501444","65.339087","25.183231","24.491098","44.563011","21.395887","24.156606",
"162000000.000000","107.403927","65.707139","25.359693","24.759416","44.821024","21.573975","24.324253",
"164000000.000000","108.312300","66.077926","25.536748","25.032976","45.084322","21.753154","24.491341",
"166000000.000000","109.225051","66.451787","25.714185","25.311980","45.353154","21.932932","24.659036",
"168000000.000000","110.142877","66.829300","25.892587","25.597091","45.626476","22.113125","24.827418",
"170000000.000000","111.064958","67.210806","26.070333","25.888244","45.905638","22.294431","24.995771",
"172000000.000000","111.991739","67.595077","26.249435","26.185219","46.190783","22.476950","25.164419",
"174000000.000000","112.924690","67.981571","26.428092","26.489516","46.481984","22.660674","25.333297",
"176000000.000000","113.860628","68.371827","26.607779","26.799793","46.778826","22.845293","25.502728",
"178000000.000000","114.801829","68.765827","26.787466","27.117107","47.082523","23.030305","25.672495",
"180000000.000000","115.748798","69.162520","26.967581","27.441164","47.393265","23.216024","25.843175",
"182000000.000000","116.699382","69.562722","27.148246","27.772390","47.711299","23.402624","26.014321",
"184000000.000000","117.655438","69.967014","27.329451","28.105537","48.036325","23.590465","26.185207",
"186000000.000000","118.616521","70.374714","27.510961","28.445510","48.368454","23.778733","26.356970",
"188000000.000000","119.580242","70.784930","27.692933","28.793877","48.707361","23.968637","26.528698",
"190000000.000000","120.550019","71.198846","27.875386","29.148965","49.055389","24.159185","26.700860",
"192000000.000000","121.524605","71.616143","28.058195","29.512884","49.411677","24.350559","26.873870",
"194000000.000000","122.502638","72.035936","28.241561","29.884682","49.775798","24.542756","27.047146",
"196000000.000000","123.485672","72.459112","28.425410","30.266396","50.147793","24.735724","27.221062",
"198000000.000000","124.473914","72.885999","28.610629","30.655530","50.528475","24.930242","27.395359",
"200000000.000000","125.465942","73.315918","28.796092","37.052017","50.916760","25.125682","27.569995",
