"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.623089","0.402673","0.165460","0.205604","0.352240","0.146974","0.153696",
"4000000.000000","1.419522","0.862047","0.349453","0.433906","0.802036","0.315482","0.323799",
"6000000.000000","2.416778","1.580784","0.593181","0.621757","1.263526","0.534974","0.553529",
"8000000.000000","3.118233","1.875581","0.728290","0.915062","1.684312","0.670972","0.676649",
"10000000.000000","4.547732","3.068814","1.102855","1.092195","2.434021","1.021036","1.026946",
"12000000.000000","5.188008","3.327962","1.236397","1.336969","2.667348","1.143367","1.148401",
"14000000.000000","5.877639","3.622925","1.381869","1.800259","3.010538","1.279096","1.280443",
"16000000.000000","6.618819","3.952064","1.541446","1.967384","3.606209","1.431329","1.424734",
"18000000.000000","8.987353","6.329659","2.219815","2.155912","4.962349","1.907123","2.050955",
"20000000.000000","9.612463","6.599728","2.366951","2.369927","5.166965","2.030168","2.184266",
"22000000.000000","10.267790","6.891877","2.518849","2.620367","5.406778","2.159858","2.321978",
"24000000.000000","10.951179","7.203249","2.675647","2.919778","5.693638","2.298525","2.467542",
"26000000.000000","11.665396","7.535382","2.837888","3.721675","6.040010","2.445938","2.617518",
"28000000.000000","12.410767","7.887812","3.005364","3.894493","6.453449","2.604170","2.771928",
"30000000.000000","13.187176","8.256492","3.178975","4.077841","6.957650","2.773287","2.932606",
"32000000.000000","13.995344","8.646761","3.360243","4.269938","7.716112","2.953918","3.100047",
"34000000.000000","14.835659","13.761058","4.933932","4.472472","9.742718","4.054782","4.611213",
"36000000.000000","15.707571","14.054659","5.092240","4.685211","9.944096","4.196055","4.758936",
"38000000.000000","20.042688","14.359288","5.252840","4.911063","10.157479","4.339736","4.909849",
"40000000.000000","20.746824","14.674874","5.415200","5.151429","10.389710","4.486509","5.062178",
"42000000.000000","21.471323","15.001129","5.579476","5.410742","10.638683","4.637846","5.215619",
"44000000.000000","22.214873","15.338812","5.746464","5.692736","10.909308","4.793174","5.370966",
