"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.632913","0.419803","0.165490","0.201473","0.340936","0.147840","0.153463",
"4000000.000000","1.447594","0.885094","0.344944","0.442198","0.766588","0.317741","0.323496",
"6000000.000000","2.447189","1.601559","0.588503","0.632888","1.175197","0.537969","0.552215",
"8000000.000000","3.150957","1.898817","0.723640","0.938585","1.601411","0.674750","0.675667",
"10000000.000000","4.578127","3.088881","1.098836","1.115386","2.322069","1.026767","1.026529",
"12000000.000000","5.219822","3.349164","1.233562","1.361050","2.557609","1.149482","1.148520",
"14000000.000000","5.911782","3.642809","1.379174","1.861191","2.904001","1.285527","1.281983",
"16000000.000000","6.654640","3.969735","1.539776","2.028923","3.505435","1.438363","1.427564",
"18000000.000000","9.036475","6.359657","2.226047","2.219621","4.617478","1.915601","2.060891",
"20000000.000000","9.664481","6.620732","2.374287","2.439226","4.826086","2.039097","2.195235",
"22000000.000000","10.323812","6.903659","2.525106","2.696932","5.071197","2.169759","2.334498",
"24000000.000000","11.010742","7.206481","2.682889","3.005767","5.366719","2.308305","2.478803",
"26000000.000000","11.729711","7.532953","2.844479","3.849286","5.722835","2.457332","2.629157",
"28000000.000000","12.479494","7.881431","3.012044","4.024087","6.144938","2.615888","2.784507",
"30000000.000000","13.262046","8.249628","3.187021","4.205974","6.654193","2.785546","2.945875",
"32000000.000000","14.078300","8.637712","3.369110","4.396686","7.418417","2.967264","3.114512",
"34000000.000000","14.924805","13.447733","4.950061","4.596667","9.820205","4.072634","4.640910",
"36000000.000000","15.803323","13.743173","5.109996","4.807173","10.026882","4.215212","4.790827",
"38000000.000000","20.167509","14.049391","5.271980","5.031402","10.247407","4.360340","4.941480",
"40000000.000000","20.879299","14.366335","5.436097","5.270531","10.482346","4.509256","5.094051",
"42000000.000000","21.610858","14.694794","5.602112","5.528884","10.735236","4.661498","5.248669",
"44000000.000000","22.362808","15.034904","5.770154","5.810540","11.010346","4.817888","5.405525",
"46000000.000000","23.133318","15.387038","5.940210","6.119626","11.311708","4.978773","5.564344",
"48000000.000000","23.923410","15.750939","6.112911","6.459703","11.642706","5.143714","5.725135",
"50000000.000000","24.731533","16.127662","6.287777","6.831591","12.005977","5.313244","5.888749",
"52000000.000000","25.559016","16.516556","6.464970","8.573643","12.402100","5.487294","6.054090",
"54000000.000000","26.404554","16.918165","6.643843","8.758931","12.831119","5.667343","6.222024",
"56000000.000000","27.270990","17.332523","6.825589","8.947147","13.295196","5.851458","6.392106",
"58000000.000000","28.156210","17.759132","7.010208","9.138750","13.797623","6.040389","6.564863",
"60000000.000000","29.060434","18.196866","7.197918","9.334593","14.356277","6.235014","6.741070",
"62000000.000000","29.984157","18.642012","7.388788","9.536313","15.012959","6.435339","6.919916",
"64000000.000000","30.925267","19.099620","7.583406","9.742302","15.910989","6.640823","7.103130",
"66000000.000000","31.885165","19.567169","7.781463","9.952018","18.191012","6.850987","7.290798",
"68000000.000000","32.863569","27.733759","10.961372","10.167822","20.903364","9.015135","10.448115",
"70000000.000000","33.859937","28.097587","11.129984","10.389501","21.117935","9.175375","10.607039",
"72000000.000000","34.875521","28.427572","11.299228","10.615779","21.337911","9.337830","10.766347",
"74000000.000000","35.907969","28.762316","11.469260","10.850975","21.564137","9.501200","10.926433",
"76000000.000000","45.543781","29.101976","11.640368","11.094323","21.797398","9.666134","11.087549",
"78000000.000000","46.360983","29.446936","11.811747","11.343958","22.038131","9.832559","11.249298",
"80000000.000000","47.186057","29.797332","11.984846","11.603035","22.287849","9.999940","11.411163",
"82000000.000000","48.023169","30.153761","12.158619","11.872002","22.546618","10.169648","11.574445",
"84000000.000000","48.867888","30.516709","12.332632","12.152214","22.815687","10.341088","11.738337",
"86000000.000000","49.724747","30.885626","12.507765","12.445703","23.096343","10.514306","11.903285",
"88000000.000000","50.591890","31.259663","12.683576","12.751916","23.390248","10.689338","12.068975",
"90000000.000000","51.468942","31.640521","12.860571","13.072463","23.697499","10.866289","12.235541",
"92000000.000000","52.354687","32.028368","13.038657","13.406916","24.019418","11.045489","12.403411",
"94000000.000000","53.249662","32.422569","13.217995","13.757320","24.357726","11.226454","12.572008",
"96000000.000000","54.154695","32.822077","13.397772","14.123939","24.710999","11.409071","12.741379",
"98000000.000000","55.068472","33.229157","13.578522","14.507119","25.080520","11.594085","12.911962",
"100000000.000000","55.994045","33.641563","13.760587","14.906423","25.467687","11.780595","13.083940",
"102000000.000000","56.928338","34.061010","13.944192","18.151162","25.870324","11.969655","13.256230",
"104000000.000000","57.871174","34.487583","14.129035","18.340356","26.289953","12.161115","13.430240",
"106000000.000000","58.824655","34.917306","14.314237","18.532524","26.726232","12.354469","13.604591",
"108000000.000000","59.787951","35.352297","14.500467","18.727262","27.179431","12.550415","13.779851",
