"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.636589","0.406047","0.168780","0.206047","0.342238","0.146766","0.154435",
"4000000.000000","1.451219","0.870122","0.352726","0.443834","0.795599","0.315235","0.325147",
"6000000.000000","2.454113","1.551408","0.593283","0.633293","1.282521","0.534544","0.555016",
"8000000.000000","3.156926","1.848774","0.728666","0.935526","1.708123","0.671111","0.678435",
"10000000.000000","4.590381","3.032631","1.104785","1.116367","2.451721","1.023872","1.029780",
"12000000.000000","5.232276","3.291281","1.238911","1.368316","2.691741","1.146214","1.152345",
"14000000.000000","5.924477","3.586098","1.385436","1.811905","3.039837","1.282664","1.283892",
"16000000.000000","6.667859","3.917212","1.545810","1.978252","3.634231","1.434913","1.428582",
"18000000.000000","9.052446","6.230355","2.216624","2.163741","4.997658","1.909966","2.060631",
"20000000.000000","9.681042","6.502028","2.363559","2.375560","5.201697","2.034919","2.194738",
"22000000.000000","10.339452","6.793686","2.515463","2.624319","5.440374","2.166274","2.333443",
"24000000.000000","11.026932","7.107038","2.671445","2.924896","5.728710","2.305133","2.478455",
"26000000.000000","11.746027","7.440408","2.833187","3.285807","6.078626","2.454061","2.628282",
"28000000.000000","12.496773","7.792263","3.000934","4.016297","6.495907","2.612578","2.783505",
"30000000.000000","13.278814","8.161623","3.175583","4.198069","7.000102","2.782189","2.944527",
"32000000.000000","14.092115","8.551395","3.357990","4.389015","7.749749","2.963791","3.112378",
"34000000.000000","14.937467","13.452517","4.939015","4.589502","10.165949","4.064064","4.625232",
"36000000.000000","15.815936","13.747117","5.098803","4.801728","10.371401","4.207566","4.773827",
"38000000.000000","20.175984","14.053046","5.260849","5.027533","10.587895","4.351751","4.923996",
"40000000.000000","20.887012","14.370413","5.424147","5.269683","10.821331","4.499253","5.075790",
"42000000.000000","21.619437","14.699010","5.589851","5.531762","11.072720","4.650724","5.229738",
"44000000.000000","22.369751","15.039583","5.757793","5.817674","11.346564","4.806484","5.385759",
"46000000.000000","23.139610","15.391561","5.928101","6.130108","11.647417","4.965746","5.544285",
"48000000.000000","23.928528","15.755695","6.100358","6.472677","11.976845","5.130995","5.705600",
"50000000.000000","24.737428","16.131420","6.275277","8.128492","12.338854","5.300103","5.868435",
"52000000.000000","25.565838","16.518718","6.451890","8.311743","12.731956","5.474660","6.033203",
"54000000.000000","26.412469","16.919813","6.630559","8.497751","13.159081","5.653021","6.200919",
"56000000.000000","27.278026","17.330767","6.812504","8.688143","13.618721","5.836629","6.371278",
"58000000.000000","28.162621","17.756708","6.997456","8.881597","14.117923","6.025426","6.543606",
"60000000.000000","29.067789","18.189502","7.186107","9.078939","14.673910","6.219650","6.719139",
"62000000.000000","29.988955","18.639571","7.377745","9.280008","15.326119","6.419099","6.897900",
"64000000.000000","30.929610","19.102488","7.572461","9.485768","16.218216","6.623085","7.080781",
"66000000.000000","31.889097","19.572586","7.771287","9.695950","18.487108","6.833295","7.267669",
"68000000.000000","32.865713","30.703256","10.943179","9.910611","21.316262","8.996623","10.421880",
"70000000.000000","33.863763","31.018300","11.111841","10.131451","21.525724","9.156076","10.580494",
"72000000.000000","34.878839","31.339401","11.280787","10.357476","21.740593","9.317416","10.740090",
"74000000.000000","35.911320","31.666760","11.451208","10.591195","21.963843","9.480309","10.900073",
"76000000.000000","45.554276","31.999049","11.622452","10.830807","22.195613","9.645117","11.060467",
"78000000.000000","46.369364","32.339375","11.794743","11.079297","22.434986","9.811837","11.221595",
"80000000.000000","47.195166","32.684023","11.967419","11.336587","22.682055","9.979880","11.383797",
"82000000.000000","48.030316","33.034709","12.140258","11.604632","22.939518","10.148916","11.546993",
"84000000.000000","48.877723","33.392284","12.314451","11.885259","23.207534","10.319575","11.711123",
"86000000.000000","49.732094","33.757080","12.489959","12.176752","23.487608","10.491749","11.875633",
"88000000.000000","50.597597","34.127415","12.665628","12.481320","23.779935","10.666503","12.041257",
"90000000.000000","51.473001","34.504240","12.841373","12.799918","24.085456","10.843269","12.207664",
"92000000.000000","52.358291","34.887402","13.019425","13.133528","24.405726","11.021686","12.374669",
"94000000.000000","53.253935","35.275943","13.197344","13.481953","24.742292","11.202520","12.543005",
"96000000.000000","54.157423","35.671109","13.376213","13.846999","25.095139","11.385453","12.712013",
"98000000.000000","55.072158","36.073308","13.556466","14.226949","25.463566","11.569701","12.882206",
"100000000.000000","55.997604","36.481883","13.737820","17.476106","25.849315","11.756285","13.053476",
"102000000.000000","56.931095","36.896473","13.920280","17.664689","26.251841","11.944907","13.225768",
"104000000.000000","57.875779","37.316353","14.104223","17.854424","26.668779","12.135360","13.398954",
"106000000.000000","58.829141","37.743957","14.289136","18.046924","27.101835","12.328453","13.573233",
"108000000.000000","59.789680","38.179163","14.475658","18.240813","27.551073","12.523890","13.748598",
"110000000.000000","60.762433","38.620124","14.663359","18.435972","28.019321","12.722015","13.924865",
"112000000.000000","61.744064","39.067395","14.852071","18.632447","28.504436","12.922072","14.101997",
"114000000.000000","62.734063","39.521386","15.042244","18.830935","29.008181","13.124946","14.283418",
"116000000.000000","63.734264","39.982470","15.234010","19.032069","29.534320","13.329652","14.461475",
"118000000.000000","64.744690","40.449593","15.427252","19.234812","30.086503","13.536693","14.646370",
"120000000.000000","65.763072","40.924112","15.622069","19.440032","30.670614","13.746121","14.830671",
"122000000.000000","66.790708","41.405833","15.818222","19.644417","31.299595","13.958557","15.017337",
"124000000.000000","67.827576","41.895117","16.016886","19.852450","31.995050","14.173094","15.208850",
"126000000.000000","68.873946","42.389844","16.216641","20.062931","32.798177","14.389284","15.403512",
"128000000.000000","69.930211","42.890803","16.418499","20.273708","33.798060","14.608096","15.598177",
"130000000.000000","70.995162","43.398402","16.622073","20.486449","35.256312","14.829020","15.796848",
"132000000.000000","72.070516","43.911954","16.827336","20.701867","38.319642","15.052176","15.992911",
"134000000.000000","73.154190","44.432608","17.035177","20.919896","43.548869","15.277353","16.190979",
"136000000.000000","74.246517","61.930933","23.182967","21.140204","43.762703","19.365195","22.363775",
