"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.622377","0.401926","0.164982","0.207002","0.344575","0.146454","0.153828",
"4000000.000000","1.429062","0.863870","0.344509","0.440889","0.780410","0.314912","0.323803",
"6000000.000000","2.426419","1.566279","0.587291","0.626601","1.225906","0.533748","0.552561",
"8000000.000000","3.127087","1.857648","0.722367","0.946386","1.647238","0.670123","0.675449",
"10000000.000000","4.556333","3.115229","1.099102","1.122935","2.423695","1.021371","1.027965",
"12000000.000000","5.196060","3.372617","1.233352","1.364104","2.657776","1.143507","1.148806",
"14000000.000000","5.885901","3.665906","1.378896","1.860278","3.000095","1.279131","1.280343",
"16000000.000000","6.625436","3.994656","1.539588","2.025967","3.597803","1.431761","1.424318",
"18000000.000000","9.003305","6.238474","2.221693","2.211649","4.864403","1.907092","2.059099",
"20000000.000000","9.628112","6.508723","2.368212","2.423533","5.067816","2.030762","2.192527",
"22000000.000000","10.284313","6.799331","2.519646","2.671067","5.306996","2.161406","2.331073",
"24000000.000000","10.967549","7.110609","2.675753","2.967204","5.592553","2.301046","2.474390",
"26000000.000000","11.681816","7.442382","2.837855","3.853699","5.937622","2.448661","2.623343",
"28000000.000000","12.427457","7.792379","3.006193","4.028912","6.350454","2.606735","2.777577",
"30000000.000000","13.205722","8.160958","3.180225","4.212335","6.854022","2.776099","2.938048",
"32000000.000000","14.014434","8.549947","3.360969","4.404387","7.609526","2.957213","3.105935",
"34000000.000000","14.855573","13.666956","4.934943","4.604258","9.835220","4.056536","4.616317",
"36000000.000000","15.727139","13.960107","5.094067","4.815977","10.036368","4.198808","4.764238",
"38000000.000000","20.055806","14.264121","5.254950","5.041010","10.251275","4.343025","4.913648",
"40000000.000000","20.761256","14.579867","5.417649","5.281869","10.481287","4.489746","5.065168",
"42000000.000000","21.485872","14.907006","5.582403","5.541251","10.728835","4.640663","5.218060",
"44000000.000000","22.231702","15.245842","5.749407","5.822685","10.997169","4.796182","5.373701",
"46000000.000000","22.996369","15.596549","5.920090","6.129776","11.291210","4.952751","5.531570",
"48000000.000000","23.779846","15.959020","6.091101","6.462990","11.613050","5.110590","5.692058",
"50000000.000000","24.581376","16.332579","6.263400","6.826035","11.965387","5.273635","5.853924",
"52000000.000000","25.402786","16.714679","6.438113","8.551901","12.351112","5.440252","6.018308",
"54000000.000000","26.243349","17.108373","6.615670","8.739161","12.771406","5.617070","6.184813",
"56000000.000000","27.102700","17.515930","6.796067","8.928696","13.226835","5.799936","6.353784",
"58000000.000000","27.981084","17.937223","6.978948","9.121977","13.724553","5.988440","6.525530",
"60000000.000000","28.878221","18.369879","7.166075","9.317943","14.279355","6.181885","6.700268",
"62000000.000000","29.794427","18.809342","7.355491","9.518240","14.932867","6.380484","6.878269",
"64000000.000000","30.728075","19.260472","7.549958","9.724104","15.827060","6.584942","7.059967",
"66000000.000000","31.679623","19.723796","7.747891","9.931055","18.096591","6.793543","7.245836",
"68000000.000000","32.650517","27.850710","10.933218","10.143402","20.311576","8.950005","10.390304",
"70000000.000000","33.640038","28.212948","11.100572","10.360190","20.523829","9.109714","10.548243",
"72000000.000000","34.646397","28.541577","11.269079","10.585187","20.741999","9.270717","10.706828",
"74000000.000000","35.672235","28.874004","11.437682","10.817002","20.965926","9.433383","10.866043",
"76000000.000000","45.221231","29.212053","11.607537","11.055161","21.195226","9.596966","11.025978",
"78000000.000000","46.030622","29.555955","11.778261","11.300831","21.432279","9.761925","11.186404",
"80000000.000000","46.849575","29.904624","11.949716","11.557591","21.675561","9.928909","11.347468",
"82000000.000000","47.679930","30.259710","12.122053","11.824458","21.928766","10.097467","11.509293",
"84000000.000000","48.518459","30.620668","12.295353","12.099833","22.192111","10.267542","11.672294",
"86000000.000000","49.369019","30.987428","12.470039","12.386257","22.465903","10.439694","11.836537",
"88000000.000000","50.229541","31.360422","12.645501","12.685592","22.751753","10.613388","12.001313",
"90000000.000000","51.099028","31.740379","12.821631","12.997486","23.051284","10.789155","12.167257",
"92000000.000000","51.977932","32.126978","12.998618","13.324104","23.363520","10.966843","12.333613",
"94000000.000000","52.866556","32.520450","13.176635","13.664442","23.690170","11.146654","12.500925",
"96000000.000000","53.765008","32.918554","13.355652","14.019797","24.032620","11.328091","12.668977",
"98000000.000000","54.672942","33.323126","13.535763","14.391234","24.391785","11.511632","12.837896",
"100000000.000000","55.590119","33.734077","13.716715","14.779762","24.767313","11.697930","13.007732",
"102000000.000000","56.517024","34.152677","13.899336","18.072322","25.159335","11.885910","13.179131",
"104000000.000000","57.453263","34.576126","14.082503","18.261423","25.568584","12.075941","13.351594",
"106000000.000000","58.399265","35.003338","14.266765","18.453735","25.995310","12.268246","13.525130",
"108000000.000000","59.355989","35.437677","14.452068","18.647662","26.439266","12.463092","13.699780",
"110000000.000000","60.320484","35.879304","14.638676","18.840643","26.900564","12.659631","13.874887",
"112000000.000000","61.294373","36.326942","14.826677","19.035352","27.381342","12.858978","14.051231",
"114000000.000000","62.278443","36.780671","15.016009","19.231439","27.882644","13.060446","14.229141",
"116000000.000000","63.271885","37.240299","15.206351","19.430050","28.406837","13.264465","14.408477",
"118000000.000000","64.273563","37.706166","15.398446","19.631228","28.958898","13.470714","14.589137",
"120000000.000000","65.285184","38.178728","15.592529","19.834239","29.544453","13.679595","14.771973",
"122000000.000000","66.306028","38.647490","15.787792","20.038795","30.175750","13.890770","14.955726",
"124000000.000000","67.336436","39.118325","15.984522","20.246078","30.874319","14.103378","15.141079",
"126000000.000000","68.376650","39.601152","16.183647","20.452992","31.680273","14.318655","15.329085",
"128000000.000000","69.425649","40.099233","16.384132","20.664691","32.687170","14.536929","15.518138",
"130000000.000000","70.483507","40.602982","16.586468","20.878021","34.150225","14.756680","15.709440",
"132000000.000000","71.552043","41.114280","16.789333","21.094079","37.204074","14.979086","15.902999",
"134000000.000000","72.627815","41.633113","16.994358","21.312726","42.188161","15.203271","16.099211",
"136000000.000000","73.713144","59.080712","23.125193","21.534227","42.402566","19.278256","22.190795",
