"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.622564","0.405809","0.165713","0.208245","0.356318","0.147218","0.151669",
"4000000.000000","1.427900","0.870447","0.348973","0.444522","0.774207","0.316922","0.319327",
"6000000.000000","2.430261","1.575973","0.588055","0.634747","1.247289","0.536945","0.547580",
"8000000.000000","3.133371","1.873082","0.723318","0.943906","1.675118","0.673633","0.670967",
"10000000.000000","4.568158","3.073263","1.098869","1.125076","2.428948","1.024576","1.025465",
"12000000.000000","5.210118","3.331195","1.232829","1.621006","2.665206","1.147176","1.146991",
"14000000.000000","5.902700","3.625814","1.378950","1.772490","3.013198","1.283279","1.278721",
"16000000.000000","6.645640","3.955639","1.539461","1.938577","3.614423","1.436505","1.423944",
"18000000.000000","9.031181","6.206776","2.212488","2.125171","4.964686","1.911939","2.060172",
"20000000.000000","9.657762","6.467833","2.359690","2.338375","5.170543","2.035959","2.194768",
"22000000.000000","10.316973","6.751472","2.511943","2.589380","5.415322","2.167910","2.333953",
"24000000.000000","11.002259","7.057452","2.668527","2.892631","5.710773","2.306734","2.477688",
"26000000.000000","11.719407","7.385516","2.830803","3.677485","6.066978","2.454421","2.627657",
"28000000.000000","12.468399","7.736058","2.999238","3.852335","6.486868","2.612993","2.782431",
"30000000.000000","13.249164","8.105469","3.173742","4.033711","6.993130","2.782912","2.943298",
"32000000.000000","14.060387","8.497112","3.354645","4.223766","7.748673","2.964397","3.111692",
"34000000.000000","14.904183","13.296426","4.937082","4.421606","10.185990","4.062803","4.616588",
"36000000.000000","15.779582","13.592023","5.096828","4.630615","10.391915","4.204438","4.764761",
"38000000.000000","20.120137","13.898923","5.258429","4.852924","10.612003","4.348829","4.914790",
"40000000.000000","20.827220","14.217051","5.421607","5.091408","10.846689","4.496766","5.067677",
"42000000.000000","21.552807","14.545476","5.587202","5.350651","11.099811","4.647950","5.222108",
"44000000.000000","22.299613","14.886403","5.754750","5.631964","11.375375","4.803755","5.378948",
"46000000.000000","23.064628","15.238899","5.924199","5.941601","11.677619","4.963780","5.537208",
"48000000.000000","23.848494","15.603050","6.095812","6.281497","12.008720","5.127892","5.697309",
"50000000.000000","24.652337","15.978629","6.269902","6.653172","12.371948","5.296960","5.860132",
"52000000.000000","25.475644","16.366877","6.446947","8.472475","12.767884","5.470947","6.025547",
"54000000.000000","26.317532","16.765479","6.626168","8.659116","13.196589","5.649823","6.193503",
"56000000.000000","27.178360","17.174774","6.808169","8.850928","13.660037","5.834004","6.363097",
"58000000.000000","28.059317","17.594478","6.992457","9.043428","14.162507","6.023059","6.535497",
"60000000.000000","28.957320","18.026592","7.179857","9.241123","14.721829","6.217800","6.711210",
"62000000.000000","29.875172","18.469956","7.370877","9.442932","15.377279","6.417250","6.890425",
"64000000.000000","30.810846","18.924131","7.565135","9.648543","16.275671","6.622127","7.073263",
"66000000.000000","31.763094","19.390539","7.764859","9.857911","18.514978","6.832159","7.260038",
"68000000.000000","32.737210","27.528974","10.913459","10.073830","21.402484","8.986386","10.395615",
"70000000.000000","33.728181","27.892196","11.082167","10.295316","21.617398","9.146733","10.554036",
"72000000.000000","34.737283","28.221795","11.251854","10.523088","21.837462","9.307997","10.713760",
"74000000.000000","35.765990","28.556121","11.421933","10.757419","22.064023","9.471162","10.873901",
"76000000.000000","45.357336","28.896047","11.592718","11.000426","22.297399","9.635465","11.034843",
"78000000.000000","46.168973","29.240857","11.764255","11.251599","22.538327","9.801413","11.196429",
"80000000.000000","46.990927","29.590746","11.936503","11.512365","22.787463","9.968926","11.358631",
"82000000.000000","47.822472","29.947337","12.109691","11.783271","23.045841","10.138815","11.521607",
"84000000.000000","48.665710","30.309924","12.283437","12.065805","23.315500","10.309550","11.685065",
"86000000.000000","49.516858","30.678135","12.458332","12.360474","23.597006","10.481803","11.849519",
"88000000.000000","50.378285","31.053090","12.634331","12.669112","23.891036","10.656287","12.015097",
"90000000.000000","51.250943","31.434532","12.811746","12.990740","24.198858","10.832937","12.181465",
"92000000.000000","52.134492","31.823330","12.989409","13.326864","24.521877","11.011897","12.348869",
"94000000.000000","53.025715","32.216946","13.168203","13.678525","24.859619","11.192441","12.517519",
"96000000.000000","53.927029","32.617163","13.347707","14.046225","25.214980","11.374918","12.686664",
"98000000.000000","54.836995","33.023440","13.528291","14.428947","25.586243","11.559818","12.857089",
"100000000.000000","55.757238","33.435719","13.710183","14.828414","25.974082","11.746695","13.028401",
"102000000.000000","56.687734","33.855522","13.893185","18.183035","26.378942","11.935649","13.200641",
"104000000.000000","57.627605","34.282187","14.077087","18.374969","26.800282","12.127117","13.373898",
"106000000.000000","58.576909","34.711036","14.261860","18.569204","27.237662","12.320514","13.547896",
"108000000.000000","59.537080","35.145194","14.448384","18.765058","27.691157","12.516289","13.723257",
"110000000.000000","60.508595","35.586836","14.635732","18.961308","28.160952","12.714618","13.900149",
"112000000.000000","61.487146","36.034801","14.824354","19.158220","28.646719","12.915294","14.078013",
"114000000.000000","62.474631","36.490654","15.013796","19.356822","29.151654","13.118061","14.257142",
"116000000.000000","63.470405","36.951629","15.205433","19.557104","29.679113","13.323205","14.437013",
"118000000.000000","64.477000","37.419049","15.399216","19.760266","30.231878","13.530326","14.618238",
"120000000.000000","65.493328","37.896377","15.593609","19.964279","30.817195","13.740076","14.801471",
"122000000.000000","66.518182","38.378222","15.789855","20.171588","31.448628","13.952327","14.985701",
"124000000.000000","67.553001","38.865916","15.987634","20.377986","32.146026","14.166389","15.171471",
"126000000.000000","68.596442","39.360540","16.187485","20.587037","32.950281","14.383011","15.360076",
"128000000.000000","69.651252","39.860822","16.389366","20.799941","33.952413","14.601830","15.550167",
"130000000.000000","70.712255","40.367880","16.591507","21.015454","35.414792","14.822910","15.741858",
"132000000.000000","71.783497","40.882549","16.796394","21.231172","38.528722","15.046610","15.936621",
"134000000.000000","72.866240","41.403768","17.004956","21.449747","43.418178","15.272030","16.133620",
"136000000.000000","73.956844","58.902724","23.093240","21.670313","43.633490","19.337750","22.204111",
"138000000.000000","75.056372","59.323366","23.266842","21.894204","43.852633","19.508596","22.368252",
