"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.640078","0.404316","0.167476","0.213420","0.354484","0.148443","0.154640",
"4000000.000000","1.459128","0.871649","0.348177","0.454812","0.782890","0.318637","0.325809",
"6000000.000000","2.466759","1.551178","0.590392","0.649552","1.336752","0.539173","0.557115",
"8000000.000000","3.174848","1.849438","0.726718","0.957264","1.769313","0.676035","0.681482",
"10000000.000000","4.610856","3.060622","1.103910","1.135956","2.547850","1.028931","1.037324",
"12000000.000000","5.257042","3.321256","1.240323","1.391631","2.789763","1.151709","1.160234",
"14000000.000000","5.954731","3.618577","1.387949","1.885769","3.148214","1.288703","1.293946",
"16000000.000000","6.702285","3.951566","1.550011","2.054740","3.757186","1.442932","1.440429",
"18000000.000000","9.092964","6.212548","2.232908","2.247664","5.018286","1.923118","2.071027",
"20000000.000000","9.726991","6.474790","2.381633","2.470026","5.230307","2.047915","2.208139",
"22000000.000000","10.391893","6.759631","2.535284","2.733556","5.481286","2.179295","2.348738",
"24000000.000000","11.084579","7.066200","2.693271","3.052782","5.787583","2.319441","2.494349",
"26000000.000000","11.809162","7.393063","2.857125","3.938863","6.157539","2.469086","2.645603",
"28000000.000000","12.565423","7.742123","3.026584","4.115652","6.589485","2.629306","2.802086",
"30000000.000000","13.354652","8.113839","3.202446","4.301070","7.104846","2.800398","2.964744",
"32000000.000000","14.175715","8.505846","3.386427","4.495406","7.875254","2.983393","3.134653",
"34000000.000000","15.029677","13.119939","4.966468","4.698906","10.646537","4.086267","4.645608",
"36000000.000000","15.915653","13.406970","5.127782","4.915090","10.854744","4.229423","4.795877",
"38000000.000000","20.311886","13.706844","5.290862","5.146277","11.076093","4.374742","4.948400",
"40000000.000000","21.029188","14.018183","5.456247","5.395295","11.314177","4.523439","5.102317",
"42000000.000000","21.766546","14.342088","5.623000","5.666946","11.573437","4.676156","5.258059",
"44000000.000000","22.523798","14.677377","5.792372","5.963764","11.857206","4.832771","5.415574",
"46000000.000000","23.299762","15.025679","5.963762","6.291125","12.170537","4.994162","5.575174",
"48000000.000000","24.095567","15.386252","6.137115","6.650862","12.515807","5.159828","5.736674",
"50000000.000000","24.910069","15.759341","6.312252","7.042788","12.893539","5.330121","5.901176",
"52000000.000000","25.744417","16.143944","6.489753","8.762770","13.303085","5.505694","6.067484",
"54000000.000000","26.598976","16.543975","6.669826","8.949384","13.744794","5.686162","6.236534",
"56000000.000000","27.470898","16.958105","6.852713","9.138798","14.218106","5.871851","6.408384",
"58000000.000000","28.361834","17.383680","7.038610","9.331180","14.729252","6.062350","6.582394",
"60000000.000000","29.272112","17.821121","7.228148","9.528964","15.294678","6.258423","6.759570",
"62000000.000000","30.202552","18.269715","7.420825","9.732096","15.956970","6.459509","6.939954",
"64000000.000000","31.151333","18.729516","7.617187","9.940407","16.864186","6.665710","7.123445",
"66000000.000000","32.117145","19.201225","7.818411","10.151111","19.153728","6.877203","7.311951",
"68000000.000000","33.101697","29.710647","10.985544","10.366710","21.292362","9.039573","10.469401",
"70000000.000000","34.106389","30.029219","11.154981","10.588286","21.509230","9.201184","10.629841",
"72000000.000000","35.127492","30.353388","11.325877","10.816847","21.731567","9.364836","10.791404",
"74000000.000000","36.166600","30.683196","11.497857","11.053520","21.960060","9.529673","10.952886",
"76000000.000000","45.842045","31.018299","11.670513","11.299514","22.196142","9.695492","11.114650",
"78000000.000000","46.662668","31.360416","11.843650","11.555423","22.441730","9.861698","11.277714",
"80000000.000000","47.493278","31.708086","12.017371","11.820184","22.696019","10.030884","11.441555",
"82000000.000000","48.334037","32.063665","12.192021","12.096718","22.961221","10.202073","11.606200",
"84000000.000000","49.185296","32.425019","12.367543","12.387312","23.238948","10.375046","11.771557",
"86000000.000000","50.044914","32.790816","12.544311","12.690397","23.529861","10.549197","11.938218",
"88000000.000000","50.914899","33.163604","12.721602","13.008582","23.835755","10.725503","12.105635",
"90000000.000000","51.795253","33.544357","12.900324","13.342916","24.156844","10.903874","12.273825",
"92000000.000000","52.684956","33.931043","13.078773","13.692703","24.494163","11.083613","12.443033",
"94000000.000000","53.585529","34.323888","13.258288","14.058685","24.847647","11.266057","12.613122",
