"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.634171","0.402957","0.165377","0.210020","0.368549","0.146937","0.153630",
"4000000.000000","1.444638","0.865906","0.347216","0.447553","0.774455","0.315802","0.323574",
"6000000.000000","2.441888","1.577252","0.587813","0.634884","1.270278","0.535937","0.552437",
"8000000.000000","3.142859","1.872436","0.721785","0.932263","1.690190","0.672144","0.674955",
"10000000.000000","4.568396","3.070364","1.097504","1.109776","2.555734","1.022296","1.025172",
"12000000.000000","5.207955","3.327469","1.230385","1.353829","2.785944","1.144231","1.147798",
"14000000.000000","5.896297","3.620683","1.376373","1.768247","3.124711","1.279893","1.279909",
"16000000.000000","6.636141","3.949043","1.536202","1.937417","3.720346","1.432639","1.424200",
"18000000.000000","9.009007","6.164939","2.224339","2.126911","4.866574","1.907008","2.047106",
"20000000.000000","9.633538","6.424178","2.372025","2.344132","5.070575","2.029817","2.180182",
"22000000.000000","10.289484","6.704904","2.523966","2.596541","5.309593","2.159320","2.319136",
"24000000.000000","10.972690","7.006795","2.680696","2.896660","5.595099","2.297804","2.463921",
"26000000.000000","11.685375","7.331427","2.842166","3.672948","5.940915","2.445472","2.613058",
"28000000.000000","12.431188","7.677259","3.008772","3.846047","6.353308","2.603738","2.768383",
"30000000.000000","13.208056","8.044859","3.183206","4.027239","6.856311","2.772918","2.928888",
"32000000.000000","14.016976","8.432411","3.364461","4.216143","7.615056","2.953460","3.096364",
"34000000.000000","14.856736","12.984217","4.942853","4.415305","10.097858","4.051347","4.607525",
"36000000.000000","15.729247","13.277584","5.102369","4.627491","10.303281","4.191892","4.756500",
"38000000.000000","20.060220","13.581691","5.263847","4.852903","10.520550","4.335946","4.905677",
"40000000.000000","20.765154","13.896269","5.426405","5.092850","10.751364","4.484232","5.057924",
"42000000.000000","21.488635","14.222847","5.591064","5.352333","11.000468","4.635457","5.211609",
"44000000.000000","22.232861","14.561465","5.757467","5.632765","11.270169","4.790344","5.367285",
"46000000.000000","22.996576","14.911933","5.926347","5.938934","11.564122","4.949521","5.524824",
"48000000.000000","23.776318","15.273887","6.097324","6.273253","11.886490","5.113422","5.684891",
"50000000.000000","24.577127","15.647731","6.270303","6.637045","12.240255","5.281980","5.846553",
"52000000.000000","25.396595","16.030632","6.445645","8.405559","12.625553","5.455774","6.010384",
"54000000.000000","26.235962","16.423552","6.623425","8.589929","13.043866","5.634345","6.176775",
"56000000.000000","27.094018","16.829141","6.804198","8.778881","13.497792","5.818209","6.345914",
"58000000.000000","27.971038","17.246202","6.988142","8.970692","13.992119","6.006649","6.517396",
"60000000.000000","28.865529","17.674843","7.174712","9.167248","14.543516","6.200223","6.692449",
"62000000.000000","29.778927","18.115630","7.365252","9.368751","15.191627","6.399061","6.870413",
"64000000.000000","30.711050","18.567506","7.557731","9.572867","16.081387","6.603134","7.052272",
"66000000.000000","31.660970","19.030958","7.754391","9.781674","18.344166","6.812023","7.238677",
"68000000.000000","32.631070","30.119841","10.936891","9.995761","20.953979","8.966476","10.384899",
"70000000.000000","33.618678","30.433608","11.104503","10.216117","21.167543","9.125684","10.543401",
"72000000.000000","34.623403","30.754764","11.272701","10.443033","21.385351","9.286360","10.702081",
"74000000.000000","35.647736","31.080846","11.442212","10.673713","21.609514","9.448205","10.861476",
"76000000.000000","45.198079","31.413084","11.612651","10.912670","21.839499","9.611736","11.021335",
"78000000.000000","46.006469","31.751859","11.783493","11.158161","22.077219","9.777123","11.182526",
"80000000.000000","46.826658","32.096968","11.954888","11.411973","22.321278","9.944286","11.344277",
"82000000.000000","47.657061","32.447292","12.127979","11.676345","22.574853","10.113877","11.506648",
"84000000.000000","48.496375","32.803769","12.301590","11.950751","22.838965","10.284353","11.669873",
"86000000.000000","49.345148","33.166733","12.475563","12.236705","23.113899","10.456580","11.833849",
"88000000.000000","50.204393","33.536989","12.649880","12.535396","23.400282","10.630761","11.998739",
"90000000.000000","51.073985","33.913265","12.825684","12.846234","23.700643","10.807174","12.164567",
"92000000.000000","51.952662","34.294816","13.002490","13.166754","24.014241","10.985557","12.331378",
"94000000.000000","52.840852","34.684336","13.180645","13.502937","24.342239","11.165613","12.499173",
"96000000.000000","53.737730","35.078535","13.359176","13.853385","24.685750","11.347571","12.667577",
"98000000.000000","54.645378","35.479987","13.539349","14.219438","25.045113","11.531719","12.836628",
"100000000.000000","55.563031","35.886100","13.720373","14.602316","25.420453","11.718286","13.007209",
"102000000.000000","56.490068","36.300052","13.902490","17.971076","25.811855","11.906679","13.178606",
"104000000.000000","57.428114","36.719741","14.084565","18.159625","26.219659","12.097011","13.351157",
"106000000.000000","58.373996","37.148584","14.268628","18.350952","26.645190","12.289594","13.524410",
"108000000.000000","59.330011","37.581435","14.453881","18.544652","27.087449","12.484357","13.699050",
"110000000.000000","60.295477","38.023935","14.639972","18.740847","27.547253","12.681516","13.875300",
"112000000.000000","61.268859","38.472942","14.828074","18.938997","28.025459","12.881178","14.052161",
"114000000.000000","62.252196","38.914918","15.017809","19.137215","28.523105","13.083478","14.230171",
"116000000.000000","63.245321","39.359353","15.208632","19.337191","29.043245","13.287506","14.409487",
"118000000.000000","64.247580","39.820163","15.400878","19.537693","29.590321","13.493865","14.590337",
"120000000.000000","65.258615","40.291573","15.594367","19.739782","30.170483","13.702631","14.772678",
"122000000.000000","66.279342","40.769478","15.789658","19.944426","30.796727","13.913907","14.956781",
"124000000.000000","67.310461","41.254559","15.986601","20.151362","31.488801","14.127005","15.142563",
"126000000.000000","68.349866","41.744364","16.185209","20.359233","32.285467","14.342560","15.329938",
"128000000.000000","69.399717","42.241092","16.386239","20.571255","33.277902","14.560550","15.519543",
"130000000.000000","70.458615","42.743410","16.588975","20.785123","34.718409","14.780591","15.711137",
"132000000.000000","71.524772","43.252082","16.793543","21.002035","37.799257","15.002958","15.904195",
