"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.744186","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.735632","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.731429","0.505882","0.994118","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.733524","0.501639","0.911475","0.963934","0.500000","0.470703",
"1740.000000","0.998785","0.737752","0.500870","0.819130","0.979130","0.500000","0.500000",
"3738.000000","0.999426","0.727273","0.500448","0.902242","0.994619","0.500000","0.500000",
"7516.000000","0.999733","0.726499","0.500455","0.851093","0.992714","0.500000","0.500000",
"15172.000000","0.999867","0.732737","0.500230","0.870805","0.998621","0.500000","0.500000",
"30726.000000","0.999934","0.731363","0.500118","0.869998","0.999763","0.500000","0.500000",
"62232.000000","0.999967","0.730776","0.500060","0.842349","0.999519","0.500000","0.500000",
"126270.000000","0.999984","0.732115","0.500030","0.860426","0.999031","0.500000","0.500000",
"256278.000000","0.999992","0.732369","0.500015","0.856802","0.999696","0.500000","0.500000",
"520240.000000","0.999996","0.731025","0.500008","0.864536","0.998683","0.500000","0.500000",
"1056322.000000","0.999998","0.731259","0.500004","0.804899","0.995835","0.500000","0.500000",
"2144976.000000","0.999999","0.731094","0.500002","0.779377","0.994656","0.500000","0.500000",
"4355706.000000","1.000000","0.731107","0.500001","0.810028","0.993640","0.000000","0.500000",
"8844858.000000","1.000000","0.731145","0.500000","0.783549","0.989143","0.000000","0.500000",
"0.000000","0.000000","0.731089","0.500000","0.775928","0.991043","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
