"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.800000","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.640000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.680851","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.719101","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.715084","0.505882","0.988235","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.719101","0.501639","0.967213","0.993443","0.500000","0.500000",
"1740.000000","0.998785","0.710125","0.500870","0.878261","0.991304","0.500000","0.500000",
"3738.000000","0.999426","0.723675","0.500448","0.817040","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.727531","0.500455","0.862022","0.999545","0.500000","0.500000",
"15172.000000","0.999867","0.733919","0.500230","0.796092","0.999310","0.500000","0.500000",
"30726.000000","0.999934","0.733262","0.500118","0.823230","0.999882","0.500000","0.500000",
"62232.000000","0.999967","0.729605","0.500060","0.852326","0.997536","0.500000","0.500000",
"126270.000000","0.999984","0.732524","0.500030","0.811822","0.999061","0.500000","0.500000",
"256278.000000","0.999992","0.731102","0.500015","0.796018","0.999179","0.500000","0.500000",
"520240.000000","0.999996","0.730992","0.500008","0.818604","0.998401","0.500000","0.500000",
"1056322.000000","0.999998","0.730809","0.500004","0.816843","0.994657","0.500000","0.500000",
"2144976.000000","0.999999","0.730483","0.500002","0.803737","0.993587","0.500000","0.500000",
"4355706.000000","1.000000","0.731123","0.500001","0.823871","0.992874","0.000000","0.500000",
"8844858.000000","1.000000","0.731135","0.500000","0.803866","0.991300","0.000000","0.500000",
"0.000000","0.000000","0.731136","0.500000","0.774047","0.986551","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
