"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.727273","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.744186","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.744186","0.505882","0.994118","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.721127","0.501639","0.937705","0.993443","0.500000","0.500000",
"1740.000000","0.998785","0.732475","0.500870","0.817391","1.000000","0.500000","0.500000",
"3738.000000","0.999426","0.733524","0.500448","0.903139","0.996413","0.500000","0.500000",
"7516.000000","0.999733","0.733787","0.500455","0.863388","0.996357","0.500000","0.500000",
"15172.000000","0.999867","0.731559","0.500230","0.852414","0.994483","0.500000","0.500000",
"30726.000000","0.999934","0.728696","0.500118","0.849751","0.997869","0.500000","0.500000",
"62232.000000","0.999967","0.731135","0.500060","0.843310","0.995673","0.500000","0.500000",
"126270.000000","0.999984","0.731723","0.500030","0.868845","0.999364","0.500000","0.500000",
"256278.000000","0.999992","0.731649","0.500015","0.861377","0.998875","0.500000","0.500000",
"520240.000000","0.999996","0.731723","0.500008","0.857530","0.996688","0.500000","0.500000",
"1056322.000000","0.999998","0.731176","0.500004","0.822011","0.990023","0.500000","0.500000",
"2144976.000000","0.999999","0.731065","0.500002","0.786730","0.996061","0.500000","0.500000",
"4355706.000000","1.000000","0.731029","0.500001","0.823154","0.993365","0.000000","0.500000",
"8844858.000000","1.000000","0.731139","0.500000","0.809110","0.991366","0.000000","0.500000",
"0.000000","0.000000","0.731129","0.500000","0.790987","0.990768","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
