"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.695652","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","0.970588","0.500000","0.500000",
"198.000000","0.989691","0.752941","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.748538","0.505882","1.000000","0.988235","0.500000","0.500000",
"822.000000","0.997555","0.715084","0.501639","0.990164","0.990164","0.500000","0.500000",
"1740.000000","0.998785","0.732475","0.500870","0.855652","0.991304","0.500000","0.500000",
"3738.000000","0.999426","0.731429","0.500448","0.822422","0.991928","0.500000","0.500000",
"7516.000000","0.999733","0.729865","0.500455","0.847450","0.996812","0.500000","0.500000",
"15172.000000","0.999867","0.731037","0.500230","0.877701","0.998391","0.500000","0.500000",
"30726.000000","0.999934","0.732540","0.500118","0.845252","0.998224","0.500000","0.500000",
"62232.000000","0.999967","0.732213","0.500060","0.869576","0.997896","0.500000","0.500000",
"126270.000000","0.999984","0.731510","0.500030","0.862940","0.996881","0.500000","0.500000",
"256278.000000","0.999992","0.730328","0.500015","0.854112","0.999027","0.500000","0.500000",
"520240.000000","0.999996","0.731017","0.500008","0.849436","0.997076","0.500000","0.500000",
"1056322.000000","0.999998","0.731127","0.500004","0.817095","0.997100","0.500000","0.500000",
"2144976.000000","0.999999","0.731014","0.500002","0.763523","0.994250","0.500000","0.500000",
"4355706.000000","1.000000","0.731255","0.500001","0.773595","0.990356","0.000000","0.500000",
"8844858.000000","1.000000","0.730959","0.500000","0.703199","0.992655","0.000000","0.500000",
"0.000000","0.000000","0.730930","0.500000","0.777271","0.988653","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
