"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.761905","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.800000","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.752941","0.509804","0.990196","0.990196","0.500000","0.500000",
"408.000000","0.994975","0.744186","0.505882","1.000000","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.731429","0.501639","0.901639","0.986885","0.500000","0.500000",
"1740.000000","0.998785","0.743106","0.500870","0.907826","0.993043","0.500000","0.500000",
"3738.000000","0.999426","0.734577","0.500448","0.877130","0.997309","0.500000","0.500000",
"7516.000000","0.999733","0.733787","0.500455","0.822404","0.996812","0.500000","0.500000",
"15172.000000","0.999867","0.726628","0.500230","0.841839","0.993793","0.500000","0.500000",
"30726.000000","0.999934","0.732082","0.500118","0.839569","0.995856","0.500000","0.500000",
"62232.000000","0.999967","0.732017","0.500060","0.855091","0.998257","0.500000","0.500000",
"126270.000000","0.999984","0.730646","0.500030","0.821997","0.995397","0.500000","0.500000",
"256278.000000","0.999992","0.730931","0.500015","0.857942","0.997522","0.500000","0.500000",
"520240.000000","0.999996","0.731290","0.500008","0.815002","0.995576","0.500000","0.500000",
"1056322.000000","0.999998","0.730603","0.500004","0.816473","0.991894","0.500000","0.500000",
"2144976.000000","0.999999","0.730891","0.500002","0.816638","0.994069","0.500000","0.500000",
"4355706.000000","1.000000","0.730911","0.500001","0.806284","0.991646","0.000000","0.500000",
"8844858.000000","1.000000","0.730884","0.500000","0.805094","0.988239","0.000000","0.500000",
"0.000000","0.000000","0.731140","0.500000","0.800373","0.989740","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
