"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.666667","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.771084","0.509804","0.990196","0.990196","0.500000","0.500000",
"408.000000","0.994975","0.748538","0.505882","0.988235","0.970588","0.500000","0.500000",
"822.000000","0.997555","0.731429","0.501639","0.970492","0.990164","0.500000","0.500000",
"1740.000000","0.998785","0.729345","0.500870","0.886957","0.998261","0.500000","0.500000",
"3738.000000","0.999426","0.723675","0.500448","0.873543","0.997309","0.500000","0.500000",
"7516.000000","0.999733","0.730385","0.500455","0.859290","0.991803","0.500000","0.500000",
"15172.000000","0.999867","0.737221","0.500230","0.856322","0.992184","0.500000","0.500000",
"30726.000000","0.999934","0.735038","0.500118","0.877930","0.995974","0.500000","0.500000",
"62232.000000","0.999967","0.734050","0.500060","0.885623","0.995793","0.500000","0.500000",
"126270.000000","0.999984","0.731200","0.500030","0.818303","0.997789","0.500000","0.500000",
"256278.000000","0.999992","0.730858","0.500015","0.847560","0.998860","0.500000","0.500000",
"520240.000000","0.999996","0.730756","0.500008","0.809847","0.997914","0.500000","0.500000",
"1056322.000000","0.999998","0.730919","0.500004","0.829728","0.994958","0.500000","0.500000",
"2144976.000000","0.999999","0.730983","0.500002","0.806830","0.992008","0.500000","0.500000",
"4355706.000000","1.000000","0.730942","0.500001","0.800045","0.995101","0.000000","0.500000",
"8844858.000000","1.000000","0.730981","0.500000","0.786372","0.992427","0.000000","0.500000",
"0.000000","0.000000","0.730955","0.500000","0.773942","0.990185","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
