"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.719101","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.731429","0.505882","1.000000","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.727273","0.501639","0.911475","0.977049","0.500000","0.500000",
"1740.000000","0.998785","0.743106","0.500870","0.881739","0.984348","0.500000","0.500000",
"3738.000000","0.999426","0.736161","0.500448","0.893274","0.991928","0.500000","0.500000",
"7516.000000","0.999733","0.731951","0.500455","0.854281","0.997268","0.500000","0.500000",
"15172.000000","0.999867","0.732213","0.500230","0.839770","1.000000","0.500000","0.500000",
"30726.000000","0.999934","0.733327","0.500118","0.875089","0.999408","0.500000","0.500000",
"62232.000000","0.999967","0.731494","0.500060","0.866390","0.998377","0.500000","0.500000",
"126270.000000","0.999984","0.731363","0.500030","0.876113","0.998577","0.500000","0.500000",
"256278.000000","0.999992","0.730084","0.500015","0.857623","0.997614","0.500000","0.500000",
"520240.000000","0.999996","0.731008","0.500008","0.823363","0.996200","0.500000","0.500000",
"1056322.000000","0.999998","0.731104","0.500004","0.841779","0.995248","0.500000","0.500000",
"2144976.000000","0.999999","0.731155","0.500002","0.824418","0.992243","0.500000","0.500000",
"4355706.000000","1.000000","0.731032","0.500001","0.802645","0.993892","0.000000","0.500000",
"8844858.000000","1.000000","0.731005","0.500000","0.796284","0.990676","0.000000","0.500000",
"0.000000","0.000000","0.731055","0.500000","0.777788","0.988917","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
