"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.800000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.820513","0.514706","0.985294","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.731429","0.505882","0.988235","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.739884","0.501639","0.911475","0.996721","0.500000","0.500000",
"1740.000000","0.998785","0.738817","0.500870","0.845217","0.994783","0.500000","0.500000",
"3738.000000","0.999426","0.733524","0.500448","0.817937","0.990135","0.500000","0.500000",
"7516.000000","0.999733","0.730646","0.500455","0.904827","0.989071","0.500000","0.500000",
"15172.000000","0.999867","0.734709","0.500230","0.885517","0.996322","0.500000","0.500000",
"30726.000000","0.999934","0.731755","0.500118","0.826782","0.999645","0.500000","0.500000",
"62232.000000","0.999967","0.729962","0.500060","0.868253","0.991465","0.500000","0.500000",
"126270.000000","0.999984","0.731690","0.500030","0.845315","0.997305","0.500000","0.500000",
"256278.000000","0.999992","0.731927","0.500015","0.839292","0.998465","0.500000","0.500000",
"520240.000000","0.999996","0.731216","0.500008","0.831199","0.991197","0.500000","0.500000",
"1056322.000000","0.999998","0.731031","0.500004","0.805044","0.992218","0.500000","0.500000",
"2144976.000000","0.999999","0.731012","0.500002","0.818138","0.992719","0.500000","0.500000",
"4355706.000000","1.000000","0.731183","0.500001","0.796902","0.993077","0.000000","0.500000",
"8844858.000000","1.000000","0.730930","0.500000","0.789381","0.989737","0.000000","0.500000",
"0.000000","0.000000","0.731095","0.500000","0.781823","0.992545","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
