"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.800000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.727273","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.735632","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.735632","0.505882","1.000000","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.735632","0.501639","0.996721","0.986885","0.500000","0.500000",
"1740.000000","0.998785","0.735632","0.500870","0.852174","0.982609","0.500000","0.500000",
"3738.000000","0.999426","0.729865","0.500448","0.881614","0.991031","0.500000","0.500000",
"7516.000000","0.999733","0.729085","0.500455","0.841985","0.996812","0.500000","0.500000",
"15172.000000","0.999867","0.730646","0.500230","0.819310","0.997701","0.500000","0.500000",
"30726.000000","0.999934","0.732082","0.500118","0.833175","0.999408","0.500000","0.500000",
"62232.000000","0.999967","0.730613","0.500060","0.868975","0.995312","0.500000","0.500000",
"126270.000000","0.999984","0.731853","0.500030","0.809370","0.997880","0.500000","0.500000",
"256278.000000","0.999992","0.731363","0.500015","0.852941","0.993494","0.500000","0.500000",
"520240.000000","0.999996","0.730931","0.500008","0.804357","0.995591","0.500000","0.500000",
"1056322.000000","0.999998","0.731031","0.500004","0.829579","0.992435","0.500000","0.500000",
"2144976.000000","0.999999","0.731454","0.500002","0.814957","0.993932","0.500000","0.500000",
"4355706.000000","1.000000","0.731005","0.500001","0.792266","0.992580","0.000000","0.500000",
"8844858.000000","1.000000","0.731063","0.500000","0.794999","0.990146","0.000000","0.500000",
"0.000000","0.000000","0.730959","0.500000","0.780700","0.988877","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
