"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.727273","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.761905","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.744186","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.719101","0.514706","1.000000","0.985294","0.500000","0.500000",
"198.000000","0.989691","0.727273","0.509804","1.000000","0.970588","0.500000","0.500000",
"408.000000","0.994975","0.729345","0.505882","1.000000","0.988235","0.500000","0.500000",
"822.000000","0.997555","0.728307","0.501639","0.885246","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.730906","0.500870","0.923478","1.000000","0.500000","0.500000",
"3738.000000","0.999426","0.729345","0.500448","0.901345","0.995516","0.500000","0.500000",
"7516.000000","0.999733","0.732606","0.500455","0.842441","0.997723","0.500000","0.500000",
"15172.000000","0.999867","0.730646","0.500230","0.848506","0.994483","0.500000","0.500000",
"30726.000000","0.999934","0.730515","0.500118","0.857803","0.996685","0.500000","0.500000",
"62232.000000","0.999967","0.730841","0.500060","0.837480","0.999339","0.500000","0.500000",
"126270.000000","0.999984","0.730125","0.500030","0.869723","0.997153","0.500000","0.500000",
"256278.000000","0.999992","0.730780","0.500015","0.851345","0.993738","0.500000","0.500000",
"520240.000000","0.999996","0.731223","0.500008","0.825297","0.995972","0.500000","0.500000",
"1056322.000000","0.999998","0.730992","0.500004","0.825109","0.998216","0.500000","0.500000",
"2144976.000000","0.999999","0.730971","0.500002","0.822146","0.992887","0.500000","0.500000",
"4355706.000000","1.000000","0.730959","0.500001","0.822275","0.994184","0.000000","0.500000",
"8844858.000000","1.000000","0.731055","0.500000","0.768990","0.991821","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.772703","0.988797","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
