"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.349118","0.107322","0.156937","0.156581","0.154858","0.208837","0.147740",
"4000000.000000","0.704048","0.212993","0.314288","0.312913","0.310360","0.417769","0.295609",
"6000000.000000","1.063054","0.321936","0.471639","0.470043","0.465524","0.626302","0.443720",
"8000000.000000","1.426817","0.434404","0.629438","0.627638","0.621994","0.835130","0.592375",
"10000000.000000","1.794845","0.548373","0.787901","0.785845","0.777926","1.044347","0.741608",
"12000000.000000","2.168520","0.664032","0.945990","0.944273","0.935294","1.253528","0.890980",
"14000000.000000","2.548605","0.781270","1.105745","1.103407","1.092681","1.462768","1.040058",
"16000000.000000","2.933584","0.899413","1.265584","1.261585","1.250452","1.671972","1.189964",
"18000000.000000","3.323761","1.018467","1.425449","1.421064","1.409673","1.881922","1.341009",
"20000000.000000","3.718820","1.137890","1.585079","1.581252","1.569627","2.091780","1.491583",
"22000000.000000","4.119787","1.258035","1.745651","1.742429","1.728354","2.301851","1.643352",
"24000000.000000","4.526859","1.379090","1.905883","1.903461","1.887801","2.512313","1.793900",
"26000000.000000","4.939360","1.500750","2.067200","2.065124","2.048345","2.722582","1.945156",
"28000000.000000","5.357499","1.623196","2.229390","2.227535","2.209084","2.932702","2.094833",
"30000000.000000","5.781219","1.746494","2.391510","2.390523","2.370015","3.142822","2.244955",
"32000000.000000","6.210431","1.870413","2.554304","2.554099","2.531777","3.353435","2.396053",
"34000000.000000","6.645243","1.994575","2.717701","2.717776","2.693389","3.563887","2.547879",
"36000000.000000","7.086081","2.119931","2.881429","2.882244","2.855473","3.774744","2.699952",
"38000000.000000","7.533789","2.246090","3.045852","3.047251","3.018589","3.985711","2.852344",
"40000000.000000","7.987223","2.373167","3.210789","3.213105","3.182525","4.196860","3.005648",
"42000000.000000","8.447440","2.500499","3.375383","3.379177","3.347030","4.408330","3.159481",
"44000000.000000","8.912388","2.629245","3.541282","3.545832","3.512092","4.620176","3.313846",
"46000000.000000","9.383785","2.758843","3.707936","3.712749","3.676717","4.831917","3.468646",
"48000000.000000","9.860991","2.889710","3.874596","3.881461","3.842363","5.043506","3.623261",
"50000000.000000","10.344831","3.021173","4.042993","4.050893","4.008827","5.255287","3.778674",
"52000000.000000","10.833419","3.153294","4.211279","4.221325","4.177146","5.466960","3.934260",
"54000000.000000","11.329083","3.287400","4.380227","4.391619","4.346553","5.679015","4.091132",
"56000000.000000","11.830450","3.422084","4.550784","4.562528","4.515902","5.891324","4.247794",
"58000000.000000","12.339397","3.558642","4.721818","4.734939","4.686047","6.103824","4.406013",
"60000000.000000","12.854800","3.696654","4.894199","4.907665","4.857136","6.315705","4.564035",
"62000000.000000","13.376167","3.835714","5.066842","5.081206","5.028461","6.528437","4.722701",
"64000000.000000","13.903633","3.975949","5.240543","5.255477","5.200213","6.741839","4.882250",
"66000000.000000","14.438489","4.118139","5.415052","5.430576","5.372025","6.955247","5.043264",
"68000000.000000","14.978274","4.261749","5.591015","5.606679","5.545257","7.168723","5.205199",
"70000000.000000","15.524901","4.406704","5.767720","5.783342","5.719704","7.382195","5.367260",
"72000000.000000","16.078340","4.553646","5.944676","5.960557","5.895191","7.596036","5.529627",
"74000000.000000","16.637415","4.702521","6.121693","6.139115","6.071210","7.810409","5.692835",
"76000000.000000","17.203908","4.852536","6.299365","6.318905","6.247847","8.024129","5.857380",
"78000000.000000","17.777074","5.004798","6.478228","6.499092","6.425683","8.238643","6.021889",
"80000000.000000","18.356879","5.159204","6.658112","6.680662","6.604417","8.453641","6.187248",
"82000000.000000","18.943001","5.315371","6.839706","6.863090","6.783955","8.668866","6.353312",
"84000000.000000","19.535347","5.473448","7.021317","7.046549","6.962629","8.883677","6.519463",
"86000000.000000","20.134765","5.634343","7.204254","7.230812","7.142134","9.099191","6.686246",
"88000000.000000","20.740560","5.796851","7.388229","7.415716","7.322849","9.314616","6.853905",
"90000000.000000","21.353472","5.962025","7.573453","7.601439","7.503997","9.529928","7.022081",
"92000000.000000","21.971417","6.129383","7.760662","7.788355","7.685261","9.746284","7.191174",
"94000000.000000","22.599518","6.299144","7.948661","7.978161","7.868278","9.962690","7.361372",
"96000000.000000","23.233439","6.471480","8.138015","8.167908","8.051472","10.179369","7.531997",
"98000000.000000","23.872128","6.646210","8.328196","8.357774","8.236421","10.396320","7.703445",
"100000000.000000","24.519826","6.823767","8.518769","8.549470","8.422252","10.614369","7.876092",
"102000000.000000","25.172644","7.004463","8.711691","8.742523","8.609725","10.831716","8.049768",
"104000000.000000","25.832171","7.188264","8.906148","8.938572","8.797617","11.048569","8.224760",
"106000000.000000","26.498795","7.374828","9.102044","9.137135","8.986680","11.266541","8.400374",
"108000000.000000","27.171924","7.564419","9.298170","9.336801","9.178636","11.485391","8.577690",
"110000000.000000","27.851311","7.756705","9.495457","9.535043","9.369869","11.704059","8.755696",
"112000000.000000","28.539038","7.952489","9.694887","9.734790","9.562574","11.923250","8.935562",
"114000000.000000","29.231287","8.151736","9.895572","9.935703","9.756154","12.142582","9.116402",
"116000000.000000","29.931433","8.354482","10.097773","10.139201","9.951480","12.362200","9.298400",
"118000000.000000","30.638362","8.560611","10.301373","10.345430","10.147985","12.582693","9.481477",
"120000000.000000","31.350091","8.769920","10.507108","10.554836","10.345627","12.803673","9.666440",
"122000000.000000","32.070313","8.983055","10.716463","10.765853","10.546569","13.024804","9.853169",
"124000000.000000","32.796001","9.199252","10.926289","10.976455","10.748194","13.245962","10.041651",
"126000000.000000","33.528519","9.420153","11.138455","11.188620","10.951377","13.467775","10.232192",
"128000000.000000","34.267918","9.644781","11.352533","11.403553","11.156085","13.689175","10.423912",
"130000000.000000","35.015105","9.873860","11.569296","11.620488","11.363199","13.911475","10.618450",
"132000000.000000","35.767876","10.105188","11.788088","11.839403","11.572821","14.134341","10.815167",
"134000000.000000","36.529501","10.341847","12.010105","12.061393","11.783634","14.357493","11.014565",
"136000000.000000","37.296866","10.581790","18.060608","12.285744","11.997189","14.580960","17.098407",
"138000000.000000","38.071245","10.825833","18.234982","12.512716","12.212527","14.805083","17.264688",
"140000000.000000","38.852477","11.074982","18.409669","12.742188","12.430797","15.029670","17.431660",
"142000000.000000","39.637993","11.327593","18.590688","12.975002","12.651094","15.254118","17.598563",
"144000000.000000","40.433435","11.584110","18.772050","13.211638","12.875378","15.479658","17.765810",
"146000000.000000","41.234149","11.846375","18.953637","13.453666","13.102011","15.705610","17.932982",
"148000000.000000","42.041714","12.112505","19.135465","13.695278","13.331938","15.931947","18.101051",
"150000000.000000","42.855339","12.383330","19.317872","13.941345","13.565294","16.158606","18.268594",
"152000000.000000","43.676315","12.658386","19.501145","14.190925","13.801960","16.385774","18.437244",
"154000000.000000","44.504539","12.938925","19.684476","14.444898","14.042286","16.612315","18.605885",
"156000000.000000","45.338384","13.223458","19.868429","14.702494","14.286503","16.839953","18.774822",
"158000000.000000","46.180024","13.511160","20.052863","14.964953","14.535333","17.066950","18.944327",
"160000000.000000","47.028390","13.804175","20.236853","15.231657","14.788946","17.296412","19.113787",
"162000000.000000","47.883015","14.101863","20.422113","15.503057","15.046966","17.525683","19.283393",
"164000000.000000","48.745453","14.403900","20.607733","15.779542","15.309917","17.755842","19.453356",
"166000000.000000","49.613410","14.708404","20.793755","16.062110","15.578400","17.985953","19.623748",
"168000000.000000","50.489263","15.018851","20.980064","16.349948","15.852375","18.217326","19.794976",
"170000000.000000","51.371697","15.334886","21.167209","16.644385","16.136135","18.449002","19.966735",
"172000000.000000","52.260736","15.656347","21.354620","16.945215","16.427098","18.681311","20.139011",
"174000000.000000","53.156888","15.982128","21.542376","17.251817","16.724629","18.913716","20.311412",
"176000000.000000","54.059518","16.311877","21.730547","17.565910","17.028712","19.147201","20.483586",
"178000000.000000","54.968751","16.646218","21.920492","17.887090","17.336283","19.380873","20.656163",
"180000000.000000","55.885478","16.986079","22.110449","18.215262","17.649894","19.614895","20.829296",
"182000000.000000","56.807638","17.331194","22.302267","18.550930","17.971663","19.849477","21.003173",
"184000000.000000","57.738781","17.679775","22.494091","18.894736","18.302398","20.084830","21.177161",
"186000000.000000","58.676214","18.033834","22.685124","19.246688","18.640033","20.320875","21.351620",
"188000000.000000","59.618674","18.391159","22.876683","19.606442","18.986440","20.557044","21.526545",
"190000000.000000","60.567404","18.754323","23.069497","25.939757","19.341050","20.793683","21.702301",
"192000000.000000","61.524400","19.122083","23.263113","26.132838","19.703738","21.030967","21.878378",
"194000000.000000","62.488553","19.495293","23.457442","26.326130","20.075594","21.269019","22.054246",
"196000000.000000","63.459143","19.872416","23.652033","26.521220","20.455077","21.507168","22.230783",
"198000000.000000","64.437075","20.254892","23.847364","26.716619","20.843623","21.746276","22.407443",
