"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.359060","0.109399","0.161300","0.156516","0.160410","0.214387","0.153022",
"4000000.000000","0.723774","0.219104","0.323359","0.313750","0.320540","0.428234","0.304429",
"6000000.000000","1.092126","0.331508","0.485951","0.471279","0.482217","0.642162","0.454514",
"8000000.000000","1.465458","0.447445","0.649351","0.629540","0.644401","0.856577","0.607638",
"10000000.000000","1.843990","0.565072","0.808686","0.787636","0.808073","1.071863","0.758565",
"12000000.000000","2.227287","0.684247","0.966856","0.946462","0.971143","1.286224","0.910023",
"14000000.000000","2.617931","0.805051","1.124895","1.105410","1.134859","1.500793","1.061710",
"16000000.000000","3.011717","0.926768","1.284503","1.264363","1.298780","1.715544","1.214148",
"18000000.000000","3.411414","1.049831","1.444409","1.430089","1.463167","1.930260","1.367484",
"20000000.000000","3.817665","1.173635","1.605741","1.595453","1.627688","2.145153","1.522799",
"22000000.000000","4.229521","1.298717","1.772419","1.760831","1.794152","2.360391","1.679145",
"24000000.000000","4.643730","1.423993","1.938941","1.927632","1.960844","2.575204","1.834887",
"26000000.000000","5.057452","1.549676","2.105934","2.094986","2.126288","2.790263","1.992120",
"28000000.000000","5.475469","1.675464","2.273041","2.262678","2.292376","3.002255","2.147600",
"30000000.000000","5.909240","1.802776","2.440229","2.428063","2.457922","3.210094","2.303835",
"32000000.000000","6.348356","1.929834","2.608185","2.591161","2.624052","3.418254","2.459199",
"34000000.000000","6.786957","2.059104","2.776893","2.754983","2.792921","3.624126","2.615276",
"36000000.000000","7.227635","2.188603","2.945420","2.918439","2.961244","3.832141","2.772242",
"38000000.000000","7.677931","2.318752","3.115926","3.083964","3.129641","4.048407","2.928500",
"40000000.000000","8.141539","2.449659","3.287140","3.248440","3.298710","4.264902","3.086319",
