"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.357244","0.111161","0.162503","0.156898","0.156762","0.213932","0.152689",
"4000000.000000","0.718275","0.222229","0.324804","0.315252","0.317431","0.422589","0.305609",
"6000000.000000","1.077668","0.336258","0.487244","0.473390","0.478893","0.629374","0.458670",
"8000000.000000","1.444112","0.451988","0.650454","0.632113","0.640768","0.836319","0.612776",
"10000000.000000","1.818888","0.570522","0.813951","0.791132","0.803800","1.043496","0.766385",
"12000000.000000","2.201217","0.691045","0.978972","0.953935","0.966590","1.250332","0.918752",
"14000000.000000","2.588203","0.812903","1.144118","1.121729","1.130251","1.465227","1.071962",
"16000000.000000","2.974735","0.935896","1.309537","1.280847","1.294203","1.679908","1.223973",
"18000000.000000","3.366272","1.058632","1.476095","1.439226","1.457986","1.895203","1.377371",
"20000000.000000","3.767870","1.182498","1.641463","1.598699","1.622685","2.110535","1.530972",
"22000000.000000","4.178214","1.307315","1.806956","1.758302","1.788273","2.322921","1.685280",
"24000000.000000","4.596848","1.432906","1.972769","1.919120","1.954275","2.531006","1.840188",
"26000000.000000","5.010237","1.559581","2.140078","2.083371","2.121277","2.738015","1.995968",
"28000000.000000","5.430270","1.686929","2.307539","2.250844","2.287860","2.946163","2.151550",
"30000000.000000","5.861022","1.814510","2.475858","2.418773","2.455004","3.153933","2.307711",
"32000000.000000","6.300007","1.942547","2.644367","2.587476","2.621538","3.368789","2.464899",
"34000000.000000","6.744865","2.071886","2.813322","2.757502","2.789259","3.584557","2.622467",
"36000000.000000","7.195526","2.201436","2.982857","2.927552","2.957817","3.801169","2.779965",
"38000000.000000","7.653937","2.331779","3.153313","3.098334","3.127662","4.017390","2.937651",
"40000000.000000","8.116135","2.463025","3.324094","3.269289","3.297125","4.234004","3.095883",
"42000000.000000","8.585254","2.595575","3.495466","3.440716","3.467122","4.450481","3.254129",
"44000000.000000","9.060317","2.729189","3.667483","3.612638","3.638765","4.667520","3.413319",
"46000000.000000","9.542572","2.863837","3.839377","3.782981","3.810456","4.884621","3.573055",
"48000000.000000","10.030095","2.998965","4.008522","3.947565","3.982312","5.101563","3.732962",
"50000000.000000","10.525136","3.135152","4.176982","4.115385","4.154129","5.319221","3.893036",
"52000000.000000","11.025944","3.272722","4.343147","4.283858","4.326813","5.536562","4.053807",
"54000000.000000","11.532989","3.411945","4.512279","4.452905","4.500676","5.754288","4.215202",
"56000000.000000","12.046870","3.552049","4.680151","4.623774","4.675131","5.971975","4.377491",
"58000000.000000","12.568079","3.693869","4.849252","4.799022","4.849653","6.190572","4.540606",
"60000000.000000","13.093756","3.836415","5.020194","4.975425","5.025915","6.408608","4.704063",
"62000000.000000","13.628209","3.980129","5.191122","5.153791","5.202699","6.626609","4.867891",
"64000000.000000","14.167457","4.125269","5.363936","5.332068","5.380151","6.845134","5.032804",
"66000000.000000","14.714344","4.272320","5.537311","5.510734","5.558115","7.064766","5.197986",
"68000000.000000","15.267626","4.420369","5.710602","5.690999","5.736960","7.283786","5.363785",
"70000000.000000","15.826606","4.569800","5.885924","5.872115","5.917234","7.502877","5.523978",
"72000000.000000","16.393368","4.721666","6.061896","6.053757","6.098182","7.721998","5.685941",
"74000000.000000","16.965427","4.875419","6.238399","6.236669","6.280452","7.941537","5.849444",
"76000000.000000","17.540386","5.031175","6.415999","6.420406","6.463148","8.161591","6.011414",
"78000000.000000","18.110225","5.188102","6.594137","6.605819","6.645434","8.381505","6.176138",
"80000000.000000","18.696039","5.346158","6.773802","6.792206","6.829169","8.601722","6.342602",
"82000000.000000","19.296113","5.506761","6.953726","6.979300","7.012347","8.822379","6.513781",
"84000000.000000","19.902063","5.670784","7.138873","7.167725","7.198232","9.043460","6.685521",
"86000000.000000","20.513254","5.835378","7.327825","7.356405","7.383047","9.263755","6.858198",
"88000000.000000","21.130983","6.002283","7.517801","7.546215","7.568881","9.484170","7.031443",
"90000000.000000","21.755262","6.172731","7.708903","7.737270","7.756420","9.704991","7.205255",
"92000000.000000","22.387657","6.345337","7.900609","7.929263","7.946330","9.926621","7.376100",
"94000000.000000","23.026543","6.520682","8.093401","8.123168","8.136733","10.149252","7.545801",
"96000000.000000","23.673089","6.698123","8.287591","8.318242","8.327960","10.371691","7.716536",
"98000000.000000","24.326183","6.878508","8.482752","8.514491","8.520230","10.594051","7.887423",
"100000000.000000","24.984491","7.062533","8.679602","8.711480","8.713405","10.816260","8.059500",
"102000000.000000","25.650216","7.249123","8.877228","8.909578","8.908722","11.039812","8.234751",
"104000000.000000","26.321845","7.438277","9.076346","9.108712","9.104237","11.264128","8.414811",
"106000000.000000","27.000129","7.631539","9.276407","9.308952","9.301921","11.488409","8.595789",
"108000000.000000","27.686430","7.826700","9.478403","9.511858","9.500509","11.712380","8.777907",
"110000000.000000","28.375193","8.025108","9.682205","9.715162","9.700605","11.937310","8.960935",
"112000000.000000","29.060497","8.226353","9.887139","9.920186","9.893141","12.161093","9.146171",
"114000000.000000","29.759998","8.431279","10.093427","10.127399","10.088903","12.385897","9.333139",
"116000000.000000","30.467164","8.640379","10.301266","10.335562","10.286941","12.611333","9.521383",
"118000000.000000","31.163099","8.852306","10.510817","10.546468","10.483522","12.836712","9.711210",
"120000000.000000","31.887967","9.068186","10.723631","10.758479","10.683070","13.062877","9.902025",
"122000000.000000","32.606221","9.288062","10.936865","10.972787","10.888980","13.289100","10.094283",
"124000000.000000","33.326898","9.510759","11.151793","11.188527","11.096787","13.515623","10.288994",
"126000000.000000","34.075077","9.737198","11.369078","11.406848","11.305859","13.742194","10.485531",
"128000000.000000","34.828773","9.967814","11.589869","11.626506","11.518036","13.970319","10.684196",
"130000000.000000","35.590545","10.202193","11.812439","11.848121","11.727971","14.198199","10.885077",
"132000000.000000","36.358499","10.438586","12.036670","12.072295","11.939717","14.426650","11.088695",
"134000000.000000","37.131627","10.672667","12.263526","12.299864","12.152464","14.655346","11.295165",
"136000000.000000","37.912901","10.910110","18.478584","12.525168","12.368484","14.881217","17.502658",
"138000000.000000","38.699852","11.153052","18.664722","12.752121","12.588242","15.102127","17.674118",
"140000000.000000","39.496073","11.402752","18.851142","12.980706","12.815522","15.322936","17.845620",
"142000000.000000","40.299108","11.662878","19.038708","13.211973","13.045955","15.544269","18.017716",
"144000000.000000","41.107539","11.926440","19.226589","13.451748","13.278816","15.769337","18.186156",
"146000000.000000","41.922901","12.194542","19.414596","13.696187","13.514552","16.000416","18.351849",
"148000000.000000","42.745208","12.461008","19.602788","13.943059","13.747730","16.231917","18.518208",
"150000000.000000","43.574309","12.727809","19.791021","14.194035","13.982339","16.464423","18.684984",
