"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.357178","0.109491","0.162379","0.161699","0.161083","0.213969","0.146317",
"4000000.000000","0.719653","0.219789","0.325131","0.324189","0.323226","0.418906","0.293559",
"6000000.000000","1.088323","0.332412","0.487794","0.487805","0.485646","0.625255","0.441982",
"8000000.000000","1.460641","0.447357","0.650461","0.651679","0.648284","0.831554","0.589695",
"10000000.000000","1.838524","0.565217","0.813682","0.815766","0.810766","1.039323","0.738592",
"12000000.000000","2.222119","0.686066","0.977774","0.980629","0.973683","1.254706","0.886552",
"14000000.000000","2.610227","0.802813","1.142383","1.147838","1.137792","1.469539","1.034536",
"16000000.000000","3.004819","0.920877","1.307751","1.312636","1.302376","1.684284","1.182086",
"18000000.000000","3.404035","1.039526","1.472219","1.477011","1.468466","1.899058","1.328911",
"20000000.000000","3.808900","1.158786","1.637792","1.642369","1.634483","2.114491","1.479453",
"22000000.000000","4.219193","1.277845","1.802829","1.808513","1.799718","2.323617","1.629362",
"24000000.000000","4.635098","1.398795","1.969663","1.975139","1.965961","2.531202","1.777921",
"26000000.000000","5.057089","1.520142","2.136980","2.141426","2.132576","2.738350","1.926723",
"28000000.000000","5.484304","1.643153","2.304628","2.308983","2.299690","2.945250","2.073675",
"30000000.000000","5.918546","1.770031","2.472441","2.477464","2.466693","3.154756","2.222510",
"32000000.000000","6.357532","1.897854","2.640520","2.646256","2.633812","3.370735","2.372694",
"34000000.000000","6.801260","2.026083","2.809219","2.816621","2.801557","3.586790","2.523438",
"36000000.000000","7.242046","2.155623","2.979182","2.985848","2.971312","3.803085","2.674513",
"38000000.000000","7.688751","2.286013","3.148863","3.156327","3.140287","4.019619","2.826558",
"40000000.000000","8.151436","2.416954","3.319081","3.327254","3.310252","4.236426","2.978995",
"42000000.000000","8.621012","2.548395","3.489718","3.498722","3.481427","4.452668","3.131634",
"44000000.000000","9.087847","2.677817","3.661322","3.670613","3.651720","4.669445","3.284510",
"46000000.000000","9.553616","2.810690","3.834297","3.837997","3.823112","4.887192","3.438264",
"48000000.000000","10.038871","2.945354","4.008898","4.004229","3.991469","5.104826","3.592299",
"50000000.000000","10.532647","3.081122","4.182051","4.170724","4.157485","5.321350","3.747493",
"52000000.000000","11.026071","3.217897","4.356727","4.339555","4.324837","5.538739","3.902725",
"54000000.000000","11.522672","3.356160","4.532000","4.510553","4.492764","5.756103","4.057960",
"56000000.000000","12.036434","3.495227","4.707084","4.684345","4.661744","5.973993","4.213847",
"58000000.000000","12.556384","3.636296","4.883810","4.862058","4.832268","6.192041","4.368472",
"60000000.000000","13.085358","3.778592","5.055386","5.039759","5.008176","6.409977","4.528701",
"62000000.000000","13.619565","3.921935","5.227178","5.218036","5.184847","6.628456","4.692397",
"64000000.000000","14.159013","4.066233","5.400895","5.397650","5.362333","6.847087","4.856861",
"66000000.000000","14.705090","4.212282","5.574277","5.577022","5.540770","7.062615","5.021974",
"68000000.000000","15.257604","4.360164","5.747845","5.756984","5.719700","7.272217","5.188914",
"70000000.000000","15.816806","4.509724","5.927264","5.937146","5.899464","7.481988","5.354734",
"72000000.000000","16.381761","4.660800","6.109532","6.119717","6.080404","7.693558","5.522393",
"74000000.000000","16.954388","4.813966","6.292017","6.303544","6.262737","7.904137","5.689953",
"76000000.000000","17.532718","4.968571","6.475668","6.487137","6.444767","8.123344","5.858391",
"78000000.000000","18.118186","5.125665","6.660153","6.672462","6.627038","8.342880","6.027344",
"80000000.000000","18.709811","5.284786","6.846143","6.857999","6.809628","8.562512","6.197377",
"82000000.000000","19.308275","5.446533","7.032837","7.044921","6.993439","8.782473","6.368806",
"84000000.000000","19.913558","5.609489","7.220383","7.232103","7.177525","9.003303","6.539815",
"86000000.000000","20.525963","5.775405","7.409038","7.420611","7.362713","9.223699","6.711244",
"88000000.000000","21.145568","5.943358","7.598684","7.610728","7.549894","9.444777","6.884050",
"90000000.000000","21.772344","6.113127","7.790036","7.801223","7.738527","9.666274","7.057832",
"92000000.000000","22.403341","6.284955","7.981940","7.992967","7.926754","9.888148","7.232094",
"94000000.000000","23.042738","6.460824","8.174918","8.185708","8.116388","10.109843","7.407970",
"96000000.000000","23.689395","6.637939","8.369170","8.379936","8.308029","10.332205","7.584274",
"98000000.000000","24.340383","6.817714","8.564842","8.576279","8.500091","10.554705","7.761797",
"100000000.000000","24.999173","7.000780","8.763509","8.773385","8.694135","10.777172","7.939417",
"102000000.000000","25.664264","7.186455","8.962392","8.971428","8.889353","11.000545","8.118663",
"104000000.000000","26.336182","7.376152","9.161048","9.170724","9.085447","11.223835","8.299748",
"106000000.000000","27.016084","7.567704","9.361228","9.371895","9.282255","11.446937","8.480550",
"108000000.000000","27.694581","7.761824","9.563301","9.570448","9.480408","11.670602","8.662243",
"110000000.000000","28.366454","7.960049","9.767134","9.767781","9.679779","11.894765","8.845791",
"112000000.000000","29.064768","8.160784","9.972332","9.966989","9.880165","12.119143","9.029960",
"114000000.000000","29.761746","8.365759","10.179058","10.167982","10.081862","12.344188","9.216097",
"116000000.000000","30.456824","8.574780","10.386880","10.368859","10.284443","12.568892","9.404105",
"118000000.000000","31.177864","8.786745","10.597051","10.579577","10.489107","12.793812","9.592488",
"120000000.000000","31.890105","9.002199","10.809832","10.791521","10.696634","13.011746","9.782635",
"122000000.000000","32.606789","9.221622","11.022711","11.006878","10.904253","13.230053","9.976058",
"124000000.000000","33.345936","9.445910","11.238450","11.223945","11.113481","13.448309","10.170710",
"126000000.000000","34.095164","9.672081","11.456034","11.443642","11.324509","13.665848","10.367444",
"128000000.000000","34.849279","9.902408","11.677677","11.664471","11.538308","13.891360","10.565881",
"130000000.000000","35.610936","10.136111","11.899762","11.886319","11.753662","14.118856","10.766034",
"132000000.000000","36.378646","10.376150","12.124442","12.110851","11.972232","14.346685","10.968919",
"134000000.000000","37.153649","10.618280","12.353063","12.340048","12.192357","14.576034","11.174812",
"136000000.000000","37.934892","10.864583","18.546889","12.571930","12.415361","14.805119","17.379304",
"138000000.000000","38.724703","11.114825","18.733556","12.807274","12.641912","15.034105","17.550502",
"140000000.000000","39.521197","11.370325","18.921551","13.043606","12.869100","15.263859","17.721700",
"142000000.000000","40.323839","11.628484","19.110102","13.281881","13.099007","15.493758","17.893520",
"144000000.000000","41.106736","11.890710","19.296775","13.523551","13.331948","15.725354","18.065249",
"146000000.000000","41.916425","12.158487","19.483596","13.768428","13.569771","15.956414","18.238662",
"148000000.000000","42.742176","12.431316","19.666269","14.015721","13.809120","16.187423","18.411419",
"150000000.000000","43.574196","12.707904","19.847940","14.269181","14.052397","16.419908","18.584076",
"152000000.000000","44.411189","12.988914","20.030295","14.525319","14.299548","16.652928","18.757824",
"154000000.000000","45.254765","13.274302","20.213565","14.786262","14.550666","16.885343","18.931765",
"156000000.000000","46.106422","13.563814","20.397530","15.053307","14.804966","17.118797","19.106576",
"158000000.000000","46.965152","13.857590","20.585715","15.324407","15.063979","17.352425","19.281373",
"160000000.000000","47.830208","14.157506","20.777129","15.599273","15.327327","17.586480","19.456749",
"162000000.000000","48.702080","14.456308","20.968787","15.877850","15.596415","17.821069","19.631620",
"164000000.000000","49.580030","14.753837","21.161495","16.162384","15.869212","18.056538","19.807768",
"166000000.000000","50.466404","15.058928","21.355833","16.452885","16.148058","18.292061","19.983472",
"168000000.000000","51.357772","15.367276","21.550353","16.748190","16.433066","18.528751","20.160864",
"170000000.000000","52.257468","15.679628","21.745084","17.050020","16.723193","18.758895","20.337957",
"172000000.000000","53.163056","15.995976","21.938690","17.358715","17.019368","18.988786","20.515040",
"174000000.000000","54.076019","16.326636","22.132220","17.673122","17.322939","19.217915","20.692426",
"176000000.000000","54.996446","16.662660","22.326863","17.994355","17.634126","19.446801","20.870122",
"178000000.000000","55.899622","17.003554","22.522599","18.314198","17.951161","19.678886","21.049219",
"180000000.000000","56.825718","17.338493","22.718522","18.633324","18.275609","19.909784","21.227622",
"182000000.000000","57.768501","17.678005","22.915278","18.959180","18.609022","20.142332","21.406441",
"184000000.000000","58.714997","18.023103","23.112404","19.303344","18.949043","20.373414","21.585569",
"186000000.000000","59.669197","18.386237","23.310571","19.661814","19.299071","20.607213","21.765152",
"188000000.000000","60.631077","18.753323","23.508870","20.027946","19.654448","20.841343","21.945269",
"190000000.000000","61.599621","19.120007","23.707548","20.404426","20.021072","21.075692","22.125781",
"192000000.000000","62.576059","19.481081","23.907069","20.788932","20.389012","21.310714","22.306627",
"194000000.000000","63.558216","19.848152","24.106709","21.181971","20.745900","21.547501","22.487989",
"196000000.000000","64.546856","20.228552","24.307122","21.582410","21.113633","21.781690","22.670102",
"198000000.000000","65.542697","20.617084","24.507665","21.991691","21.505753","22.017882","22.852515",
"200000000.000000","66.544818","21.013440","24.708769","22.407720","21.915602","22.255002","23.036395",
