"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.357508","0.109610","0.161459","0.161586","0.160521","0.214023","0.152299",
"4000000.000000","0.719040","0.220222","0.323608","0.323209","0.321356","0.428365","0.305214",
"6000000.000000","1.087278","0.331960","0.486162","0.486490","0.483005","0.643485","0.458087",
"8000000.000000","1.458031","0.446935","0.648815","0.650208","0.644858","0.857806","0.610391",
"10000000.000000","1.835455","0.565246","0.812210","0.813668","0.806050","1.072071","0.764543",
"12000000.000000","2.211347","0.684322","0.976407","0.978108","0.969124","1.286991","0.919052",
"14000000.000000","2.590942","0.805369","1.140551","1.142713","1.132254","1.501087","1.072400",
"16000000.000000","2.979358","0.927580","1.306612","1.307944","1.296333","1.715707","1.226363",
"18000000.000000","3.377818","1.050540","1.471935","1.472707","1.460794","1.930413","1.380044",
"20000000.000000","3.781765","1.174223","1.638807","1.637189","1.625053","2.145463","1.534452",
"22000000.000000","4.184878","1.298220","1.806151","1.797492","1.790491","2.360323","1.689786",
"24000000.000000","4.589678","1.423488","1.967913","1.957306","1.956659","2.576519","1.846232",
"26000000.000000","5.010375","1.548971","2.129914","2.119339","2.122061","2.791826","2.001426",
"28000000.000000","5.438250","1.675063","2.292369","2.282137","2.287888","3.006935","2.157432",
"30000000.000000","5.872834","1.801957","2.454983","2.444586","2.454425","3.223258","2.312936",
"32000000.000000","6.312315","1.929966","2.619098","2.609883","2.621208","3.438958","2.468723",
"34000000.000000","6.756322","2.058670","2.784286","2.779059","2.790054","3.654946","2.625033",
"36000000.000000","7.208523","2.187950","2.953411","2.948777","2.958413","3.870916","2.782475",
"38000000.000000","7.664366","2.318317","3.122562","3.118866","3.127125","4.087312","2.939980",
"40000000.000000","8.127650","2.449244","3.292702","3.289667","3.297695","4.303397","3.097322",
"42000000.000000","8.596100","2.581531","3.464196","3.460354","3.468847","4.520785","3.255529",
"44000000.000000","9.071049","2.714394","3.635988","3.632456","3.638791","4.737159","3.414580",
"46000000.000000","9.552243","2.848179","3.807602","3.805074","3.809608","4.953573","3.573840",
"48000000.000000","10.041166","2.984197","3.979932","3.978213","3.981861","5.170415","3.730336",
"50000000.000000","10.534079","3.120285","4.152923","4.151564","4.148287","5.387800","3.884372",
"52000000.000000","11.035164","3.257594","4.326962","4.325779","4.322356","5.605097","4.043781",
"54000000.000000","11.540398","3.395763","4.502008","4.501230","4.495872","5.822299","4.205513",
"56000000.000000","12.053287","3.535052","4.677611","4.676423","4.670094","6.039940","4.368801",
"58000000.000000","12.571683","3.675277","4.854311","4.851901","4.845553","6.257698","4.531320",
"60000000.000000","13.096657","3.816893","5.030564","5.028702","5.019967","6.476618","4.695719",
"62000000.000000","13.626668","3.960950","5.208408","5.206346","5.196918","6.694814","4.859528",
"64000000.000000","14.165416","4.105297","5.386842","5.384372","5.375709","6.913257","5.023999",
"66000000.000000","14.709877","4.251821","5.566483","5.559290","5.553373","7.131939","5.189054",
"68000000.000000","15.262521","4.398946","5.747379","5.731891","5.732325","7.351269","5.355468",
"70000000.000000","15.821489","4.548107","5.928472","5.906076","5.912846","7.569975","5.521623",
"72000000.000000","16.385927","4.699456","6.109974","6.080855","6.092890","7.789055","5.688568",
"74000000.000000","16.951141","4.852663","6.293583","6.257850","6.274268","8.008332","5.856573",
"76000000.000000","17.514354","5.007254","6.477022","6.437898","6.456487","8.228320","6.024873",
"78000000.000000","18.097128","5.163245","6.662123","6.622750","6.639012","8.448370","6.194329",
"80000000.000000","18.686879","5.321633","6.848182","6.807708","6.823624","8.668256","6.363907",
"82000000.000000","19.270019","5.482138","7.034594","6.994170","7.009307","8.888564","6.535895",
"84000000.000000","19.865890","5.644919","7.222120","7.182146","7.196525","9.108633","6.707209",
"86000000.000000","20.477151","5.810452","7.411005","7.369367","7.382911","9.325220","6.880047",
"88000000.000000","21.082460","5.971206","7.598317","7.553298","7.569995","9.537362","7.053009",
"90000000.000000","21.695724","6.135781","7.782696","7.738224","7.758609","9.750993","7.226750",
"92000000.000000","22.325790","6.300736","7.968470","7.924053","7.947814","9.964913","7.401258",
"94000000.000000","22.955029","6.469084","8.155344","8.111985","8.139000","10.180348","7.576730",
"96000000.000000","23.583789","6.640318","8.341966","8.301542","8.330077","10.402090","7.753191",
"98000000.000000","24.235342","6.816904","8.533161","8.497276","8.523585","10.624228","7.930404",
"100000000.000000","24.894177","6.999084","8.729636","8.693889","8.716891","10.847130","8.109030",
"102000000.000000","25.559096","7.184894","8.926950","8.893060","8.912370","11.070315","8.288324",
"104000000.000000","26.229630","7.374028","9.125970","9.093155","9.109501","11.288416","8.469277",
"106000000.000000","26.908091","7.565769","9.326837","9.296316","9.306127","11.503891","8.649625",
"108000000.000000","27.594381","7.759592","9.527067","9.499810","9.503919","11.720301","8.831860",
"110000000.000000","28.287616","7.951166","9.725560","9.704159","9.702081","11.936583","9.015444",
"112000000.000000","28.990034","8.144235","9.923949","9.909311","9.903031","12.157147","9.200387",
"114000000.000000","29.675278","8.340442","10.124543","10.116208","10.105145","12.381294","9.387372",
"116000000.000000","30.365618","8.542811","10.325431","10.325209","10.308295","12.606355","9.575200",
"118000000.000000","31.077822","8.746800","10.533688","10.535212","10.511702","12.832802","9.763965",
"120000000.000000","31.804889","8.955970","10.744972","10.748356","10.716923","13.058481","9.954389",
"122000000.000000","32.537895","9.167042","10.957877","10.962836","10.926669","13.276807","10.146403",
"124000000.000000","33.276610","9.378841","11.173128","11.179181","11.136544","13.496634","10.341221",
"126000000.000000","34.007082","9.597759","11.390589","11.397716","11.348461","13.716380","10.537699",
"128000000.000000","34.746584","9.821445","11.610671","11.617420","11.561615","13.936481","10.736032",
"130000000.000000","35.508289","10.047127","11.832440","11.839818","11.776785","14.163283","10.936198",
"132000000.000000","36.275510","10.276055","12.058397","12.064843","11.995386","14.391567","11.138892",
"134000000.000000","37.049319","10.509251","12.287702","12.293497","12.215315","14.619921","11.345338",
"136000000.000000","37.817468","10.747650","18.529569","12.523524","12.436352","14.848947","17.533422",
"138000000.000000","38.585864","10.987456","18.715338","12.756475","12.658559","15.078987","17.704606",
"140000000.000000","39.381141","11.231353","18.901251","12.991999","12.882989","15.308936","17.876059",
"142000000.000000","40.157044","11.481167","19.087460","13.231165","13.105394","15.538643","18.048523",
"144000000.000000","40.957089","11.734703","19.274030","13.472286","13.330710","15.769678","18.220421",
"146000000.000000","41.773735","11.993590","19.462108","13.716649","13.559710","16.001756","18.386979",
"148000000.000000","42.598599","12.256306","19.649738","13.965228","13.790894","16.233548","18.554116",
"150000000.000000","43.429441","12.523211","19.838090","14.219252","14.033572","16.465638","18.720888",
"152000000.000000","44.267470","12.796111","20.026376","14.476701","14.279828","16.698710","18.888399",
"154000000.000000","45.112690","13.072008","20.215016","14.737762","14.530304","16.932129","19.056442",
"156000000.000000","45.962719","13.353575","20.399598","15.003458","14.782589","17.166103","19.226417",
"158000000.000000","46.821162","13.639492","20.582934","15.274218","15.031021","17.400217","19.400800",
"160000000.000000","47.684637","13.927919","20.766824","15.548045","15.285297","17.635059","19.575525",
"162000000.000000","48.555245","14.220549","20.951718","15.827738","15.540747","17.869956","19.750694",
"164000000.000000","49.433108","14.520212","21.135972","16.110856","15.807593","18.105563","19.926331",
"166000000.000000","50.318212","14.822689","21.323328","16.398835","16.086036","18.342100","20.102308",
"168000000.000000","51.208209","15.128886","21.515764","16.692678","16.371169","18.579298","20.278611",
"170000000.000000","52.105577","15.440780","21.708043","16.994143","16.661678","18.816681","20.455113",
"172000000.000000","53.010833","15.757079","21.900905","17.299993","16.958125","19.055241","20.631611",
"174000000.000000","53.922180","16.078344","22.094441","17.612571","17.261230","19.293421","20.809113",
"176000000.000000","54.841000","16.404839","22.289243","17.933043","17.571608","19.532273","20.986876",
"178000000.000000","55.766366","16.733729","22.484198","18.260676","17.890418","19.771987","21.166025",
"180000000.000000","56.682966","17.067634","22.680038","18.594734","18.214474","20.012219","21.344620",
"182000000.000000","57.600900","17.405669","22.875992","18.936256","18.547002","20.252434","21.523660",
"184000000.000000","58.536658","17.750154","23.072871","19.284909","18.887850","20.493454","21.703155",
"186000000.000000","59.462038","18.097995","23.270872","19.641318","19.237341","20.734898","21.882680",
"188000000.000000","60.417017","18.452320","23.468888","20.007186","19.595981","20.977337","22.062544",
"190000000.000000","61.354540","18.810143","23.667026","20.381245","19.962134","21.220228","22.243812",
"192000000.000000","62.328163","19.174111","23.867488","20.763134","20.336229","21.463985","22.424843",
"194000000.000000","63.309090","19.541701","24.069753","27.169085","20.720013","21.708058","22.605943",
"196000000.000000","64.295413","19.913269","24.266292","27.369138","21.112412","21.952839","22.787812",
"198000000.000000","65.290578","20.289496","24.462301","27.569267","21.513099","22.198043","22.970437",
"200000000.000000","66.290237","20.670743","24.659443","27.770814","21.923464","22.443428","23.153570",
