"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.007146","0.001189","0.002669","0.002677","0.002691","0.003359","0.002464",
"100000.000000","0.014144","0.002194","0.005133","0.005105","0.005135","0.006481","0.004702",
"150000.000000","0.021243","0.003289","0.007640","0.007586","0.007584","0.009594","0.006932",
"200000.000000","0.028574","0.004352","0.010104","0.010065","0.010038","0.012718","0.009167",
"250000.000000","0.035809","0.005502","0.012567","0.012515","0.012510","0.015843","0.011349",
"300000.000000","0.043111","0.006589","0.015092","0.015040","0.014953","0.018963","0.013569",
"350000.000000","0.050532","0.007745","0.017615","0.017514","0.017442","0.022102","0.015843",
"400000.000000","0.058019","0.008904","0.020097","0.019974","0.019934","0.025227","0.018058",
"450000.000000","0.065574","0.010063","0.022622","0.022472","0.022385","0.028326","0.020332",
"500000.000000","0.073224","0.011233","0.025151","0.025004","0.024899","0.031557","0.022662",
"550000.000000","0.080975","0.012413","0.027659","0.027494","0.027368","0.034703","0.024977",
"600000.000000","0.088781","0.013610","0.030207","0.030032","0.029854","0.037842","0.027202",
"650000.000000","0.096674","0.014828","0.032759","0.032575","0.032378","0.040977","0.029500",
"700000.000000","0.104646","0.016051","0.035281","0.035115","0.034900","0.044127","0.031750",
"750000.000000","0.112696","0.017276","0.037885","0.037687","0.037402","0.047265","0.034059",
"800000.000000","0.120848","0.018510","0.040414","0.040261","0.039951","0.050416","0.036368",
"850000.000000","0.129118","0.019759","0.043014","0.042790","0.042472","0.053573","0.038634",
"900000.000000","0.137480","0.021011","0.045599","0.045367","0.045018","0.056730","0.040968",
"950000.000000","0.145889","0.022282","0.048158","0.047961","0.047622","0.059888","0.043251",
"1000000.000000","0.154357","0.023592","0.050783","0.050574","0.050271","0.063057","0.045575",
"1050000.000000","0.162993","0.024891","0.053371","0.053154","0.052822","0.066217","0.047912",
"1100000.000000","0.171680","0.026211","0.055955","0.055773","0.055397","0.069386","0.050254",
"1150000.000000","0.180458","0.027537","0.058590","0.058384","0.057968","0.072562","0.052591",
"1200000.000000","0.189261","0.028874","0.061269","0.060998","0.060550","0.075735","0.054917",
"1250000.000000","0.198159","0.030257","0.063935","0.063627","0.063152","0.078910","0.057270",
"1300000.000000","0.207189","0.031640","0.066571","0.066313","0.065778","0.082096","0.059590",
"1350000.000000","0.216345","0.033019","0.069246","0.069000","0.068399","0.085274","0.061961",
"1400000.000000","0.225544","0.034435","0.071934","0.071676","0.071038","0.088458","0.064375",
"1450000.000000","0.234973","0.035864","0.074660","0.074330","0.073680","0.091663","0.066877",
"1500000.000000","0.244388","0.037304","0.077380","0.076998","0.076351","0.094852","0.069255",
"1550000.000000","0.253939","0.038758","0.080074","0.079716","0.079029","0.098045","0.071664",
"1600000.000000","0.263599","0.040249","0.082841","0.082475","0.081708","0.101265","0.074081",
"1650000.000000","0.273320","0.041744","0.085600","0.085217","0.084383","0.104468","0.076479",
"1700000.000000","0.283163","0.043263","0.088377","0.087954","0.087114","0.107673","0.078889",
"1750000.000000","0.293110","0.044812","0.091167","0.090722","0.089827","0.110891","0.081346",
"1800000.000000","0.303141","0.046377","0.093972","0.093490","0.092563","0.114111","0.083817",
"1850000.000000","0.313218","0.047982","0.096772","0.096255","0.095321","0.117331","0.086268",
"1900000.000000","0.323458","0.049617","0.099610","0.099067","0.098062","0.120627","0.088749",
"1950000.000000","0.333793","0.051245","0.102450","0.101887","0.100843","0.123910","0.091392",
"2000000.000000","0.344199","0.052910","0.105313","0.104713","0.103630","0.127146","0.093981",
"2050000.000000","0.354749","0.054593","0.108194","0.107606","0.106438","0.130380","0.096638",
"2100000.000000","0.365405","0.056307","0.111093","0.110485","0.109240","0.133620","0.099222",
"2150000.000000","0.376172","0.058039","0.113981","0.113378","0.112050","0.136859","0.101816",
"2200000.000000","0.387039","0.059810","0.116920","0.116305","0.114915","0.140110","0.104499",
"2250000.000000","0.397967","0.061579","0.119866","0.119273","0.117762","0.143354","0.107056",
"2300000.000000","0.409188","0.063420","0.122821","0.122236","0.120617","0.146617","0.109610",
"2350000.000000","0.420327","0.065255","0.125802","0.125202","0.123504","0.149882","0.112193",
"2400000.000000","0.431540","0.067114","0.128807","0.128188","0.126404","0.153147","0.114778",
"2450000.000000","0.442887","0.069015","0.131822","0.131201","0.129320","0.156394","0.117395",
"2500000.000000","0.454329","0.070941","0.134985","0.134286","0.132257","0.159681","0.119999",
"2550000.000000","0.465895","0.072904","0.138056","0.137438","0.135202","0.162947","0.122785",
"2600000.000000","0.477519","0.074879","0.141111","0.140497","0.138165","0.166231","0.125443",
"2650000.000000","0.489288","0.076947","0.144196","0.143576","0.141138","0.169545","0.128111",
"2700000.000000","0.501148","0.079013","0.147307","0.146648","0.144152","0.172836","0.130791",
"2750000.000000","0.513135","0.081088","0.150442","0.149782","0.147156","0.176129","0.133488",
"2800000.000000","0.525215","0.083214","0.153591","0.152914","0.150191","0.179424","0.136211",
"2850000.000000","0.537361","0.085368","0.156758","0.156091","0.153244","0.182743","0.138924",
"2900000.000000","0.549637","0.087588","0.159925","0.159407","0.156311","0.186050","0.141670",
"2950000.000000","0.562027","0.089824","0.163116","0.162626","0.159399","0.189371","0.144422",
"3000000.000000","0.574431","0.092125","0.166328","0.165846","0.162503","0.192696","0.147191",
"3050000.000000","0.586957","0.094446","0.169574","0.169107","0.165617","0.196016","0.149974",
"3100000.000000","0.599645","0.096812","0.172833","0.172397","0.168759","0.199368","0.152760",
"3150000.000000","0.612422","0.099198","0.176097","0.175691","0.171928","0.202706","0.155567",
"3200000.000000","0.625293","0.101652","0.179407","0.179007","0.175092","0.206043","0.158415",
"3250000.000000","0.638236","0.104175","0.182739","0.182346","0.178271","0.209393","0.161258",
"3300000.000000","0.651462","0.106689","0.186104","0.185684","0.181481","0.212733","0.164113",
"3350000.000000","0.664644","0.109257","0.189490","0.189057","0.184700","0.216109","0.166995",
"3400000.000000","0.677942","0.111877","0.192879","0.192472","0.187933","0.219480","0.169921",
"3450000.000000","0.691345","0.114491","0.196322","0.195923","0.191363","0.222858","0.172851",
"3500000.000000","0.704975","0.117235","0.199770","0.199387","0.194638","0.226253","0.175793",
"3550000.000000","0.718585","0.119994","0.203259","0.202882","0.197927","0.229653","0.178774",
"3600000.000000","0.732364","0.122786","0.206768","0.206385","0.201253","0.233048","0.181890",
"3650000.000000","0.746108","0.125613","0.210293","0.209905","0.204603","0.236466","0.184930",
"3700000.000000","0.759986","0.128473","0.213854","0.213480","0.207972","0.239875","0.187970",
"3750000.000000","0.773993","0.131417","0.217448","0.217066","0.211373","0.243292","0.191013",
"3800000.000000","0.788122","0.134467","0.221056","0.220664","0.214782","0.246714","0.194122",
"3850000.000000","0.802392","0.137534","0.224679","0.224302","0.218214","0.250145","0.197251",
"3900000.000000","0.816695","0.140619","0.228324","0.227957","0.221662","0.253576","0.200385",
"3950000.000000","0.831067","0.143723","0.232012","0.231662","0.225132","0.257019","0.203549",
"4000000.000000","0.845602","0.146901","0.235726","0.235382","0.228651","0.260464","0.206709",
"4050000.000000","0.860086","0.150095","0.239450","0.239144","0.232179","0.263965","0.209915",
"4100000.000000","0.874808","0.153389","0.243242","0.242919","0.235742","0.267527","0.213187",
"4150000.000000","0.889590","0.156765","0.247069","0.246720","0.239352","0.271017","0.216506",
"4200000.000000","0.904507","0.160166","0.432234","0.250576","0.242970","0.274495","0.397579",
"4250000.000000","0.919403","0.163597","0.435385","0.254445","0.246629","0.277964","0.400389",
"4300000.000000","0.934526","0.167114","0.438367","0.258344","0.250323","0.281442","0.402989",
"4350000.000000","0.949679","0.170522","0.441419","0.262312","0.254048","0.284950","0.405625",
