"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.007015","0.001241","0.002734","0.002680","0.002662","0.003377","0.002475",
"100000.000000","0.014209","0.002221","0.005181","0.005128","0.005061","0.006550","0.004719",
"150000.000000","0.021527","0.003300","0.007673","0.007630","0.007487","0.009736","0.006959",
"200000.000000","0.028710","0.004467","0.010122","0.010115","0.009967","0.012872","0.009161",
"250000.000000","0.035989","0.005559","0.012640","0.012593","0.012391","0.015999","0.011418",
"300000.000000","0.043364","0.006688","0.015143","0.015105","0.014892","0.019122","0.013610",
"350000.000000","0.050791","0.007804","0.017611","0.017616","0.017370","0.022251","0.015922",
"400000.000000","0.058281","0.008961","0.020130","0.020090","0.019849","0.025401","0.018230",
"450000.000000","0.065869","0.010119","0.022643","0.022620","0.022308","0.028530","0.020473",
"500000.000000","0.073543","0.011284","0.025171","0.025125","0.024779","0.031667","0.022733",
"550000.000000","0.081299","0.012459","0.027701","0.027629","0.027293","0.034808","0.025013",
"600000.000000","0.089143","0.013630","0.030245","0.030160","0.029754","0.037956","0.027255",
"650000.000000","0.097057","0.014821","0.032789","0.032719","0.032289","0.041096","0.029503",
"700000.000000","0.105036","0.016025","0.035336","0.035245","0.034795","0.044242","0.031740",
"750000.000000","0.113119","0.017232","0.037888","0.037963","0.037254","0.047393","0.034043",
"800000.000000","0.121307","0.018453","0.040418","0.040602","0.039780","0.050545","0.036311",
"850000.000000","0.129600","0.019705","0.043014","0.043118","0.042293","0.053702","0.038584",
"900000.000000","0.137958","0.020989","0.045612","0.045731","0.044861","0.056860","0.040912",
"950000.000000","0.146387","0.022253","0.048171","0.048323","0.047401","0.060030","0.043222",
"1000000.000000","0.154917","0.023542","0.050773","0.050943","0.049984","0.063199","0.045561",
"1050000.000000","0.163626","0.024835","0.053417","0.053531","0.052580","0.066367","0.047868",
"1100000.000000","0.172334","0.026156","0.056011","0.056183","0.055179","0.069541","0.050225",
"1150000.000000","0.181169","0.027487","0.058637","0.058823","0.057838","0.072716","0.052552",
"1200000.000000","0.190068","0.028835","0.061312","0.061454","0.060577","0.075895","0.054912",
"1250000.000000","0.199057","0.030206","0.063930","0.064105","0.063349","0.079072","0.057269",
"1300000.000000","0.208154","0.031606","0.066561","0.066788","0.066116","0.082271","0.059642",
"1350000.000000","0.217354","0.032991","0.069287","0.069472","0.068839","0.085467","0.062019",
"1400000.000000","0.226633","0.034396","0.072008","0.072175","0.071632","0.088658","0.064403",
"1450000.000000","0.236017","0.035816","0.074720","0.074838","0.074290","0.091868","0.066786",
"1500000.000000","0.245496","0.037256","0.077416","0.077562","0.077008","0.095070","0.069166",
"1550000.000000","0.255014","0.038748","0.080169","0.080270","0.079736","0.098265","0.071568",
"1600000.000000","0.264697","0.040239","0.082927","0.083018","0.082582","0.101465","0.073999",
"1650000.000000","0.274483","0.041759","0.085701","0.085785","0.085335","0.104690","0.076379",
"1700000.000000","0.284379","0.043290","0.088452","0.088544","0.088104","0.107951","0.078812",
"1750000.000000","0.294440","0.044840","0.091243","0.091357","0.090896","0.111199","0.081277",
"1800000.000000","0.304475","0.046392","0.094048","0.094150","0.093651","0.114424","0.083707",
"1850000.000000","0.314569","0.048010","0.096828","0.096968","0.096458","0.117641","0.086174",
"1900000.000000","0.324808","0.049628","0.099660","0.099786","0.099278","0.120878","0.088654",
"1950000.000000","0.335337","0.051263","0.102482","0.102749","0.102060","0.124115","0.091123",
"2000000.000000","0.345801","0.052937","0.105304","0.105615","0.104887","0.127356","0.093633",
"2050000.000000","0.356321","0.054611","0.108160","0.108494","0.107707","0.130610","0.096161",
"2100000.000000","0.366987","0.056334","0.111049","0.111396","0.110579","0.133863","0.098663",
"2150000.000000","0.377751","0.058086","0.113944","0.114294","0.113457","0.137101","0.101198",
"2200000.000000","0.388567","0.059842","0.116863","0.117233","0.116349","0.140355","0.103748",
"2250000.000000","0.399535","0.061630","0.119789","0.120171","0.119248","0.143608","0.106317",
"2300000.000000","0.410619","0.063475","0.122747","0.123148","0.122179","0.146863","0.108899",
"2350000.000000","0.421799","0.065311","0.125730","0.126116","0.125120","0.150152","0.111500",
"2400000.000000","0.433070","0.067224","0.128729","0.129110","0.128088","0.153638","0.114080",
"2450000.000000","0.444385","0.069121","0.131730","0.132128","0.131060","0.156916","0.116689",
"2500000.000000","0.456032","0.071061","0.134746","0.135182","0.134064","0.160212","0.119323",
"2550000.000000","0.467547","0.073040","0.137809","0.138242","0.137114","0.163494","0.121946",
"2600000.000000","0.479181","0.075083","0.140855","0.141315","0.140144","0.166776","0.124601",
"2650000.000000","0.490955","0.077126","0.143936","0.144386","0.143184","0.170079","0.127263",
"2700000.000000","0.502787","0.079186","0.147036","0.147522","0.146244","0.173379","0.129951",
"2750000.000000","0.514792","0.081250","0.150150","0.150689","0.149330","0.176673","0.132647",
"2800000.000000","0.526877","0.083386","0.153296","0.153831","0.152437","0.180053","0.135354",
"2850000.000000","0.539022","0.085572","0.156462","0.157015","0.155583","0.183375","0.138086",
"2900000.000000","0.551304","0.087742","0.159656","0.160212","0.158727","0.186709","0.140819",
"2950000.000000","0.563668","0.089983","0.162852","0.163426","0.161866","0.190052","0.143563",
"3000000.000000","0.576093","0.092285","0.166080","0.166655","0.165043","0.193363","0.146355",
"3050000.000000","0.588668","0.094618","0.169314","0.170054","0.168221","0.196691","0.149160",
"3100000.000000","0.601356","0.096938","0.172569","0.173325","0.171392","0.200032","0.151944",
"3150000.000000","0.614203","0.099340","0.175863","0.176610","0.174606","0.203374","0.154930",
"3200000.000000","0.627047","0.101762","0.179169","0.179951","0.177869","0.206733","0.157773",
"3250000.000000","0.640017","0.104248","0.182507","0.183298","0.181118","0.210102","0.160639",
"3300000.000000","0.653143","0.106784","0.186003","0.186665","0.184375","0.213471","0.163521",
"3350000.000000","0.666297","0.109340","0.189400","0.190051","0.187685","0.216862","0.166399",
