"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.006990","0.001241","0.002610","0.002636","0.002588","0.003359","0.002475",
"100000.000000","0.013995","0.002224","0.005074","0.005105","0.005000","0.006475","0.004639",
"150000.000000","0.021104","0.003300","0.007535","0.007546","0.007455","0.009580","0.006826",
"200000.000000","0.028281","0.004408","0.009977","0.010079","0.009878","0.012703","0.009097",
"250000.000000","0.035517","0.005525","0.012472","0.012568","0.012354","0.015902","0.011331",
"300000.000000","0.042858","0.006641","0.014971","0.015040","0.014796","0.019026","0.013542",
"350000.000000","0.050265","0.007779","0.017411","0.017500","0.017241","0.022154","0.015801",
"400000.000000","0.057738","0.008909","0.019924","0.020025","0.019740","0.025287","0.017990",
"450000.000000","0.065296","0.010054","0.022408","0.022526","0.022226","0.028422","0.020276",
"500000.000000","0.072954","0.011216","0.024871","0.025022","0.024716","0.031555","0.022487",
"550000.000000","0.080705","0.012396","0.027396","0.027556","0.027217","0.034692","0.024730",
"600000.000000","0.088507","0.013593","0.029931","0.030100","0.029674","0.037823","0.026964",
"650000.000000","0.096395","0.014777","0.032472","0.032607","0.032174","0.040962","0.029232",
"700000.000000","0.104371","0.016006","0.034993","0.035172","0.034701","0.044081","0.031525",
"750000.000000","0.112447","0.017227","0.037555","0.037736","0.037239","0.047195","0.033796",
"800000.000000","0.120618","0.018464","0.040133","0.040248","0.039720","0.050322","0.036098",
"850000.000000","0.128959","0.019706","0.042697","0.042832","0.042294","0.053455","0.038400",
"900000.000000","0.137280","0.020957","0.045255","0.045382","0.044843","0.056580","0.040694",
"950000.000000","0.145696","0.022240","0.047829","0.048063","0.047370","0.059702","0.042997",
"1000000.000000","0.154233","0.023518","0.050401","0.050650","0.049918","0.062849","0.045322",
"1050000.000000","0.162822","0.024817","0.053012","0.053253","0.052495","0.065982","0.047646",
"1100000.000000","0.171530","0.026142","0.055742","0.055818","0.055086","0.069125","0.049980",
"1150000.000000","0.180323","0.027450","0.058358","0.058430","0.057643","0.072297","0.052308",
"1200000.000000","0.189187","0.028799","0.060965","0.061049","0.060240","0.075473","0.054627",
