"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.007191","0.001271","0.002707","0.002671","0.002619","0.003373","0.002481",
"100000.000000","0.014229","0.002287","0.005151","0.005150","0.005075","0.006484","0.004708",
"150000.000000","0.021302","0.003281","0.007626","0.007588","0.007543","0.009603","0.006938",
"200000.000000","0.028477","0.004346","0.010110","0.010053","0.009960","0.012739","0.009161",
"250000.000000","0.035710","0.005512","0.012548","0.012543","0.012406","0.015854","0.011410",
"300000.000000","0.043041","0.006642","0.015052","0.015021","0.014889","0.018974","0.013657",
"350000.000000","0.050421","0.007804","0.017552","0.017499","0.017335","0.022116","0.015861",
"400000.000000","0.057899","0.008962","0.020157","0.020025","0.019820","0.025247","0.018138",
"450000.000000","0.065466","0.010115","0.022669","0.022529","0.022316","0.028374","0.020330",
"500000.000000","0.073076","0.011299","0.025197","0.025027","0.024772","0.031527","0.022619",
"550000.000000","0.080756","0.012468","0.027719","0.027646","0.027287","0.034667","0.024848",
"600000.000000","0.088498","0.013658","0.030243","0.030254","0.029790","0.037803","0.027086",
"650000.000000","0.096383","0.014855","0.032803","0.032753","0.032308","0.040951","0.029371",
"700000.000000","0.104347","0.016060","0.035353","0.035315","0.034873","0.044102","0.031658",
"750000.000000","0.112420","0.017280","0.037885","0.037824","0.037513","0.047247","0.033940",
"800000.000000","0.120896","0.018523","0.040397","0.040346","0.040002","0.050406","0.036237",
"850000.000000","0.129161","0.019776","0.042991","0.042893","0.042512","0.053564","0.038508",
"900000.000000","0.137487","0.021016","0.045541","0.045487","0.045076","0.056715","0.040780",
"950000.000000","0.145903","0.022295","0.048144","0.048074","0.047587","0.059876","0.043089",
"1000000.000000","0.154396","0.023589","0.050754","0.050668","0.050141","0.063037","0.045422",
"1050000.000000","0.162938","0.024896","0.053370","0.053276","0.052720","0.066213","0.047735",
"1100000.000000","0.171558","0.026212","0.055978","0.055877","0.055310","0.069384","0.050027",
"1150000.000000","0.180478","0.027536","0.058620","0.058486","0.057880","0.072557","0.052351",
"1200000.000000","0.189305","0.028897","0.061447","0.061100","0.060502","0.075718","0.054671",
"1250000.000000","0.198275","0.030249","0.064060","0.063710","0.063114","0.078909","0.057026",
"1300000.000000","0.207290","0.031625","0.066742","0.066338","0.065695","0.082083","0.059388",
"1350000.000000","0.216448","0.033044","0.069421","0.068996","0.068327","0.085262","0.061773",
"1400000.000000","0.225729","0.034442","0.072074","0.071663","0.070965","0.088459","0.064136",
"1450000.000000","0.235067","0.035863","0.074753","0.074345","0.073622","0.091647","0.066542",
"1500000.000000","0.244491","0.037311","0.077451","0.077005","0.076242","0.094837","0.068930",
"1550000.000000","0.254001","0.038771","0.080184","0.079702","0.078929","0.098042","0.071344",
"1600000.000000","0.263599","0.040259","0.082902","0.082421","0.081610","0.101250","0.073757",
"1650000.000000","0.273311","0.041750","0.085659","0.085133","0.084287","0.104447","0.076148",
"1700000.000000","0.283161","0.043286","0.088398","0.087889","0.087012","0.107663","0.078587",
"1750000.000000","0.293087","0.044834","0.091186","0.090679","0.089736","0.110879","0.081012",
"1800000.000000","0.303106","0.046404","0.093956","0.093470","0.092478","0.114090","0.083432",
"1850000.000000","0.313221","0.047973","0.096768","0.096275","0.095204","0.117315","0.085887",
"1900000.000000","0.323463","0.049572","0.099590","0.099089","0.097948","0.120533","0.088380",
"1950000.000000","0.333764","0.051212","0.102411","0.101977","0.100746","0.123763","0.090865",
"2000000.000000","0.344181","0.052868","0.105244","0.104861","0.103532","0.126999","0.093353",
"2050000.000000","0.354879","0.054568","0.108099","0.107711","0.106326","0.130232","0.095871",
"2100000.000000","0.365522","0.056281","0.110991","0.110615","0.109157","0.133483","0.098366",
"2150000.000000","0.376219","0.058007","0.113896","0.113570","0.111986","0.136730","0.100905",
"2200000.000000","0.387069","0.059756","0.116808","0.116514","0.114829","0.139974","0.103466",
"2250000.000000","0.398010","0.061542","0.119735","0.119457","0.117694","0.143219","0.105979",
