"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.007109","0.001232","0.002697","0.002704","0.002594","0.003369","0.002465",
"100000.000000","0.014141","0.002201","0.005175","0.005128","0.005087","0.006495","0.004692",
"150000.000000","0.021243","0.003217","0.007610","0.007618","0.007537","0.009617","0.006893",
"200000.000000","0.028424","0.004316","0.010099","0.010099","0.009965","0.012725","0.009117",
"250000.000000","0.035671","0.005465","0.012596","0.012539","0.012393","0.015850","0.011344",
"300000.000000","0.043006","0.006590","0.015037","0.015054","0.014876","0.018972","0.013584",
"350000.000000","0.050404","0.007734","0.017546","0.017555","0.017328","0.022098","0.015845",
"400000.000000","0.057888","0.008839","0.020070","0.020019","0.019798","0.025233","0.018048",
"450000.000000","0.065490","0.010011","0.022527","0.022531","0.022289","0.028361","0.020318",
"500000.000000","0.073137","0.011180","0.025037","0.025185","0.024750","0.031484","0.022577",
"550000.000000","0.081117","0.012344","0.027541","0.027708","0.027277","0.034638","0.024798",
"600000.000000","0.088958","0.013529","0.030045","0.030235","0.029779","0.037776","0.027047",
"650000.000000","0.096867","0.014728","0.032576","0.032786","0.032345","0.040908","0.029336",
"700000.000000","0.104848","0.015937","0.035136","0.035279","0.034871","0.044064","0.031619",
"750000.000000","0.112901","0.017176","0.037693","0.037817","0.037386","0.047206","0.033911",
"800000.000000","0.121075","0.018444","0.040249","0.040410","0.039889","0.050344","0.036221",
"850000.000000","0.129331","0.019703","0.042804","0.042964","0.042408","0.053503","0.038516",
"900000.000000","0.137684","0.020963","0.045398","0.045549","0.044971","0.056661","0.040818",
"950000.000000","0.146102","0.022237","0.047955","0.048089","0.047487","0.059813","0.043117",
"1000000.000000","0.154610","0.023516","0.050565","0.050706","0.050069","0.062972","0.045386",
"1050000.000000","0.163130","0.024815","0.053165","0.053314","0.052651","0.066156","0.047738",
"1100000.000000","0.171737","0.026136","0.055767","0.055906","0.055206","0.069395","0.050073",
"1150000.000000","0.180530","0.027463","0.058393","0.058547","0.057810","0.072561","0.052415",
"1200000.000000","0.189424","0.028810","0.061007","0.061134","0.060453","0.075728","0.054765",
"1250000.000000","0.198355","0.030166","0.063659","0.063826","0.063082","0.078902","0.057079",
"1300000.000000","0.207398","0.031542","0.066325","0.066592","0.065705","0.082086","0.059475",
"1350000.000000","0.216551","0.032923","0.069006","0.069265","0.068353","0.085257","0.061836",
"1400000.000000","0.225793","0.034361","0.071698","0.071917","0.071022","0.088438","0.064255",
"1450000.000000","0.235117","0.035780","0.074373","0.074620","0.073729","0.091633","0.066654",
"1500000.000000","0.244526","0.037220","0.077104","0.077337","0.076418","0.094816","0.069036",
"1550000.000000","0.254074","0.038697","0.079844","0.080047","0.079154","0.098006","0.071478",
"1600000.000000","0.263632","0.040177","0.082571","0.082798","0.081875","0.101211","0.073855",
"1650000.000000","0.273377","0.041671","0.085301","0.085552","0.084633","0.104408","0.076269",
"1700000.000000","0.283215","0.043197","0.088075","0.088276","0.087408","0.107609","0.078719",
"1750000.000000","0.293152","0.044736","0.090849","0.091028","0.090201","0.110827","0.081209",
"1800000.000000","0.303150","0.046303","0.093640","0.093779","0.092956","0.114050","0.083673",
"1850000.000000","0.313283","0.047888","0.096460","0.096595","0.095749","0.117255","0.086128",
"1900000.000000","0.323514","0.049510","0.099255","0.099386","0.098540","0.120483","0.088583",
"1950000.000000","0.333826","0.051128","0.102096","0.102231","0.101345","0.123710","0.091080",
"2000000.000000","0.344239","0.052785","0.104956","0.105055","0.104148","0.126933","0.093571",
"2050000.000000","0.354755","0.054481","0.107817","0.107936","0.106977","0.130177","0.096079",
"2100000.000000","0.365549","0.056204","0.110693","0.110830","0.109822","0.133404","0.098583",
"2150000.000000","0.376254","0.057932","0.113577","0.113698","0.112701","0.136635","0.101137",
"2200000.000000","0.387053","0.059703","0.116482","0.116596","0.115585","0.139883","0.103700",
"2250000.000000","0.397945","0.061578","0.119429","0.119528","0.118492","0.143123","0.106248",
"2300000.000000","0.409027","0.063463","0.122339","0.122489","0.121397","0.146378","0.108816",
"2350000.000000","0.420142","0.065274","0.125312","0.125461","0.124318","0.149630","0.111410",
"2400000.000000","0.431422","0.067166","0.128284","0.128472","0.127258","0.152891","0.114016",
"2450000.000000","0.442743","0.069047","0.131260","0.131483","0.130213","0.156150","0.116643",
"2500000.000000","0.454185","0.070979","0.134290","0.134515","0.133187","0.159435","0.119248",
"2550000.000000","0.465709","0.072970","0.137335","0.137578","0.136170","0.162694","0.121888",
"2600000.000000","0.477337","0.074985","0.140391","0.140661","0.139181","0.165964","0.124564",
"2650000.000000","0.489047","0.077002","0.143499","0.143764","0.142182","0.169264","0.127231",
"2700000.000000","0.500860","0.079039","0.146588","0.146864","0.145228","0.172555","0.129910",
"2750000.000000","0.512809","0.081137","0.149710","0.150016","0.148308","0.175850","0.132591",
"2800000.000000","0.524746","0.083213","0.152870","0.153162","0.151386","0.179163","0.135302",
"2850000.000000","0.537021","0.085385","0.156034","0.156339","0.154489","0.182462","0.138023",
"2900000.000000","0.549287","0.087610","0.159224","0.159533","0.157615","0.185761","0.140764",
"2950000.000000","0.561663","0.089892","0.162443","0.162740","0.160736","0.189077","0.143506",
"3000000.000000","0.574186","0.092200","0.165654","0.165988","0.163910","0.192408","0.146246",
"3050000.000000","0.586716","0.094476","0.168898","0.169247","0.167078","0.195729","0.149030",
"3100000.000000","0.599415","0.096816","0.172186","0.172697","0.170247","0.199072","0.151813",
