"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.007073","0.001225","0.002693","0.002693","0.002676","0.003354","0.002439",
"100000.000000","0.014097","0.002199","0.005167","0.005172","0.005077","0.006477","0.004674",
"150000.000000","0.021193","0.003270","0.007598","0.007640","0.007508","0.009602","0.006851",
"200000.000000","0.028528","0.004416","0.010094","0.010101","0.009992","0.012714","0.009089",
"250000.000000","0.035755","0.005560","0.012587","0.012606","0.012451","0.015820","0.011311",
"300000.000000","0.043110","0.006674","0.015094","0.015094","0.014894","0.018954","0.013533",
"350000.000000","0.050511","0.007773","0.017576","0.017541","0.017378","0.022075","0.015761",
"400000.000000","0.057968","0.008932","0.020051","0.020070","0.019797","0.025197","0.018109",
"450000.000000","0.065445","0.010101","0.022513","0.022592","0.022273","0.028338","0.020377",
"500000.000000","0.073061","0.011266","0.025038","0.025113","0.024760","0.031461","0.022632",
"550000.000000","0.080754","0.012447","0.027589","0.027641","0.027250","0.034587","0.024856",
"600000.000000","0.088546","0.013630","0.030069","0.030185","0.029710","0.037737","0.027129",
"650000.000000","0.096427","0.014842","0.032604","0.032690","0.032173","0.040879","0.029534",
"700000.000000","0.104417","0.016044","0.035162","0.035205","0.034718","0.044018","0.031830",
"750000.000000","0.112477","0.017272","0.037730","0.037972","0.037214","0.047164","0.034114",
"800000.000000","0.120635","0.018507","0.040269","0.040487","0.039761","0.050300","0.036395",
"850000.000000","0.128944","0.019773","0.042828","0.043082","0.042320","0.053442","0.038692",
"900000.000000","0.137173","0.021025","0.045389","0.045674","0.044869","0.056596","0.040969",
"950000.000000","0.145520","0.022297","0.048012","0.048224","0.047411","0.059750","0.043266",
"1000000.000000","0.153956","0.023591","0.050604","0.050818","0.049982","0.062914","0.045588",
"1050000.000000","0.162577","0.024885","0.053216","0.053429","0.052521","0.066087","0.047920",
"1100000.000000","0.171300","0.026195","0.055799","0.056072","0.055130","0.069249","0.050262",
"1150000.000000","0.180090","0.027519","0.058432","0.058725","0.057689","0.072405","0.052595",
"1200000.000000","0.188939","0.028845","0.061078","0.061366","0.060291","0.075591","0.054948",
"1250000.000000","0.197920","0.030229","0.063728","0.063999","0.062915","0.078756","0.057304",
"1300000.000000","0.206978","0.031611","0.066377","0.066636","0.065549","0.081927","0.059675",
"1350000.000000","0.216144","0.032994","0.069064","0.069354","0.068176","0.085120","0.062048",
"1400000.000000","0.225417","0.034396","0.071751","0.072064","0.070801","0.088302","0.064452",
"1450000.000000","0.234764","0.035818","0.074420","0.074731","0.073457","0.091486","0.066838",
"1500000.000000","0.244221","0.037260","0.077136","0.077428","0.076074","0.094676","0.069245",
"1550000.000000","0.253776","0.038719","0.079877","0.080192","0.078761","0.097867","0.071658",
"1600000.000000","0.263397","0.040196","0.082584","0.082932","0.081442","0.101054","0.074050",
"1650000.000000","0.273163","0.041713","0.085370","0.085683","0.084148","0.104320","0.076462",
"1700000.000000","0.282990","0.043225","0.088137","0.088441","0.086838","0.107593","0.078868",
"1750000.000000","0.292880","0.044770","0.090899","0.091231","0.089579","0.110802","0.081277",
"1800000.000000","0.302893","0.046321","0.093700","0.094037","0.092272","0.114016","0.083704",
"1850000.000000","0.313038","0.047908","0.096503","0.096838","0.095020","0.117225","0.086173",
"1900000.000000","0.323213","0.049505","0.099323","0.099667","0.097766","0.120439","0.088656",
"1950000.000000","0.333658","0.051123","0.102116","0.102530","0.100556","0.123664","0.091137",
"2000000.000000","0.344299","0.052777","0.104962","0.105386","0.103321","0.126882","0.093656",
"2050000.000000","0.354831","0.054443","0.107810","0.108246","0.106129","0.130120","0.096130",
"2100000.000000","0.365488","0.056125","0.110702","0.111124","0.108937","0.133350","0.098652",
"2150000.000000","0.376254","0.057852","0.113623","0.114036","0.111774","0.136573","0.101193",
"2200000.000000","0.387092","0.059607","0.116531","0.116972","0.114622","0.139808","0.103750",
"2250000.000000","0.398005","0.061412","0.119452","0.119892","0.117458","0.143076","0.106291",
"2300000.000000","0.409035","0.063244","0.122421","0.122819","0.120325","0.146326","0.108869",
"2350000.000000","0.420177","0.065094","0.125407","0.125787","0.123226","0.149581","0.111409",
"2400000.000000","0.431409","0.066974","0.128367","0.128755","0.126122","0.152861","0.114029",
"2450000.000000","0.442787","0.068874","0.131382","0.131761","0.129045","0.156126","0.116640",
"2500000.000000","0.454230","0.070819","0.134391","0.134808","0.131966","0.159389","0.119240",
"2550000.000000","0.465832","0.072797","0.137447","0.137863","0.134916","0.162661","0.121877",
"2600000.000000","0.477493","0.074801","0.140533","0.140960","0.137883","0.165946","0.124527",
"2650000.000000","0.489210","0.076823","0.143626","0.144109","0.140875","0.169231","0.127194",
"2700000.000000","0.501052","0.078885","0.146714","0.147300","0.143883","0.172520","0.129860",
"2750000.000000","0.513035","0.080974","0.149847","0.150422","0.146888","0.175822","0.132567",
"2800000.000000","0.525095","0.083109","0.152995","0.153570","0.149921","0.179121","0.135271",
"2850000.000000","0.537262","0.085314","0.156155","0.156737","0.152963","0.182421","0.137978",
"2900000.000000","0.549570","0.087531","0.159351","0.159945","0.156028","0.185713","0.140719",
"2950000.000000","0.561906","0.089753","0.162570","0.163132","0.159115","0.189021","0.143482",
"3000000.000000","0.574334","0.092007","0.165792","0.166359","0.162208","0.192469","0.146244",
"3050000.000000","0.586908","0.094307","0.169024","0.169625","0.165314","0.195778","0.149011",
"3100000.000000","0.599588","0.096676","0.172294","0.172874","0.168453","0.199103","0.151806",
"3150000.000000","0.612374","0.099054","0.175578","0.176175","0.171597","0.202454","0.154620",
"3200000.000000","0.625307","0.101481","0.178907","0.179505","0.174776","0.205788","0.157439",
"3250000.000000","0.638305","0.103984","0.182255","0.183008","0.177968","0.209130","0.160277",
"3300000.000000","0.651372","0.106460","0.185623","0.186365","0.181155","0.212465","0.163125",
"3350000.000000","0.664521","0.109003","0.189003","0.189823","0.184390","0.215804","0.166001",
"3400000.000000","0.677775","0.111574","0.192408","0.193343","0.187632","0.219171","0.169106",
"3450000.000000","0.691173","0.114180","0.195837","0.196864","0.190894","0.222543","0.172014",
"3500000.000000","0.704792","0.116858","0.199302","0.200416","0.194183","0.225916","0.174938",
"3550000.000000","0.718394","0.119593","0.202773","0.203989","0.197488","0.229318","0.177915",
"3600000.000000","0.732062","0.122358","0.206274","0.207618","0.200804","0.232718","0.180896",
"3650000.000000","0.745805","0.125151","0.209794","0.211347","0.204145","0.236100","0.183893",
"3700000.000000","0.759606","0.128019","0.213339","0.215003","0.207496","0.239522","0.186937",
"3750000.000000","0.773597","0.130978","0.216928","0.218646","0.210867","0.242938","0.189991",
"3800000.000000","0.787703","0.133946","0.220538","0.222324","0.214279","0.246351","0.193083",
"3850000.000000","0.801898","0.136987","0.224162","0.226017","0.217711","0.249784","0.196192",
"3900000.000000","0.816222","0.140032","0.227834","0.229681","0.221160","0.253227","0.199332",
"3950000.000000","0.830600","0.143132","0.231538","0.233374","0.224701","0.256661","0.202504",
"4000000.000000","0.845106","0.146306","0.235257","0.237109","0.228260","0.260109","0.205686",
"4050000.000000","0.859729","0.149504","0.239022","0.240875","0.231851","0.263549","0.209074",
"4100000.000000","0.874562","0.152780","0.242809","0.244680","0.235485","0.267030","0.212531",
"4150000.000000","0.889396","0.156134","0.246624","0.248523","0.239115","0.270508","0.215934",
"4200000.000000","0.904186","0.159496","0.432016","0.252391","0.242792","0.273984","0.397227",
"4250000.000000","0.919156","0.162990","0.435197","0.256472","0.246498","0.277492","0.400024",
"4300000.000000","0.934278","0.166376","0.438169","0.260422","0.250244","0.280990","0.402649",
"4350000.000000","0.949445","0.169874","0.441172","0.264392","0.254030","0.284489","0.405261",
"4400000.000000","0.964724","0.173413","0.444151","0.268399","0.257868","0.287991","0.407902",
"4450000.000000","0.980082","0.177018","0.447134","0.272451","0.261703","0.291510","0.410517",
"4500000.000000","0.995705","0.180734","0.450127","0.276514","0.265590","0.295020","0.413172",
"4550000.000000","1.011269","0.184459","0.453137","0.280609","0.269535","0.298547","0.415830",
"4600000.000000","1.026956","0.188306","0.456136","0.284770","0.273513","0.302086","0.418469",
"4650000.000000","1.042881","0.192119","0.459193","0.288988","0.277537","0.305638","0.421112",
"4700000.000000","1.058714","0.195994","0.462243","0.293253","0.281629","0.309190","0.423796",
"4750000.000000","1.074702","0.199986","0.465314","0.297566","0.285764","0.312776","0.426485",
"4800000.000000","1.090765","0.204052","0.468426","0.301892","0.289916","0.316375","0.429170",
"4850000.000000","1.106875","0.208057","0.471728","0.306339","0.294123","0.319953","0.431849",
"4900000.000000","1.123152","0.212197","0.474848","0.310817","0.298340","0.323558","0.434543",
"4950000.000000","1.139621","0.216399","0.477965","0.315332","0.302667","0.327189","0.437245",
"5000000.000000","1.156114","0.220628","0.481094","0.319948","0.307065","0.330787","0.439952",
