"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.007173","0.001249","0.002697","0.002702","0.002665","0.003358","0.002464",
"100000.000000","0.014191","0.002224","0.005115","0.005175","0.005119","0.006466","0.004645",
"150000.000000","0.021489","0.003366","0.007536","0.007735","0.007540","0.009580","0.006910",
"200000.000000","0.028658","0.004445","0.010022","0.010226","0.010012","0.012702","0.009192",
"250000.000000","0.035880","0.005566","0.012514","0.012719","0.012472","0.015823","0.011444",
"300000.000000","0.043191","0.006657","0.014961","0.015161","0.014961","0.018948","0.013650",
"350000.000000","0.050609","0.007776","0.017475","0.017666","0.017489","0.022066","0.015892",
"400000.000000","0.058031","0.008901","0.019982","0.020174","0.019972","0.025178","0.018150",
"450000.000000","0.065568","0.010080","0.022472","0.022705","0.022420","0.028304","0.020409",
"500000.000000","0.073211","0.011255","0.024999","0.025244","0.024928","0.031424","0.022619",
"550000.000000","0.080950","0.012435","0.027530","0.027765","0.027434","0.034550","0.024905",
"600000.000000","0.088748","0.013624","0.030009","0.030239","0.029894","0.037700","0.027104",
"650000.000000","0.096638","0.014830","0.032589","0.032790","0.032442","0.040828","0.029346",
"700000.000000","0.104612","0.016047","0.035137","0.035304","0.034976","0.043954","0.031654",
"750000.000000","0.112716","0.017291","0.037665","0.037878","0.037450","0.047102","0.033947",
"800000.000000","0.120879","0.018528","0.040215","0.040410","0.039984","0.050232","0.036249",
"850000.000000","0.129132","0.019768","0.042807","0.043002","0.042540","0.053351","0.038517",
"900000.000000","0.137497","0.021041","0.045389","0.045589","0.045192","0.056490","0.040828",
"950000.000000","0.145963","0.022309","0.047951","0.048137","0.047728","0.059769","0.043112",
"1000000.000000","0.154502","0.023608","0.050571","0.050718","0.050302","0.062931","0.045373",
"1050000.000000","0.163092","0.024908","0.053179","0.053277","0.052892","0.066203","0.047710",
"1100000.000000","0.171777","0.026217","0.055818","0.055911","0.055486","0.069371","0.050041",
"1150000.000000","0.180544","0.027559","0.058434","0.058501","0.058079","0.072537","0.052389",
"1200000.000000","0.189419","0.028901","0.061022","0.061144","0.060684","0.075719","0.054740",
"1250000.000000","0.198375","0.030261","0.063657","0.063752","0.063426","0.078892","0.057087",
"1300000.000000","0.207405","0.031641","0.066314","0.066390","0.066063","0.082083","0.059384",
"1350000.000000","0.216561","0.033026","0.069001","0.069068","0.068670","0.085267","0.061752",
"1400000.000000","0.225804","0.034419","0.071872","0.071738","0.071318","0.088443","0.064117",
"1450000.000000","0.235068","0.035835","0.074549","0.074411","0.073944","0.091618","0.066484",
"1500000.000000","0.244402","0.037277","0.077257","0.077126","0.076625","0.094818","0.068883",
"1550000.000000","0.253861","0.038756","0.079994","0.079857","0.079306","0.098146","0.071251",
"1600000.000000","0.263441","0.040238","0.082722","0.082544","0.081975","0.101347","0.073712",
"1650000.000000","0.273176","0.041759","0.085420","0.085277","0.084676","0.104566","0.076161",
"1700000.000000","0.283006","0.043276","0.088202","0.088047","0.087384","0.107769","0.078572",
"1750000.000000","0.292896","0.044833","0.090962","0.090790","0.090122","0.110977","0.081045",
"1800000.000000","0.302941","0.046397","0.093753","0.093559","0.092862","0.114199","0.083507",
"1850000.000000","0.313091","0.047983","0.096537","0.096348","0.095613","0.117420","0.085971",
"1900000.000000","0.323292","0.049623","0.099361","0.099190","0.098386","0.120639","0.088464",
"1950000.000000","0.333628","0.051247","0.102204","0.102031","0.101172","0.123870","0.090959",
"2000000.000000","0.344248","0.052893","0.105048","0.104847","0.103949","0.127103","0.093442",
"2050000.000000","0.354742","0.054566","0.107896","0.107710","0.106741","0.130324","0.095975",
"2100000.000000","0.365275","0.056288","0.110775","0.110606","0.109551","0.133570","0.098496",
"2150000.000000","0.375922","0.058022","0.113667","0.113502","0.112384","0.136810","0.101021",
"2200000.000000","0.386735","0.059818","0.116591","0.116379","0.115217","0.140070","0.103569",
"2250000.000000","0.397680","0.061574","0.119527","0.119311","0.118089","0.143329","0.106142",
"2300000.000000","0.408716","0.063392","0.122480","0.122255","0.120985","0.146584","0.108728",
"2350000.000000","0.419870","0.065228","0.125476","0.125224","0.123868","0.149841","0.111323",
"2400000.000000","0.431132","0.067134","0.128548","0.128177","0.126772","0.153107","0.113924",
"2450000.000000","0.442444","0.069038","0.131551","0.131178","0.129704","0.156363","0.116544",
"2500000.000000","0.453881","0.070973","0.134589","0.134206","0.132703","0.159645","0.119176",
"2550000.000000","0.465348","0.072919","0.137634","0.137236","0.135707","0.162935","0.121825",
"2600000.000000","0.477005","0.074926","0.140692","0.140306","0.138730","0.166213","0.124478",
"2650000.000000","0.488808","0.076933","0.143790","0.143353","0.141763","0.169502","0.127137",
"2700000.000000","0.500597","0.079006","0.146882","0.146450","0.144815","0.172814","0.129820",
"2750000.000000","0.512560","0.081097","0.149997","0.149561","0.147887","0.176100","0.132525",
"2800000.000000","0.524594","0.083226","0.153141","0.152704","0.150969","0.179390","0.135225",
"2850000.000000","0.536753","0.085405","0.156314","0.155877","0.154045","0.182699","0.137940",
"2900000.000000","0.548962","0.087604","0.159489","0.159066","0.157180","0.186016","0.140686",
"2950000.000000","0.561322","0.089866","0.162699","0.162256","0.160323","0.189345","0.143424",
"3000000.000000","0.573843","0.092139","0.165990","0.165459","0.163464","0.192666","0.146181",
"3050000.000000","0.586431","0.094465","0.169224","0.168829","0.166649","0.196015","0.148967",
"3100000.000000","0.599114","0.096815","0.172491","0.172087","0.169826","0.199359","0.151763",
"3150000.000000","0.611865","0.099178","0.175791","0.175375","0.173021","0.202786","0.154549",
"3200000.000000","0.624779","0.101608","0.179105","0.178699","0.176251","0.206159","0.157383",
"3250000.000000","0.637964","0.104090","0.182442","0.182028","0.179502","0.209482","0.160229",
"3300000.000000","0.651064","0.106619","0.185813","0.185394","0.182765","0.212797","0.163094",
"3350000.000000","0.664245","0.109179","0.189192","0.188774","0.186033","0.216122","0.165961",
"3400000.000000","0.677489","0.111761","0.192583","0.192166","0.189344","0.219487","0.168826",
"3450000.000000","0.690836","0.114439","0.195991","0.195586","0.192657","0.222858","0.171743",
"3500000.000000","0.704365","0.117149","0.199410","0.199023","0.195983","0.226223","0.174693",
"3550000.000000","0.717892","0.119872","0.202912","0.202634","0.199326","0.229620","0.177641",
"3600000.000000","0.731545","0.122660","0.206412","0.206163","0.202718","0.233015","0.180615",
