"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.007152","0.001196","0.002726","0.002641","0.002650","0.003362","0.002393",
"100000.000000","0.014172","0.002174","0.005193","0.005137","0.005111","0.006471","0.004611",
"150000.000000","0.021233","0.003300","0.007641","0.007570","0.007559","0.009597","0.006771",
"200000.000000","0.028400","0.004353","0.010139","0.010058","0.009987","0.012717","0.009035",
"250000.000000","0.035643","0.005517","0.012613","0.012548","0.012481","0.015833","0.011275",
"300000.000000","0.042967","0.006636","0.015083","0.015007","0.014948","0.018964","0.013497",
"350000.000000","0.050337","0.007787","0.017600","0.017505","0.017392","0.022097","0.015722",
"400000.000000","0.057798","0.008942","0.020116","0.020013","0.019886","0.025220","0.018002",
"450000.000000","0.065360","0.010103","0.022589","0.022483","0.022383","0.028352","0.020251",
"500000.000000","0.072996","0.011276","0.025125","0.025011","0.024866","0.031489","0.022510",
"550000.000000","0.080680","0.012476","0.027651","0.027534","0.027327","0.034617","0.024766",
"600000.000000","0.088729","0.013674","0.030152","0.030030","0.029833","0.037759","0.027044",
"650000.000000","0.096634","0.014870","0.032699","0.032575","0.032315","0.040896","0.029274",
"700000.000000","0.104640","0.016092","0.035219","0.035114","0.034855","0.044043","0.031549",
"750000.000000","0.112709","0.017321","0.037757","0.037684","0.037327","0.047188","0.033845",
"800000.000000","0.120849","0.018550","0.040327","0.040196","0.039875","0.050332","0.036106",
"850000.000000","0.129290","0.019777","0.042908","0.042785","0.042409","0.053468","0.038393",
"900000.000000","0.137661","0.021027","0.045492","0.045341","0.044955","0.056618","0.040706",
"950000.000000","0.146072","0.022321","0.048142","0.047925","0.047483","0.059749","0.042971",
"1000000.000000","0.154598","0.023592","0.050745","0.050528","0.050056","0.062877","0.045264",
"1050000.000000","0.163153","0.024886","0.053360","0.053140","0.052633","0.066027","0.047613",
"1100000.000000","0.171854","0.026270","0.055941","0.055721","0.055171","0.069166","0.049938",
"1150000.000000","0.180618","0.027635","0.058592","0.058362","0.057767","0.072307","0.052281",
"1200000.000000","0.189472","0.028990","0.061211","0.061012","0.060383","0.075452","0.054573",
"1250000.000000","0.198418","0.030352","0.063823","0.063603","0.062986","0.078605","0.056968",
"1300000.000000","0.207484","0.031726","0.066482","0.066254","0.065573","0.081756","0.059348",
"1350000.000000","0.216637","0.033126","0.069151","0.068898","0.068227","0.084936","0.061701",
"1400000.000000","0.226141","0.034524","0.071802","0.071721","0.070866","0.088126","0.064100",
"1450000.000000","0.235521","0.035960","0.074484","0.074365","0.073475","0.091304","0.066453",
"1500000.000000","0.244907","0.037402","0.077209","0.077079","0.076127","0.094507","0.068854",
