"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.800000","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.800000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.744186","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.752941","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.723164","0.505882","0.988235","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.731429","0.501639","0.977049","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.737752","0.500870","0.886957","0.998261","0.500000","0.500000",
"3738.000000","0.999426","0.732475","0.500448","0.872646","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.730125","0.500455","0.860200","0.996357","0.500000","0.500000",
"15172.000000","0.999867","0.731951","0.500230","0.873333","0.999540","0.500000","0.500000",
"30726.000000","0.999934","0.729800","0.500118","0.852475","0.999171","0.500000","0.500000",
"62232.000000","0.999967","0.730581","0.500060","0.874564","0.998257","0.500000","0.500000",
"126270.000000","0.999984","0.730320","0.500030","0.838532","0.999213","0.500000","0.500000",
"256278.000000","0.999992","0.730727","0.500015","0.808558","0.998009","0.500000","0.500000",
"520240.000000","0.999996","0.731098","0.500008","0.807167","0.997571","0.500000","0.500000",
"1056322.000000","0.999998","0.731074","0.500004","0.814835","0.992873","0.500000","0.500000",
"2144976.000000","0.999999","0.731052","0.500002","0.811428","0.996151","0.500000","0.500000",
"4355706.000000","1.000000","0.731091","0.500001","0.821437","0.992582","0.500000","0.500000",
"8844858.000000","1.000000","0.731137","0.500000","0.786426","0.993411","0.500000","0.500000",
"17961078.000000","1.000000","0.730940","0.500000","0.769083","0.991048","0.500000","0.500000",
"36473442.000000","1.000000","0.730957","0.500000","0.785996","0.991702","0.500000","0.500000",
"74066548.000000","1.000000","0.731025","0.500000","0.762823","0.989116","0.500000","0.500000",
"150406842.000000","1.000000","0.731024","0.500000","0.755838","0.985643","0.000000","0.500000",
"305431228.000000","1.000000","0.731065","0.500000","0.761200","0.983194","0.000000","0.500000",
"0.000000","0.000000","0.731056","0.500000","0.752548","0.984605","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.711341",
