"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.888889","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.727273","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.735632","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.731429","0.505882","0.994118","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.742029","0.501639","0.901639","0.983607","0.500000","0.500000",
"1740.000000","0.998785","0.748538","0.500870","0.885217","0.977391","0.500000","0.500000",
"3738.000000","0.999426","0.728307","0.500448","0.841256","0.993722","0.500000","0.500000",
"7516.000000","0.999733","0.729605","0.500455","0.865209","0.994991","0.500000","0.500000",
"15172.000000","0.999867","0.733787","0.500230","0.868966","1.000000","0.500000","0.500000",
"30726.000000","0.999934","0.729930","0.500118","0.865972","0.999882","0.500000","0.500000",
"62232.000000","0.999967","0.729832","0.500060","0.830809","0.996815","0.500000","0.500000",
"126270.000000","0.999984","0.730923","0.500030","0.827267","0.998607","0.500000","0.500000",
"256278.000000","0.999992","0.730027","0.500015","0.854613","0.998860","0.500000","0.500000",
"520240.000000","0.999996","0.730792","0.500008","0.806299","0.996444","0.500000","0.500000",
"1056322.000000","0.999998","0.731074","0.500004","0.773638","0.995095","0.500000","0.500000",
"2144976.000000","0.999999","0.730930","0.500002","0.823825","0.996439","0.500000","0.500000",
"4355706.000000","1.000000","0.730992","0.500001","0.802035","0.993259","0.500000","0.500000",
"8844858.000000","1.000000","0.730975","0.500000","0.789875","0.991694","0.500000","0.500000",
"17961078.000000","1.000000","0.731073","0.500000","0.806920","0.992151","0.500000","0.500000",
"36473442.000000","1.000000","0.731018","0.500000","0.796575","0.989579","0.500000","0.500000",
"74066548.000000","1.000000","0.731021","0.500000","0.771643","0.988077","0.500000","0.500000",
"150406842.000000","1.000000","0.731054","0.500000","0.768575","0.988430","0.000000","0.500000",
"305431228.000000","1.000000","0.731071","0.500000","0.756257","0.988019","0.000000","0.500000",
"0.000000","0.000000","0.731050","0.500000","0.741382","0.986734","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.742685",
