"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.744186","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.752941","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.731429","0.505882","0.958824","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.737752","0.501639","0.934426","0.996721","0.500000","0.500000",
"1740.000000","0.998785","0.723164","0.500870","0.899130","0.998261","0.500000","0.500000",
"3738.000000","0.999426","0.728307","0.500448","0.894170","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.727015","0.500455","0.889344","1.000000","0.500000","0.500000",
"15172.000000","0.999867","0.728696","0.500230","0.865287","0.999540","0.500000","0.500000",
"30726.000000","0.999934","0.733065","0.500118","0.843595","0.998106","0.500000","0.500000",
"62232.000000","0.999967","0.731396","0.500060","0.825700","0.994711","0.500000","0.500000",
"126270.000000","0.999984","0.731510","0.500030","0.850403","0.997487","0.500000","0.500000",
"256278.000000","0.999992","0.730076","0.500015","0.874677","0.999392","0.500000","0.500000",
"520240.000000","0.999996","0.730894","0.500008","0.827254","0.996863","0.500000","0.500000",
"1056322.000000","0.999998","0.730703","0.500004","0.856596","0.995450","0.500000","0.500000",
"2144976.000000","0.999999","0.730857","0.500002","0.835748","0.993730","0.500000","0.500000",
"4355706.000000","1.000000","0.730742","0.500001","0.741586","0.990979","0.500000","0.500000",
"8844858.000000","1.000000","0.730982","0.500000","0.763844","0.988245","0.500000","0.500000",
"17961078.000000","1.000000","0.730959","0.500000","0.770689","0.990091","0.500000","0.500000",
"36473442.000000","1.000000","0.731008","0.500000","0.722394","0.988908","0.500000","0.500000",
"74066548.000000","1.000000","0.731031","0.500000","0.763662","0.989626","0.500000","0.500000",
"150406842.000000","1.000000","0.731051","0.500000","0.769365","0.989720","0.000000","0.500000",
"305431228.000000","1.000000","0.731063","0.500000","0.750888","0.985142","0.000000","0.500000",
"0.000000","0.000000","0.731066","0.500000","0.723067","0.985288","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.739327",
