"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.800000","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.744186","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.719101","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.735632","0.505882","1.000000","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.723164","0.501639","0.996721","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.750733","0.500870","0.909565","0.998261","0.500000","0.500000",
"3738.000000","0.999426","0.725212","0.500448","0.886099","0.995516","0.500000","0.500000",
"7516.000000","0.999733","0.731167","0.500455","0.870674","0.998634","0.500000","0.500000",
"15172.000000","0.999867","0.731429","0.500230","0.850115","0.999540","0.500000","0.500000",
"30726.000000","0.999934","0.727790","0.500118","0.879351","0.994909","0.500000","0.500000",
"62232.000000","0.999967","0.732737","0.500060","0.873723","0.997295","0.500000","0.500000",
"126270.000000","0.999984","0.730629","0.500030","0.877324","0.998001","0.500000","0.500000",
"256278.000000","0.999992","0.730092","0.500015","0.843776","0.999650","0.500000","0.500000",
"520240.000000","0.999996","0.730833","0.500008","0.828435","0.997106","0.500000","0.500000",
"1056322.000000","0.999998","0.730927","0.500004","0.842579","0.995499","0.500000","0.500000",
"2144976.000000","0.999999","0.731146","0.500002","0.828795","0.990323","0.500000","0.500000",
"4355706.000000","1.000000","0.731311","0.500001","0.808083","0.994617","0.500000","0.500000",
"8844858.000000","1.000000","0.731153","0.500000","0.790218","0.991265","0.500000","0.500000",
"17961078.000000","1.000000","0.731144","0.500000","0.775647","0.988299","0.500000","0.500000",
"36473442.000000","1.000000","0.731158","0.500000","0.780568","0.990734","0.500000","0.500000",
"74066548.000000","1.000000","0.731028","0.500000","0.787027","0.989084","0.500000","0.500000",
"150406842.000000","1.000000","0.731059","0.500000","0.738938","0.983912","0.000000","0.500000",
"305431228.000000","1.000000","0.731073","0.500000","0.754407","0.987208","0.000000","0.500000",
"0.000000","0.000000","0.731070","0.500000","0.744322","0.987145","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.706706",
