"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","0.960784","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","0.970588","0.500000","0.500000",
"198.000000","0.989691","0.752941","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.739884","0.505882","1.000000","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.731429","0.501639","0.872131","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.733524","0.500870","0.897391","0.998261","0.500000","0.500000",
"3738.000000","0.999426","0.736161","0.500448","0.869955","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.724187","0.500455","0.875228","0.999545","0.500000","0.500000",
"15172.000000","0.999867","0.729605","0.500230","0.822069","0.997701","0.500000","0.500000",
"30726.000000","0.999934","0.730776","0.500118","0.884679","0.999882","0.500000","0.500000",
"62232.000000","0.999967","0.731559","0.500060","0.890792","0.997536","0.500000","0.500000",
"126270.000000","0.999984","0.731641","0.500030","0.853340","0.998970","0.500000","0.500000",
"256278.000000","0.999992","0.730988","0.500015","0.872032","0.999985","0.500000","0.500000",
"520240.000000","0.999996","0.731376","0.500008","0.833224","0.994464","0.500000","0.500000",
"1056322.000000","0.999998","0.730746","0.500004","0.826352","0.993563","0.500000","0.500000",
"2144976.000000","0.999999","0.730764","0.500002","0.828002","0.993652","0.500000","0.500000",
"4355706.000000","1.000000","0.731018","0.500001","0.802600","0.994698","0.500000","0.500000",
"8844858.000000","1.000000","0.731112","0.500000","0.806185","0.993781","0.500000","0.500000",
"17961078.000000","1.000000","0.731023","0.500000","0.796600","0.989196","0.500000","0.500000",
"36473442.000000","1.000000","0.731118","0.500000","0.780217","0.990766","0.500000","0.500000",
"74066548.000000","1.000000","0.731042","0.500000","0.775641","0.989168","0.500000","0.500000",
"150406842.000000","1.000000","0.731098","0.500000","0.756928","0.988304","0.000000","0.500000",
"305431228.000000","1.000000","0.731048","0.500000","0.752572","0.986305","0.000000","0.500000",
"0.000000","0.000000","0.731040","0.500000","0.760819","0.986077","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.744497",
