"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.680851","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.688172","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.723164","0.505882","1.000000","0.982353","0.500000","0.500000",
"822.000000","0.997555","0.717087","0.501639","0.977049","0.983607","0.500000","0.500000",
"1740.000000","0.998785","0.728307","0.500870","0.900870","0.963478","0.500000","0.500000",
"3738.000000","0.999426","0.735632","0.500448","0.906726","0.991031","0.500000","0.500000",
"7516.000000","0.999733","0.732213","0.500455","0.832423","0.989071","0.500000","0.500000",
"15172.000000","0.999867","0.735632","0.500230","0.818621","0.998621","0.500000","0.500000",
"30726.000000","0.999934","0.734379","0.500118","0.834241","0.998816","0.500000","0.500000",
"62232.000000","0.999967","0.729572","0.500060","0.861041","0.999880","0.500000","0.500000",
"126270.000000","0.999984","0.728890","0.500030","0.834989","0.999879","0.500000","0.500000",
"256278.000000","0.999992","0.730817","0.500015","0.862684","0.995090","0.500000","0.500000",
"520240.000000","0.999996","0.730715","0.500008","0.839293","0.995378","0.500000","0.500000",
"1056322.000000","0.999998","0.731239","0.500004","0.819004","0.993937","0.500000","0.500000",
"2144976.000000","0.999999","0.731228","0.500002","0.746110","0.987799","0.500000","0.500000",
"4355706.000000","1.000000","0.730941","0.500001","0.787661","0.994103","0.500000","0.500000",
"8844858.000000","1.000000","0.731140","0.500000","0.758323","0.992966","0.500000","0.500000",
"17961078.000000","1.000000","0.730977","0.500000","0.802179","0.991303","0.500000","0.500000",
"36473442.000000","1.000000","0.731002","0.500000","0.782675","0.991206","0.500000","0.500000",
"74066548.000000","1.000000","0.731050","0.500000","0.761546","0.989227","0.500000","0.500000",
"150406842.000000","1.000000","0.731070","0.500000","0.773344","0.988892","0.000000","0.500000",
"305431228.000000","1.000000","0.731080","0.500000","0.747609","0.987052","0.000000","0.500000",
"0.000000","0.000000","0.731078","0.500000","0.755992","0.983566","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.718987",
