"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.800000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.800000","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.800000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.752941","0.514706","1.000000","0.985294","0.500000","0.500000",
"198.000000","0.989691","0.748538","0.509804","1.000000","0.990196","0.500000","0.500000",
"408.000000","0.994975","0.739884","0.505882","1.000000","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.731429","0.501639","0.888525","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.727273","0.500870","0.885217","0.982609","0.500000","0.500000",
"3738.000000","0.999426","0.729605","0.500448","0.826906","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.731298","0.500455","0.890255","0.998634","0.500000","0.500000",
"15172.000000","0.999867","0.730776","0.500230","0.844368","0.998391","0.500000","0.500000",
"30726.000000","0.999934","0.731363","0.500118","0.897348","0.996448","0.500000","0.500000",
"62232.000000","0.999967","0.730809","0.500060","0.884000","0.998858","0.500000","0.500000",
"126270.000000","0.999984","0.732025","0.500030","0.848010","0.999364","0.500000","0.500000",
"256278.000000","0.999992","0.730951","0.500015","0.851938","0.997431","0.500000","0.500000",
"520240.000000","0.999996","0.731082","0.500008","0.836232","0.995553","0.500000","0.500000",
"1056322.000000","0.999998","0.731094","0.500004","0.834793","0.993998","0.500000","0.500000",
"2144976.000000","0.999999","0.731053","0.500002","0.826287","0.994597","0.500000","0.500000",
"4355706.000000","1.000000","0.731015","0.500001","0.797330","0.989276","0.500000","0.500000",
"8844858.000000","1.000000","0.731188","0.500000","0.805495","0.991873","0.500000","0.500000",
"17961078.000000","1.000000","0.731063","0.500000","0.758845","0.987795","0.500000","0.500000",
"36473442.000000","1.000000","0.731058","0.500000","0.749700","0.988978","0.500000","0.500000",
"74066548.000000","1.000000","0.731101","0.500000","0.759189","0.990472","0.500000","0.500000",
"150406842.000000","1.000000","0.731040","0.500000","0.765173","0.989365","0.000000","0.500000",
"305431228.000000","1.000000","0.731057","0.500000","0.752078","0.987169","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.761419","0.987040","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.737948",
