"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.800000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.727273","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.727273","0.509804","0.980392","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.731429","0.505882","0.994118","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.731429","0.501639","0.904918","0.983607","0.500000","0.500000",
"1740.000000","0.998785","0.722144","0.500870","0.899130","0.963478","0.500000","0.500000",
"3738.000000","0.999426","0.732999","0.500448","0.915695","0.997309","0.500000","0.500000",
"7516.000000","0.999733","0.729345","0.500455","0.849271","1.000000","0.500000","0.500000",
"15172.000000","0.999867","0.732213","0.500230","0.849195","1.000000","0.500000","0.500000",
"30726.000000","0.999934","0.732082","0.500118","0.880298","0.998224","0.500000","0.500000",
"62232.000000","0.999967","0.731559","0.500060","0.860560","0.998858","0.500000","0.500000",
"126270.000000","0.999984","0.730434","0.500030","0.879141","0.999637","0.500000","0.500000",
"256278.000000","0.999992","0.731021","0.500015","0.854750","0.998313","0.500000","0.500000",
"520240.000000","0.999996","0.730906","0.500008","0.830597","0.995523","0.500000","0.500000",
"1056322.000000","0.999998","0.730829","0.500004","0.816005","0.991532","0.500000","0.500000",
"2144976.000000","0.999999","0.730934","0.500002","0.805100","0.991963","0.500000","0.500000",
"4355706.000000","1.000000","0.730954","0.500001","0.794385","0.990295","0.500000","0.500000",
"8844858.000000","1.000000","0.730934","0.500000","0.786380","0.987101","0.500000","0.500000",
"17961078.000000","1.000000","0.731117","0.500000","0.788477","0.989444","0.500000","0.500000",
"36473442.000000","1.000000","0.731005","0.500000","0.775997","0.990962","0.500000","0.500000",
"74066548.000000","1.000000","0.731041","0.500000","0.769170","0.989623","0.500000","0.500000",
"150406842.000000","1.000000","0.731021","0.500000","0.732770","0.989383","0.000000","0.500000",
"305431228.000000","1.000000","0.731064","0.500000","0.747378","0.987599","0.000000","0.500000",
"0.000000","0.000000","0.731058","0.500000","0.736253","0.986043","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.734771",
