"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.628736","0.379672","0.195663","0.213414","0.347834","0.164302","0.151900",
"4000000.000000","1.426867","0.841871","0.410990","0.455804","0.757225","0.350598","0.321621",
"6000000.000000","2.402617","1.499587","0.688821","0.644997","1.185221","0.596445","0.551170",
"8000000.000000","3.088696","1.786491","0.861457","0.947771","1.603324","0.755807","0.675390",
"10000000.000000","4.472013","2.950854","1.272022","1.127773","2.282471","1.131609","1.029571",
"12000000.000000","5.107987","3.192713","1.447046","1.371148","2.516009","1.283674","1.154860",
"14000000.000000","5.786073","3.480666","1.633493","1.845723","2.860334","1.445034","1.289316",
"16000000.000000","6.517321","3.810747","1.834472","2.015525","3.451245","1.618499","1.435821",
"18000000.000000","8.856692","6.183861","2.545742","2.204594","4.613736","2.117971","2.067660",
"20000000.000000","9.487379","6.428266","2.741344","2.418955","4.814716","2.274310","2.204718",
"22000000.000000","10.147024","6.695589","2.941461","2.668408","5.048995","2.437170","2.346030",
"24000000.000000","10.837230","6.989285","3.147374","2.966178","5.331438","2.607313","2.492799",
"26000000.000000","11.560069","7.310355","3.358836","3.840945","5.675972","2.784246","2.644020",
"28000000.000000","12.312871","7.658412","3.576575","4.019385","6.088934","2.970096","2.799533",
"30000000.000000","13.095996","8.032084","3.801025","4.203680","6.589660","3.165104","2.961281",
"32000000.000000","13.911714","8.431730","4.033019","4.396191","7.337903","3.368440","3.130498",
"34000000.000000","14.757114","13.203588","5.642301","4.597660","9.446194","4.478451","4.625197",
"36000000.000000","15.636895","13.459964","5.858246","4.809054","9.647038","4.660213","4.777485",
"38000000.000000","19.952724","13.729626","6.076660","5.033956","9.859193","4.843928","4.930872",
"40000000.000000","20.661997","14.012826","6.297101","5.273178","10.086771","5.031369","5.085116",
"42000000.000000","21.391547","14.310190","6.518857","5.530443","10.329339","5.221785","5.242517",
"44000000.000000","22.141809","14.621149","6.742985","5.809328","10.594223","5.414943","5.401651",
"46000000.000000","22.910680","14.948598","6.969178","6.114287","10.883336","5.612369","5.562028",
"48000000.000000","23.699029","15.288681","7.197788","6.447223","11.201880","5.813399","5.724004",
"50000000.000000","24.506801","15.643154","7.428565","8.252024","11.552724","6.017996","5.888469",
"52000000.000000","25.334797","16.012419","7.661864","8.437830","11.936050","6.226345","6.054821",
"54000000.000000","26.181118","16.396964","7.897523","8.626511","12.353904","6.438811","6.224500",
"56000000.000000","27.047150","16.795009","8.136277","8.817927","12.807809","6.654761","6.395323",
"58000000.000000","27.935956","17.207744","8.377122","9.013107","13.303056","6.873955","6.569090",
"60000000.000000","28.838817","17.634302","8.621129","9.214676","13.853445","7.097024","6.745634",
"62000000.000000","29.759535","18.075008","8.868672","9.420576","14.497984","7.323030","6.925471",
"64000000.000000","30.698982","18.529180","9.119711","9.628553","15.378811","7.553269","7.108908",
"66000000.000000","31.657268","18.998287","9.373910","9.840840","17.607314","7.786274","7.296491",
"68000000.000000","32.633470","27.076433","12.560824","10.058034","19.920191","9.954145","10.425147",
"70000000.000000","33.629167","27.398216","12.790956","10.280666","20.130189","10.162115","10.586324",
"72000000.000000","34.643614","27.687708","13.021918","10.508591","20.346511","10.370910","10.748141",
"74000000.000000","35.676773","27.984035","13.253187","10.742719","20.568042","10.580453","10.910692",
"76000000.000000","45.207995","28.286932","13.485507","10.983744","20.795575","10.791182","11.073526",
"78000000.000000","46.024517","28.596094","13.718243","11.232573","21.029837","11.003477","11.237015",
"80000000.000000","46.850929","28.909321","13.951643","11.489629","21.271946","11.216682","11.401041",
"82000000.000000","47.687818","29.230121","14.185951","11.754028","21.522760","11.432086","11.566101",
"84000000.000000","48.534232","29.558036","14.421089","12.029778","21.782588","11.647951","11.731572",
