"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.657805","0.366739","0.180868","0.214885","0.381263","0.171043","0.159501",
"4000000.000000","1.493546","0.814597","0.377695","0.462506","0.817597","0.369818","0.336153",
"6000000.000000","2.523429","1.468805","0.632115","0.659880","1.379506","0.625891","0.573795",
"8000000.000000","3.245002","1.731663","0.783007","0.979245","1.813707","0.786582","0.702717",
"10000000.000000","4.706281","2.966801","1.179286","1.163691","2.687235","1.166330","1.064274",
"12000000.000000","5.365172","3.175971","1.327921","1.414926","2.927104","1.318750","1.189222",
"14000000.000000","6.072524","3.431375","1.490067","1.879335","3.281445","1.480976","1.323496",
"16000000.000000","6.830446","3.732043","1.665480","2.054562","3.895279","1.658522","1.470025",
"18000000.000000","9.253630","6.123888","2.358535","2.249281","5.163973","2.171017","2.118441",
"20000000.000000","9.897001","6.330371","2.520078","2.469982","5.373842","2.332101","2.260377",
"22000000.000000","10.568802","6.560993","2.686572","2.717545","5.619118","2.499786","2.405908",
"24000000.000000","11.272909","6.816997","2.858171","3.008269","5.914815","2.675156","2.556956",
"26000000.000000","12.001479","7.100110","3.035647","3.862475","6.274291","2.857857","2.712925",
"28000000.000000","12.749276","7.409766","3.220953","4.046068","6.700896","3.049234","2.873838",
"30000000.000000","13.547468","7.746643","3.412565","4.236929","7.218860","3.249749","3.041537",
"32000000.000000","14.380330","8.106897","3.612571","4.434781","7.996023","3.459313","3.216904",
"34000000.000000","15.245801","13.258379","5.202319","4.643961","10.644436","4.584939","4.742556",
"36000000.000000","16.142989","13.476522","5.375019","4.862590","10.854102","4.765008","4.894065",
"38000000.000000","20.545275","13.709717","5.550458","5.094133","11.074655","4.947894","5.050495",
"40000000.000000","21.267979","13.958027","5.727827","5.341750","11.312450","5.134375","5.211018",
"42000000.000000","22.014134","14.219161","5.907513","5.608374","11.569928","5.322545","5.372594",
"44000000.000000","22.779293","14.496686","6.091581","5.896397","11.848712","5.518421","5.536971",
"46000000.000000","23.563814","14.789485","6.279714","6.210437","12.139096","5.721323","5.703016",
"48000000.000000","24.368376","15.098438","6.469927","6.545669","12.456557","5.928022","5.870930",
"50000000.000000","25.193972","15.425312","6.662195","6.900631","12.806172","6.138486","6.041829",
"52000000.000000","26.038392","15.766034","6.854683","8.703239","13.210300","6.352398","6.213942",
"54000000.000000","26.902791","16.121068","7.050125","8.898585","13.648932","6.564966","6.388074",
"56000000.000000","27.784673","16.492131","7.247370","9.096204","14.107035","6.778147","6.564538",
"58000000.000000","28.686319","16.878226","7.448187","9.297102","14.601021","6.997328","6.743979",
"60000000.000000","29.607548","17.278761","7.652275","9.501809","15.167286","7.216146","6.927609",
"62000000.000000","30.549135","17.695495","7.860423","9.710254","15.833443","7.443144","7.114172",
"64000000.000000","31.507301","18.130964","8.073295","9.923521","16.715089","7.680071","7.303857",
"66000000.000000","32.484088","18.578035","8.290263","10.141147","18.980328","7.919846","7.498336",
"68000000.000000","33.480751","26.729516","11.489741","10.361968","21.573175","10.116925","10.672676",
"70000000.000000","34.496865","27.006059","11.671085","10.583003","21.788695","10.331166","10.840029",
"72000000.000000","35.531376","27.254597","11.853222","10.807709","22.006624","10.545737","11.008335",
"74000000.000000","36.557673","27.511240","12.036634","11.039224","22.230721","10.761199","11.176773",
"76000000.000000","46.233932","27.775698","12.220666","11.278585","22.460706","10.978290","11.345117",
"78000000.000000","47.054547","28.049646","12.405409","11.532268","22.697587","11.196191","11.513873",
"80000000.000000","47.896964","28.330659","12.591425","11.794764","22.951838","11.416774","11.683767",
"82000000.000000","48.750001","28.619508","12.779370","12.066853","23.215025","11.638181","11.854506",
"84000000.000000","49.610669","28.920268","12.969871","12.345349","23.489028","11.859984","12.026693",
"86000000.000000","50.458449","29.228375","13.160016","12.627434","23.775415","12.083050","12.198902",
"88000000.000000","51.336463","29.547394","13.351261","12.918209","24.074397","12.308665","12.372025",
"90000000.000000","52.211552","29.875989","13.543316","13.224668","24.386607","12.535018","12.545643",
"92000000.000000","53.102887","30.212931","13.735249","13.562161","24.714592","12.762259","12.719805",
"94000000.000000","54.003725","30.558548","13.929955","13.915058","25.058184","12.991075","12.895596",
"96000000.000000","54.906488","30.913496","14.126563","14.284657","25.417134","13.221254","13.071879",
"98000000.000000","55.838180","31.276820","14.323663","14.671405","25.783870","13.453806","13.249363",
"100000000.000000","56.777417","31.648170","14.521622","15.073019","26.155345","13.686979","13.427263",
"102000000.000000","57.728096","32.020524","14.719933","18.334262","26.541856","13.921903","13.606115",
"104000000.000000","58.691408","32.396807","14.919885","18.533621","26.968873","14.157859","13.784219",
"106000000.000000","59.665476","32.781056","15.120300","18.734206","27.414457","14.395865","13.960380",
"108000000.000000","60.616483","33.179676","15.322362","18.936289","27.876961","14.634239","14.136869",
"110000000.000000","61.574476","33.586964","15.525862","19.140016","28.357890","14.874527","14.314516",
"112000000.000000","62.574653","33.995909","15.730893","19.344818","28.856306","15.116485","14.491220",
"114000000.000000","63.584372","34.413002","15.938021","19.551299","29.374646","15.360245","14.671445",
"116000000.000000","64.603111","34.845789","16.146911","19.759338","29.915353","15.604402","14.858295",
"118000000.000000","65.632068","35.286547","16.356718","19.969545","30.481939","15.850326","15.047331",
"120000000.000000","66.665886","35.736342","16.568509","20.181492","31.083673","16.097250","15.238231",
"122000000.000000","67.687443","36.194038","16.781986","20.395232","31.731910","16.346885","15.430488",
"124000000.000000","68.743007","36.658944","16.997206","20.610826","32.448575","16.596531","15.625192",
"126000000.000000","69.807453","37.133804","17.214762","20.828183","33.276527","16.847627","15.820385",
"128000000.000000","70.864068","37.620535","17.434205","21.047880","34.309184","17.099853","16.018117",
"130000000.000000","71.927341","38.120325","17.656111","21.272428","35.794247","17.354407","16.218341",
"132000000.000000","73.020307","38.626795","17.881665","21.498997","39.025378","17.609528","16.420444",
"134000000.000000","74.122677","39.136145","18.108426","21.726739","43.551781","17.865713","16.625699",
"136000000.000000","75.236898","56.781355","24.300915","21.956581","43.774482","22.038230","22.793239",
"138000000.000000","76.356502","57.110799","24.487226","22.189757","43.999771","22.265773","22.964064",
"140000000.000000","77.487312","57.364451","24.673915","22.424745","44.228015","22.495614","23.135357",
"142000000.000000","78.626042","57.621238","24.855503","22.662385","44.460045","22.726385","23.307287",
"144000000.000000","79.763797","57.883246","25.038993","22.904423","44.694770","22.956805","23.478744",
"146000000.000000","80.894850","58.149772","25.221946","23.144461","44.931757","23.184104","23.651263",
"148000000.000000","82.041168","58.421274","25.402733","23.385134","45.171926","23.407384","23.824408",
"150000000.000000","83.203809","58.696538","25.584391","23.625886","45.416375","23.631240","23.997528",
"152000000.000000","105.083811","58.977614","25.771431","23.871500","45.664788","23.856339","24.170721",
"154000000.000000","105.994621","59.263144","25.960505","24.128271","45.917233","24.082862","24.344619",
"156000000.000000","106.909842","59.553090","26.150791","24.392190","46.172957","24.317144","24.518978",
