"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.644437","0.380504","0.196363","0.211933","0.370832","0.163280","0.153316",
"4000000.000000","1.464618","0.839602","0.416518","0.446505","0.794044","0.356781","0.323010",
"6000000.000000","2.468438","1.505308","0.695873","0.634743","1.295063","0.605014","0.552468",
"8000000.000000","3.167099","1.785574","0.868991","0.935951","1.713348","0.764803","0.676789",
"10000000.000000","4.553464","3.010563","1.281819","1.115555","2.450558","1.144173","1.028883",
"12000000.000000","5.184262","3.249907","1.456636","1.358261","2.682293","1.296835","1.153124",
"14000000.000000","5.862455","3.532771","1.643495","1.826570","3.027524","1.459794","1.286329",
"16000000.000000","6.593673","3.859015","1.844561","1.996501","3.622508","1.634166","1.431664",
"18000000.000000","8.876642","6.233177","2.573029","2.184802","5.068338","2.134522","2.056825",
"20000000.000000","9.493102","6.477616","2.768993","2.397906","5.274831","2.291345","2.195320",
"22000000.000000","10.139899","6.746687","2.970248","2.646081","5.514347","2.454267","2.337356",
"24000000.000000","10.814877","7.039348","3.176394","2.942579","5.802641","2.625369","2.484405",
"26000000.000000","11.518062","7.357960","3.389562","3.773442","6.153452","2.803776","2.635533",
"28000000.000000","12.253886","7.702128","3.608503","3.952151","6.571587","2.990379","2.791671",
"30000000.000000","13.024713","8.070968","3.833557","4.137127","7.077702","3.185978","2.953222",
"32000000.000000","13.841089","8.466400","4.065731","4.331112","7.831339","3.390327","3.122146",
"34000000.000000","14.688652","13.552465","5.669030","4.535025","10.005609","4.499894","4.612319",
"36000000.000000","15.566475","13.811766","5.885567","4.749064","10.209688","4.682499","4.765508",
"38000000.000000","19.878005","14.084401","6.104310","4.976326","10.426262","4.867054","4.919748",
"40000000.000000","20.592187","14.369452","6.324907","5.217969","10.656647","5.055465","5.075440",
"42000000.000000","21.322980","14.666162","6.548174","5.476472","10.905429","5.247029","5.233797",
"44000000.000000","22.075340","14.977757","6.773392","5.757223","11.175550","5.442155","5.393519",
"46000000.000000","22.845738","15.304144","7.000427","6.062713","11.471083","5.640644","5.553952",
"48000000.000000","23.634657","15.643739","7.230405","6.396326","11.795807","5.843245","5.715998",
