"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","11.111111","7.142857","5.555556","3.333333","50.000000","16.666667","7.692308",
"2.000000","20.000000","50.000000","33.333333","20.000000","33.333333","33.333333","33.333333",
"3.000000","33.333333","33.333333","50.000000","33.333333","50.000000","33.333333","33.333333",
"4.000000","33.333333","50.000000","50.000000","25.000000","16.666667","25.000000","33.333333",
"5.000000","33.333333","33.333333","33.333333","33.333333","50.000000","33.333333","33.333333",
"6.000000","14.285714","50.000000","20.000000","25.000000","25.000000","33.333333","20.000000",
"7.000000","25.000000","33.333333","33.333333","33.333333","20.000000","25.000000","25.000000",
"8.000000","33.333333","50.000000","25.000000","33.333333","33.333333","33.333333","33.333333",
"9.000000","33.333333","33.333333","25.000000","33.333333","50.000000","33.333333","33.333333",
"10.000000","33.333333","50.000000","33.333333","25.000000","50.000000","33.333333","25.000000",
"15.000000","50.000000","71.428571","38.461538","33.333333","35.714286","31.250000","55.555556",
"20.000000","55.555556","83.333333","35.714286","25.000000","20.833333","100.000000","100.000000",
"25.000000","25.000000","83.333333","50.000000","29.411765","29.411765","83.333333","62.500000",
"30.000000","50.000000","55.555556","62.500000","22.727273","27.777778","55.555556","71.428571",
"35.000000","33.333333","83.333333","71.428571","23.809524","35.714286","71.428571","71.428571",
"40.000000","33.333333","71.428571","125.000000","29.411765","33.333333","83.333333","83.333333",
"45.000000","22.727273","83.333333","83.333333","41.666667","55.555556","83.333333","83.333333",
"50.000000","35.714286","125.000000","100.000000","62.500000","45.454545","71.428571","100.000000",
"55.000000","35.714286","13.513514","166.666667","50.000000","55.555556","125.000000","100.000000",
"60.000000","71.428571","35.714286","100.000000","50.000000","41.666667","71.428571","50.000000",
"65.000000","38.461538","166.666667","250.000000","55.555556","62.500000","100.000000","125.000000",
"70.000000","55.555556","125.000000","100.000000","83.333333","55.555556","55.555556","125.000000",
"75.000000","50.000000","71.428571","100.000000","35.714286","71.428571","125.000000","83.333333",
"80.000000","38.461538","166.666667","71.428571","41.666667","83.333333","83.333333","125.000000",
"85.000000","38.461538","71.428571","71.428571","50.000000","83.333333","100.000000","125.000000",
"90.000000","45.454545","166.666667","125.000000","71.428571","62.500000","125.000000","71.428571",
"95.000000","41.322314","83.333333","100.000000","41.666667","62.500000","100.000000","166.666667",
"100.000000","41.666667","83.333333","125.000000","55.555556","83.333333","71.428571","62.500000",
"125.000000","55.555556","178.571429","227.272727","113.636364","113.636364","227.272727","113.636364",
"150.000000","51.020408","178.571429","113.636364","80.645161","104.166667","100.000000","131.578947",
"175.000000","45.454545","178.571429","227.272727","119.047619","138.888889","178.571429","178.571429",
"200.000000","53.191489","147.058824","250.000000","119.047619","166.666667","125.000000","192.307692",
