"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","14.285714","11.111111","16.666667","12.500000","6.666667","25.000000","25.000000",
"2.000000","33.333333","33.333333","25.000000","50.000000","33.333333","50.000000","33.333333",
"3.000000","33.333333","50.000000","33.333333","25.000000","50.000000","33.333333","50.000000",
"4.000000","16.666667","33.333333","25.000000","33.333333","50.000000","33.333333","33.333333",
"5.000000","25.000000","50.000000","16.666667","33.333333","33.333333","33.333333","33.333333",
"6.000000","33.333333","50.000000","25.000000","33.333333","33.333333","33.333333","33.333333",
"7.000000","33.333333","50.000000","33.333333","33.333333","33.333333","33.333333","20.000000",
"8.000000","33.333333","33.333333","25.000000","20.000000","33.333333","33.333333","25.000000",
"9.000000","33.333333","50.000000","33.333333","50.000000","25.000000","33.333333","33.333333",
"10.000000","14.285714","33.333333","33.333333","25.000000","25.000000","50.000000","25.000000",
"15.000000","54.945055","62.500000","35.714286","23.809524","29.411765","71.428571","71.428571",
"20.000000","50.000000","55.555556","27.777778","50.000000","45.454545","83.333333","71.428571",
"25.000000","50.000000","125.000000","41.666667","22.727273","26.315789","50.000000","71.428571",
"30.000000","55.555556","83.333333","71.428571","26.315789","22.727273","100.000000","71.428571",
"35.000000","55.555556","125.000000","62.500000","29.411765","23.809524","83.333333","83.333333",
"40.000000","50.000000","125.000000","54.945055","41.666667","50.000000","125.000000","100.000000",
"45.000000","41.666667","71.428571","166.666667","62.500000","45.454545","83.333333","100.000000",
"50.000000","62.500000","125.000000","71.428571","50.000000","55.555556","71.428571","100.000000",
"55.000000","45.454545","83.333333","166.666667","62.500000","50.000000","83.333333","100.000000",
"60.000000","38.461538","125.000000","62.500000","38.461538","71.428571","125.000000","50.000000",
"65.000000","55.555556","166.666667","125.000000","50.000000","45.454545","125.000000","166.666667",
"70.000000","55.555556","55.555556","62.500000","62.500000","83.333333","125.000000","250.000000",
"75.000000","38.461538","125.000000","166.666667","71.428571","62.500000","166.666667","166.666667",
