"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.358706","0.109972","0.156195","0.161893","0.155899","0.214846","0.153149",
"4000000.000000","0.721480","0.219170","0.312944","0.324693","0.312290","0.429871","0.305034",
"6000000.000000","1.089606","0.332038","0.470590","0.487553","0.469162","0.643907","0.458406",
"8000000.000000","1.462904","0.447903","0.628959","0.650986","0.625464","0.858348","0.611603",
"10000000.000000","1.840065","0.565843","0.787481","0.810519","0.782228","1.072983","0.764631",
"12000000.000000","2.224914","0.685817","0.947211","0.969635","0.941080","1.288228","0.917186",
"14000000.000000","2.616220","0.807018","1.111775","1.128967","1.104629","1.503528","1.068842",
"16000000.000000","3.010223","0.928382","1.276183","1.288056","1.268059","1.718421","1.221373",
"18000000.000000","3.409976","1.051108","1.440767","1.448477","1.432422","1.933347","1.374117",
"20000000.000000","3.814522","1.174525","1.606280","1.608478","1.597294","2.148380","1.527414",
"22000000.000000","4.225419","1.298304","1.772354","1.775576","1.763003","2.363436","1.681219",
"24000000.000000","4.642267","1.423540","1.937362","1.942256","1.927303","2.578612","1.835450",
"26000000.000000","5.063249","1.548928","2.098884","2.110646","2.087572","2.794110","1.991840",
"28000000.000000","5.491259","1.675650","2.260750","2.279045","2.249386","3.009737","2.149023",
"30000000.000000","5.924808","1.802437","2.425197","2.446905","2.411294","3.225872","2.305749",
"32000000.000000","6.364975","1.929898","2.587784","2.616325","2.572108","3.441736","2.461808",
"34000000.000000","6.809316","2.058494","2.751102","2.785250","2.734466","3.657875","2.618760",
"36000000.000000","7.262021","2.187531","2.918868","2.954798","2.901874","3.873977","2.775088",
"38000000.000000","7.718706","2.318128","3.088590","3.125205","3.070694","4.090290","2.931704",
"40000000.000000","8.181348","2.449595","3.259275","3.296205","3.240066","4.307592","3.088912",
"42000000.000000","8.651524","2.581785","3.430342","3.468613","3.409515","4.524092","3.246072",
"44000000.000000","9.127270","2.715016","3.601795","3.642466","3.580108","4.741081","3.404778",
"46000000.000000","9.609294","2.848309","3.773886","3.814863","3.750825","4.958150","3.564585",
"48000000.000000","10.097569","2.983088","3.946786","3.988857","3.922134","5.176184","3.723717",
"50000000.000000","10.583880","3.118990","4.119785","4.162446","4.094384","5.393474","3.884428",
"52000000.000000","11.074374","3.255617","4.294595","4.336942","4.267621","5.611263","4.044390",
"54000000.000000","11.580921","3.393698","4.469085","4.512352","4.440929","5.829156","4.205425",
"56000000.000000","12.095161","3.532547","4.644975","4.687621","4.615389","6.047372","4.366800",
"58000000.000000","12.615531","3.673275","4.819077","4.864745","4.791329","6.265857","4.529758",
"60000000.000000","13.142909","3.815076","4.990682","5.044910","4.967206","6.484055","4.692791",
"62000000.000000","13.676385","3.958541","5.162240","5.224380","5.144291","6.702371","4.857807",
"64000000.000000","14.213941","4.102508","5.334161","5.402582","5.321634","6.920926","5.021490",
"66000000.000000","14.745204","4.248797","5.507810","5.582445","5.499670","7.140394","5.185880",
"68000000.000000","15.289794","4.397195","5.681046","5.761966","5.678591","7.359676","5.350906",
"70000000.000000","15.849306","4.546483","5.861892","5.943487","5.857101","7.579094","5.512697",
"72000000.000000","16.415727","4.698732","6.043808","6.125272","6.037041","7.798542","5.679374",
"74000000.000000","16.989074","4.852492","6.226859","6.307861","6.218439","8.018043","5.846690",
"76000000.000000","17.568828","5.007953","6.410522","6.492238","6.400101","8.238550","6.014392",
"78000000.000000","18.154910","5.165309","6.594703","6.676687","6.582155","8.458401","6.183300",
"80000000.000000","18.746740","5.321510","6.781052","6.862637","6.766131","8.678440","6.354154",
"82000000.000000","19.345464","5.476582","6.968162","7.049197","6.950443","8.899136","6.524219",
"84000000.000000","19.949410","5.634302","7.156162","7.236623","7.135702","9.116625","6.695570",
"86000000.000000","20.562478","5.793867","7.344885","7.426095","7.322241","9.329656","6.867058",
"88000000.000000","21.180911","5.954792","7.534541","7.615923","7.510225","9.542617","7.039537",
"90000000.000000","21.805633","6.118865","7.726257","7.808839","7.699660","9.753411","7.212676",
"92000000.000000","22.437716","6.290707","7.918583","8.002685","7.887489","9.966383","7.387669",
"94000000.000000","23.076278","6.466112","8.112326","8.197503","8.076230","10.187497","7.563203",
"96000000.000000","23.722014","6.643427","8.308336","8.393282","8.265622","10.409515","7.739795",
"98000000.000000","24.373891","6.823358","8.503855","8.589646","8.457071","10.631368","7.916875",
"100000000.000000","25.032306","7.006330","8.700775","8.787442","8.651305","10.853849","8.094692",
"102000000.000000","25.680960","7.191106","8.898427","8.986278","8.845958","11.076896","8.274470",
"104000000.000000","26.345411","7.373897","9.097620","9.186642","9.041554","11.299921","8.454617",
"106000000.000000","27.024141","7.558208","9.297833","9.387910","9.237821","11.523410","8.636461",
"108000000.000000","27.690931","7.746081","9.499591","9.590359","9.435555","11.747221","8.819036",
"110000000.000000","28.376369","7.937144","9.703458","9.793982","9.635608","11.967677","9.002903",
"112000000.000000","29.072229","8.134492","9.907851","9.999135","9.835865","12.191488","9.187237",
"114000000.000000","29.758090","8.339227","10.114323","10.206229","10.036740","12.416039","9.373246",
"116000000.000000","30.467360","8.546914","10.322585","10.417208","10.239731","12.640843","9.560611",
"118000000.000000","31.180915","8.758548","10.533264","10.627539","10.444319","12.866301","9.749696",
"120000000.000000","31.886701","8.973569","10.745407","10.839860","10.650700","13.084386","9.940196",
"122000000.000000","32.620256","9.188345","10.958761","11.054600","10.858434","13.301014","10.132253",
"124000000.000000","33.360665","9.402440","11.173884","11.271437","11.067606","13.519843","10.326983",
"126000000.000000","34.109288","9.620296","11.391023","11.489462","11.278637","13.738671","10.523370",
"128000000.000000","34.862929","9.843636","11.611750","11.710284","11.492461","13.961406","10.721777",
"130000000.000000","35.624297","10.072768","11.833417","11.933341","11.707436","14.188582","10.922473",
"132000000.000000","36.391659","10.310104","12.056981","12.158883","11.924712","14.416674","11.125401",
"134000000.000000","37.167906","10.551990","12.283280","12.387188","12.144753","14.645264","11.331508",
"136000000.000000","37.949208","10.798429","18.530964","12.617985","12.367418","14.872225","17.515491",
"138000000.000000","38.737546","11.048412","18.717663","12.851419","12.586222","15.093805","17.686440",
"140000000.000000","39.532399","11.302331","18.904353","13.087673","12.806360","15.315526","17.857558",
"142000000.000000","40.318582","11.561503","19.091071","13.320457","13.026784","15.538388","18.029176",
"144000000.000000","41.106512","11.824216","19.278370","13.552504","13.252132","15.757747","18.198512",
"146000000.000000","41.918782","12.092155","19.466108","13.788573","13.485911","15.988470","18.365144",
"148000000.000000","42.720760","12.364452","19.654384","14.027987","13.725145","16.220109","18.532272",
"150000000.000000","43.549139","12.641140","19.842440","14.278711","13.967939","16.451640","18.699010",
"152000000.000000","44.384613","12.922343","20.030777","14.534943","14.213888","16.683560","18.866305",
"154000000.000000","45.227416","13.207396","20.219819","14.793739","14.459444","16.916685","19.034668",
"156000000.000000","46.076107","13.496608","20.410268","15.057271","14.703157","17.149564","19.209124",
"158000000.000000","46.933817","13.791673","20.600510","15.314984","14.951810","17.383681","19.383409",
"160000000.000000","47.796859","14.091645","20.791297","15.578264","15.204317","17.618033","19.558156",
"162000000.000000","48.665983","14.396068","20.982358","15.843716","15.471140","17.853563","19.733227",
"164000000.000000","49.541787","14.704165","21.173630","16.120099","15.743752","18.088326","19.909188",
"166000000.000000","50.424403","15.017126","21.366447","16.407727","16.022334","18.324042","20.085481",
"168000000.000000","51.296283","15.336545","21.559099","16.701065","16.304467","18.560557","20.262604",
"170000000.000000","52.175559","15.661769","21.751814","17.001912","16.579908","18.797814","20.439737",
"172000000.000000","53.067310","15.991275","21.944830","17.308129","16.862072","19.035280","20.617273",
"174000000.000000","53.951842","16.325496","22.138590","17.620743","17.148956","19.273104","20.795168",
"176000000.000000","54.865539","16.662057","22.333498","17.940494","17.456734","19.512031","20.974310",
"178000000.000000","55.759881","17.004724","22.528091","18.268137","17.773533","19.751705","21.152578",
"180000000.000000","56.691851","17.351962","22.723698","18.601662","18.098143","19.991330","21.331664",
"182000000.000000","57.631214","17.705392","22.919094","18.943747","18.417360","20.231686","21.511364",
"184000000.000000","58.578416","18.064992","23.115937","19.294375","18.738991","20.472522","21.690816",
"186000000.000000","59.533376","18.428227","23.314554","19.653899","19.067454","20.715297","21.870537",
"188000000.000000","60.494473","18.796420","23.512618","20.020864","19.418310","20.957556","22.050902",
"190000000.000000","61.464207","19.168757","23.711192","20.395806","19.784065","21.200519","22.231192",
"192000000.000000","62.438831","19.545844","23.909961","20.778913","20.158758","21.443763","22.412558",
