"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.351743","0.108920","0.161575","0.161005","0.160961","0.214519","0.152886",
"4000000.000000","0.708368","0.218112","0.324262","0.322828","0.321937","0.428429","0.304356",
"6000000.000000","1.073981","0.330405","0.486590","0.485485","0.484275","0.642756","0.456018",
"8000000.000000","1.447183","0.445135","0.649699","0.649035","0.646238","0.857160","0.607156",
"10000000.000000","1.824659","0.562180","0.813118","0.813076","0.808836","1.071544","0.758910",
"12000000.000000","2.210584","0.680958","0.977347","0.976810","0.972978","1.286557","0.910828",
"14000000.000000","2.599217","0.799759","1.142853","1.140996","1.136081","1.501116","1.062833",
"16000000.000000","2.994116","0.917027","1.309324","1.305517","1.300291","1.715613","1.215659",
"18000000.000000","3.393592","1.035384","1.474084","1.470477","1.464323","1.931091","1.368546",
"20000000.000000","3.798676","1.154768","1.639974","1.636699","1.628926","2.146523","1.523134",
"22000000.000000","4.210588","1.274644","1.805550","1.803570","1.793353","2.361349","1.676607",
"24000000.000000","4.626983","1.395336","1.971868","1.970227","1.959835","2.577136","1.830476",
"26000000.000000","5.050755","1.516647","2.140450","2.136894","2.125320","2.792883","1.985414",
"28000000.000000","5.479025","1.638569","2.307976","2.305247","2.291523","3.008289","2.140809",
"30000000.000000","5.915206","1.764980","2.476479","2.472863","2.458111","3.224683","2.296287",
"32000000.000000","6.355201","1.892371","2.645123","2.641180","2.624854","3.441269","2.453048",
"34000000.000000","6.800793","2.020925","2.814290","2.811053","2.793272","3.656971","2.609982",
"36000000.000000","7.253923","2.150466","2.984343","2.980497","2.962284","3.873364","2.767141",
"38000000.000000","7.710605","2.280380","3.155338","3.151321","3.131055","4.089689","2.924627",
"40000000.000000","8.175642","2.411455","3.325077","3.322322","3.300163","4.305934","3.082136",
"42000000.000000","8.645618","2.543718","3.495955","3.494367","3.469854","4.522807","3.242391",
"44000000.000000","9.123148","2.674946","3.667442","3.668278","3.640564","4.739704","3.401714",
