"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","14.285714","12.500000","20.000000","6.666667","12.500000","25.000000","25.000000",
"2.000000","25.000000","33.333333","50.000000","25.000000","6.250000","9.090909","33.333333",
"3.000000","16.666667","33.333333","20.000000","33.333333","25.000000","33.333333","50.000000",
"4.000000","25.000000","33.333333","20.000000","33.333333","14.285714","33.333333","25.000000",
"5.000000","25.000000","33.333333","25.000000","33.333333","14.285714","25.000000","33.333333",
"6.000000","25.000000","33.333333","25.000000","33.333333","25.000000","25.000000","33.333333",
"7.000000","25.000000","33.333333","20.000000","25.000000","33.333333","33.333333","33.333333",
"8.000000","25.000000","33.333333","33.333333","33.333333","20.000000","33.333333","33.333333",
"9.000000","12.500000","50.000000","33.333333","16.666667","20.000000","33.333333","50.000000",
"10.000000","25.000000","50.000000","16.666667","20.000000","25.000000","33.333333","25.000000",
"15.000000","35.714286","50.000000","27.777778","31.250000","38.461538","50.000000","50.000000",
"20.000000","31.250000","41.666667","38.461538","25.000000","23.809524","71.428571","55.555556",
"25.000000","41.666667","83.333333","45.454545","22.727273","22.727273","71.428571","62.500000",
"30.000000","31.250000","125.000000","21.739130","20.000000","20.000000","83.333333","62.500000",
"35.000000","33.333333","83.333333","62.500000","16.129032","18.518519","125.000000","83.333333",
"40.000000","38.461538","100.000000","71.428571","35.714286","55.555556","45.454545","250.000000",
"45.000000","31.250000","71.428571","71.428571","45.454545","62.500000","45.454545","50.000000",
"50.000000","35.714286","71.428571","71.428571","50.000000","62.500000","166.666667","62.500000",
"55.000000","29.411765","71.428571","100.000000","50.000000","49.504950","71.428571","83.333333",
"60.000000","35.714286","83.333333","100.000000","55.555556","62.500000","45.454545","62.500000",
"65.000000","33.333333","71.428571","100.000000","45.454545","38.461538","125.000000","125.000000",
"70.000000","38.461538","125.000000","71.428571","62.500000","62.500000","125.000000","62.500000",
"75.000000","33.333333","62.500000","50.000000","71.428571","83.333333","71.428571","71.428571",
"80.000000","38.461538","62.500000","125.000000","71.428571","71.428571","166.666667","100.000000",
"85.000000","25.000000","83.333333","100.000000","62.500000","50.000000","45.454545","100.000000",
"90.000000","35.714286","83.333333","62.500000","71.428571","71.428571","71.428571","49.504950",
"95.000000","31.250000","100.000000","83.333333","62.500000","62.500000","166.666667","250.000000",
"100.000000","45.454545","83.333333","62.500000","62.500000","50.000000","55.555556","100.000000",
"125.000000","40.322581","100.000000","125.000000","92.592593","108.695652","64.102564","108.695652",
"150.000000","43.103448","100.000000","100.000000","78.125000","96.153846","178.571429","108.695652",
"175.000000","36.764706","119.047619","138.888889","92.592593","86.206897","125.000000","125.000000",
"200.000000","45.454545","104.166667","131.578947","96.153846","104.166667","119.047619","119.047619",
"225.000000","49.019608","92.592593","125.000000","108.695652","113.122172","104.166667","100.000000",
"250.000000","43.859649","83.333333","125.000000","86.206897","96.153846","75.757576","86.206897",
"275.000000","54.347826","100.000000","104.166667","86.206897","104.166667","119.047619","208.333333",
"300.000000","35.211268","147.058824","166.666667","108.695652","78.125000","131.578947","113.636364",
"325.000000","29.761905","113.636364","277.777778","118.483412","113.636364","108.695652","131.578947",
"350.000000","35.714286","138.888889","227.272727","131.578947","119.047619","166.666667","131.578947",
"375.000000","40.983607","131.578947","131.578947","131.578947","113.636364","119.047619","125.000000",
"400.000000","26.881720","108.695652","108.695652","108.695652","100.000000","96.153846","124.378109",
"425.000000","47.169811","131.578947","156.250000","96.153846","113.636364","108.695652","113.636364",
"450.000000","43.859649","119.047619","178.571429","108.695652","108.695652","96.153846","108.695652",
"475.000000","49.019608","104.166667","104.166667","125.000000","89.285714","104.166667","156.250000",
"500.000000","34.722222","108.695652","113.636364","131.578947","104.166667","78.125000","83.333333",
"525.000000","51.020408","92.592593","147.058824","100.000000","96.153846","147.058824","92.592593",
"550.000000","39.682540","100.000000","125.000000","104.166667","92.592593","108.695652","156.250000",
"575.000000","50.000000","208.333333","178.571429","113.636364","108.695652","85.910653","227.272727",
"600.000000","39.682540","138.888889","192.307692","104.166667","100.000000","131.578947","119.047619",
"625.000000","35.211268","131.578947","131.578947","108.695652","125.000000","119.047619","156.250000",
"650.000000","40.322581","113.636364","125.000000","96.153846","104.166667","250.000000","113.122172",
"675.000000","45.454545","118.483412","208.333333","100.000000","113.636364","113.636364","156.250000",
"700.000000","29.069767","147.058824","277.777778","119.047619","156.250000","96.153846","125.000000",
"725.000000","37.313433","131.578947","166.666667","125.000000","108.695652","104.166667","138.888889",
"750.000000","47.169811","119.047619","192.307692","104.166667","119.047619","86.206897","208.333333",
"775.000000","40.322581","156.250000","166.666667","113.636364","89.285714","100.000000","113.636364",
"800.000000","36.764706","96.153846","131.578947","96.153846","113.636364","89.285714","208.333333",
"825.000000","35.211268","166.666667","227.272727","104.166667","108.695652","89.285714","113.636364",
"850.000000","51.020408","104.166667","166.666667","108.695652","100.000000","119.047619","166.666667",
"875.000000","52.083333","125.000000","119.047619","104.166667","119.047619","69.444444","108.695652",
"900.000000","37.313433","119.047619","125.000000","73.529412","113.636364","125.000000","108.695652",
"925.000000","40.983607","125.000000","208.333333","104.166667","83.333333","73.529412","108.695652",
"950.000000","43.859649","113.636364","138.888889","96.153846","78.125000","86.206897","138.888889",
"975.000000","44.642857","104.166667","131.578947","86.206897","104.166667","92.592593","104.166667",
"1000.000000","42.372881","86.206897","113.636364","92.592593","86.206897","73.529412","108.695652",
"1100.000000","39.984006","109.890110","158.730159","119.047619","97.087379","138.888889","149.253731",
"1200.000000","37.453184","158.730159","185.185185","118.906064","109.890110","188.679245","178.571429",
"1300.000000","36.900369","123.456790","227.272727","125.000000","113.636364","144.927536","188.679245",
"1400.000000","41.493776","136.986301","196.078431","113.636364","119.047619","135.135135","133.333333",
"1500.000000","36.764706","136.798906","163.934426","108.695652","107.526882","114.942529","172.413793",
"1600.000000","37.439161","125.000000","158.730159","116.279070","125.000000","142.857143","153.846154",
"1700.000000","35.829452","133.333333","158.730159","107.526882","119.047619","108.695652","153.846154",
"1800.000000","51.020408","131.578947","149.253731","94.339623","112.359551","90.909091","112.359551",
"1900.000000","45.871560","116.279070","140.845070","111.111111","112.233446","83.963056","111.111111",
"2000.000000","50.000000","125.000000","121.951220","103.092784","90.090090","100.000000","120.481928",
"2100.000000","49.726504","121.951220","161.290323","124.843945","90.009001","128.205128","166.666667",
"2200.000000","40.983607","158.730159","222.222222","128.205128","120.481928","121.951220","172.117040",
"2300.000000","39.215686","138.888889","243.902439","121.951220","116.279070","158.730159","188.679245",
"2400.000000","44.247788","123.456790","166.666667","121.951220","135.135135","128.205128","166.666667",
"2500.000000","41.135335","113.636364","227.272727","117.647059","147.058824","136.986301","158.730159",
"2600.000000","33.658701","144.927536","188.679245","113.636364","140.845070","138.888889","153.846154",
"2700.000000","40.983607","117.647059","208.333333","116.279070","144.927536","136.986301","161.290323",
"2800.000000","37.453184","128.205128","163.934426","98.039216","109.890110","129.870130","158.730159",
"2900.000000","36.101083","147.058824","163.934426","106.382979","112.359551","112.359551","133.333333",
"3000.000000","37.864445","140.845070","151.515152","103.092784","96.153846","123.456790","129.870130",
"3100.000000","36.350418","138.888889","153.846154","112.359551","128.205128","135.135135","161.290323",
"3200.000000","35.842294","135.135135","133.333333","108.695652","126.582278","98.039216","161.290323",
"3300.000000","36.764706","119.047619","153.846154","109.890110","109.890110","109.890110","128.205128",
"3400.000000","37.174721","133.333333","185.185185","105.263158","91.659028","99.009901","147.058824",
"3500.000000","31.347962","125.000000","181.818182","101.010101","98.039216","86.956522","126.582278",
"3600.000000","35.335689","120.336943","144.927536","112.359551","98.039216","102.040816","116.279070",
"3700.000000","36.764706","104.166667","158.730159","147.058824","107.526882","88.495575","125.000000",
"3800.000000","43.290043","116.279070","156.250000","163.934426","97.087379","79.365079","156.250000",
