"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","16.666667","16.666667","16.666667","20.000000","20.000000","20.000000","20.000000",
"2.000000","14.285714","33.333333","33.333333","50.000000","33.333333","50.000000","50.000000",
"3.000000","25.000000","33.333333","50.000000","25.000000","50.000000","33.333333","33.333333",
"4.000000","25.000000","20.000000","20.000000","33.333333","50.000000","33.333333","33.333333",
"5.000000","20.000000","33.333333","33.333333","16.666667","20.000000","33.333333","33.333333",
"6.000000","25.000000","33.333333","20.000000","25.000000","50.000000","50.000000","33.333333",
"7.000000","25.000000","25.000000","25.000000","33.333333","33.333333","50.000000","50.000000",
"8.000000","20.000000","25.000000","25.000000","33.333333","20.000000","33.333333","33.333333",
"9.000000","20.000000","33.333333","50.000000","33.333333","20.000000","33.333333","33.333333",
"10.000000","25.000000","33.333333","25.000000","25.000000","25.000000","33.333333","33.333333",
"15.000000","50.000000","71.428571","23.809524","29.411765","31.250000","83.333333","62.500000",
"20.000000","31.250000","62.500000","35.714286","33.333333","29.411765","83.333333","54.945055",
"25.000000","50.000000","98.039216","71.428571","33.333333","45.454545","83.333333","62.500000",
"30.000000","45.454545","55.555556","83.333333","27.777778","25.000000","125.000000","62.500000",
"35.000000","62.500000","125.000000","62.500000","22.727273","45.454545","166.666667","71.428571",
"40.000000","50.000000","125.000000","62.500000","50.000000","35.714286","166.666667","83.333333",
"45.000000","50.000000","83.333333","71.428571","45.454545","45.454545","83.333333","100.000000",
"50.000000","71.428571","83.333333","50.000000","50.000000","35.714286","45.454545","71.428571",
"55.000000","55.555556","125.000000","250.000000","45.454545","45.454545","125.000000","83.333333",
"60.000000","31.250000","250.000000","100.000000","62.500000","55.555556","166.666667","83.333333",
"65.000000","31.250000","166.666667","166.666667","55.555556","62.500000","100.000000","100.000000",
"70.000000","55.555556","83.333333","166.666667","55.555556","62.500000","71.428571","125.000000",
"75.000000","41.666667","166.666667","71.428571","83.333333","55.555556","83.333333","71.428571",
"80.000000","35.714286","250.000000","83.333333","62.500000","55.555556","125.000000","83.333333",
"85.000000","26.315789","125.000000","55.555556","100.000000","62.500000","166.666667","166.666667",
"90.000000","33.333333","166.666667","71.428571","83.333333","62.500000","166.666667","125.000000",
"95.000000","41.666667","125.000000","166.666667","41.666667","41.666667","100.000000","83.333333",
"100.000000","71.428571","125.000000","166.666667","83.333333","71.428571","166.666667","166.666667",
"125.000000","71.428571","178.571429","277.777778","138.888889","92.592593","125.000000","125.000000",
"150.000000","56.818182","166.666667","227.272727","119.047619","96.153846","357.142857","208.333333",
"175.000000","58.139535","178.571429","250.000000","166.666667","147.058824","131.578947","312.500000",
"200.000000","58.139535","138.888889","208.333333","131.578947","104.166667","131.578947","138.888889",
"225.000000","59.523810","147.058824","192.307692","166.666667","124.378109","156.250000","227.272727",
"250.000000","53.191489","131.578947","166.666667","108.695652","138.888889","104.166667","166.666667",
"275.000000","45.454545","138.888889","147.058824","113.636364","138.888889","227.272727","277.777778",
"300.000000","52.083333","156.250000","277.777778","138.888889","119.047619","178.571429","147.058824",
"325.000000","54.347826","166.666667","250.000000","113.636364","113.636364","192.307692","208.333333",
"350.000000","52.083333","113.636364","357.142857","119.047619","156.250000","277.777778","277.777778",
"375.000000","43.859649","131.578947","227.272727","138.888889","147.058824","208.333333","178.571429",
"400.000000","53.191489","125.000000","208.333333","208.333333","125.000000","166.666667","156.250000",
"425.000000","58.139535","113.636364","177.304965","119.047619","227.272727","178.571429","119.047619",
"450.000000","59.523810","178.571429","166.666667","113.636364","166.666667","178.571429","156.250000",
"475.000000","47.169811","138.888889","227.272727","131.578947","108.695652","178.571429","138.888889",
"500.000000","55.555556","104.166667","178.571429","113.636364","166.666667","113.636364","178.571429",
"525.000000","48.076923","131.578947","250.000000","131.578947","131.578947","208.333333","166.666667",
"550.000000","43.859649","227.272727","178.571429","208.333333","113.636364","277.777778","250.000000",
"575.000000","60.975610","178.571429","166.666667","113.636364","156.250000","277.777778","192.307692",
"600.000000","48.923679","227.272727","192.307692","156.250000","113.636364","308.641975","166.666667",
"625.000000","44.642857","227.272727","192.307692","166.666667","208.333333","357.142857","178.571429",
"650.000000","65.789474","166.666667","208.333333","227.272727","147.058824","138.888889","208.333333",
"675.000000","52.083333","192.307692","178.571429","131.578947","178.571429","192.307692","147.058824",
"700.000000","51.020408","208.333333","357.142857","277.777778","125.000000","178.571429","147.058824",
"725.000000","40.983607","104.166667","192.307692","138.888889","178.571429","250.000000","166.666667",
"750.000000","42.372881","166.666667","250.000000","131.578947","227.272727","227.272727","178.571429",
"775.000000","58.139535","113.636364","208.333333","125.000000","192.307692","227.272727","166.666667",
"800.000000","41.666667","156.250000","250.000000","119.047619","113.636364","192.307692","166.666667",
"825.000000","48.076923","178.571429","312.500000","192.307692","277.777778","178.571429","208.333333",
"850.000000","56.818182","125.000000","277.777778","131.578947","83.333333","192.307692","131.578947",
"875.000000","62.344140","147.058824","277.777778","147.058824","138.888889","227.272727","119.047619",
"900.000000","49.019608","113.636364","357.142857","178.571429","108.695652","178.571429","166.666667",
"925.000000","67.567568","100.000000","227.272727","104.166667","119.047619","250.000000","96.153846",
"950.000000","59.523810","147.058824","166.666667","156.250000","100.000000","131.578947","208.333333",
"975.000000","55.555556","96.153846","166.666667","178.571429","125.000000","124.378109","138.888889",
"1000.000000","46.296296","113.636364","166.666667","208.333333","156.250000","138.888889","119.047619",
