"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.272727","14.285714","2.380952","2.000000","2.325581","1.851852","1.639344",
"2.000000","1.111111","4.347826","16.666667","16.666667","33.333333","33.333333","25.000000",
"3.000000","12.500000","1.538462","25.000000","25.000000","12.500000","25.000000","1.960784",
"4.000000","9.090909","8.333333","14.285714","20.000000","25.000000","24.390244","25.000000",
"5.000000","4.761905","1.250000","12.500000","16.666667","11.111111","25.000000","2.222222",
"6.000000","10.000000","25.000000","25.000000","16.666667","11.111111","25.000000","20.000000",
"7.000000","11.111111","20.000000","16.666667","20.000000","10.000000","25.000000","25.000000",
"8.000000","12.500000","20.000000","11.111111","14.285714","12.500000","25.000000","25.000000",
"9.000000","10.000000","1.612903","14.285714","14.285714","8.333333","11.111111","2.083333",
"10.000000","12.500000","33.333333","20.000000","12.500000","14.285714","20.000000","25.000000",
"15.000000","5.813953","8.319468","12.195122","13.513514","10.638298","38.461538","33.333333",
"20.000000","16.611296","0.000012","2.074689","12.820513","11.627907","2.673797","3.875969",
"25.000000","5.681818","17.793594","0.000096","10.000000","9.433962","35.714286","55.555556",
"30.000000","11.627907","26.315789","3.184713","10.869565","7.575758","35.714286","41.666667",
"35.000000","17.241379","3.289474","16.666667","8.333333","8.064516","3.125000","3.571429",
"40.000000","17.241379","27.777778","3.623188","1.086720","0.927644","35.714286","45.454545",
"45.000000","17.241379","50.000000","29.411765","2.262443","2.100840","33.333333","55.555556",
"50.000000","4.201681","45.454545","22.727273","12.195122","12.500000","31.250000","50.000000",
"55.000000","13.888889","50.000000","3.289474","2.617801","2.379819","33.333333","29.411765",
"60.000000","16.666667","16.666667","35.714286","15.625000","16.666667","27.777778","50.000000",
"65.000000","14.705882","1.865672","33.333333","13.513514","13.157895","2.108815","2.644104",
"70.000000","11.627907","41.666667","26.315789","2.616431","2.232143","50.000000","50.000000",
"75.000000","18.518519","35.714286","27.777778","17.857143","16.666667","38.461538","55.555556",
"80.000000","18.518519","38.461538","35.714286","12.195122","13.513514","50.000000","38.461538",
"85.000000","17.241379","55.555556","29.411765","16.129032","11.363636","35.714286","62.500000",
"90.000000","14.705882","55.555556","2.109705","17.241379","14.285714","45.454545","62.500000",
"95.000000","18.518519","55.555556","62.500000","17.857143","12.820513","38.461538","62.500000",
"100.000000","2.450980","50.000000","41.666667","11.904762","12.820513","31.250000","71.428571",
"125.000000","17.482517","47.169811","62.500000","8.223684","6.248438","44.642857","62.500000",
"150.000000","17.123288","5.826148","48.076923","14.792899","13.297872","6.250000","7.183908",
"175.000000","18.656716","62.500000","6.311537","4.862867","4.940711","43.859649","58.139535",
"200.000000","5.882353","59.523810","56.818182","29.411765","27.173913","42.372881","58.139535",
"225.000000","19.516003","54.347826","52.083333","31.250000","28.089888","39.001560","60.975610",
"250.000000","17.241379","33.333333","43.859649","19.083969","17.361111","48.076923","38.461538",
"275.000000","18.115942","3.319612","49.019608","13.297872","14.705882","3.881988","3.961965",
"300.000000","19.379845","69.444444","3.471740","4.362240","9.578544","48.076923","89.285714",
"325.000000","18.382353","83.333333","58.139535","38.461538","3.770170","58.139535","78.125000",
"350.000000","19.685039","60.975610","58.139535","35.714286","32.051282","60.827251","62.500000",
"375.000000","16.556291","65.789474","69.444444","37.313433","28.735632","54.347826","89.285714",
"400.000000","17.717931","67.567568","52.083333","32.467532","25.252525","35.211268","49.019608",
"425.000000","3.805175","65.789474","43.859649","25.000000","26.881720","34.246575","44.642857",
"450.000000","18.656716","40.983607","43.103448","26.014568","22.935780","41.666667","64.102564",
"475.000000","22.321429","39.682540","53.191489","23.584906","16.880486","41.666667","86.206897",
"500.000000","21.533161","43.103448","50.000000","2.676373","9.157509","48.076923","62.500000",
"525.000000","16.556291","1.818050","42.372881","39.062500","8.680556","2.606610","2.123864",
"550.000000","18.939394","56.818182","37.878788","51.020408","8.710801","78.125000","62.500000",
"575.000000","21.186441","65.789474","1.957407","37.878788","1.933189","78.125000","60.975610",
"600.000000","19.083969","58.139535","58.139535","44.642857","32.467532","64.102564","104.166667",
"625.000000","17.730496","59.523810","55.555556","34.722222","39.062500","62.500000","56.818182",
"650.000000","17.857143","73.529412","54.347826","36.764706","29.411765","71.428571","71.428571",
"675.000000","20.990764","69.444444","40.322581","33.333333","30.120482","67.567568","56.818182",
"700.000000","18.115942","71.428571","52.083333","32.051282","39.062500","83.333333","60.975610",
"725.000000","19.685039","69.444444","52.083333","37.313433","30.120482","64.102564","52.083333",
"750.000000","18.248175","62.500000","51.020408","33.333333","28.089888","62.500000","53.191489",
"775.000000","19.379845","65.789474","43.103448","29.411765","26.881720","67.567568","58.004640",
"800.000000","16.891892","60.975610","45.454545","29.377203","26.881720","62.344140","50.000000",
"825.000000","2.027411","64.102564","40.322581","26.881720","23.809524","50.000000","53.191489",
"850.000000","22.321429","56.689342","51.020408","31.250000","23.364486","67.567568","51.020408",
"875.000000","21.367521","45.454545","37.878788","25.000000","23.809524","60.975610","44.642857",
"900.000000","21.929825","40.983607","43.103448","19.531250","23.148148","50.000000","48.076923",
"925.000000","19.841270","40.983607","71.428571","1.590230","17.985612","65.789474","53.191489",
"950.000000","19.685039","43.859649","56.818182","43.103448","15.822785","48.076923","40.322581",
"975.000000","20.491803","40.983607","37.878788","54.347826","15.723270","49.019608","45.454545",
"1000.000000","22.522523","45.454545","51.020408","44.642857","13.361839","47.169811","38.461538",
"1100.000000","18.115942","3.571046","3.816503","42.918455","2.445347","5.763024","4.138730",
"1200.000000","17.268175","43.478261","59.844405","38.759690","34.965035","68.493151","68.027211",
"1300.000000","19.569472","57.110223","52.910053","35.448423","34.246575","81.300813","74.074074",
"1400.000000","18.758207","47.169811","64.102564","35.335689","29.841838","70.422535","70.422535",
"1500.000000","17.985612","48.309179","59.171598","34.364261","31.847134","64.892927","79.365079",
"1600.000000","18.145527","55.865922","57.142857","31.938678","30.487805","64.516129","62.893082",
"1700.000000","16.583748","53.763441","48.520136","29.411765","27.166531","50.000000","54.914882",
"1800.000000","3.577434","50.994391","50.000000","20.703934","23.866348","60.975610","55.865922",
"1900.000000","20.279862","43.668122","51.546392","17.761989","18.480872","50.761421","50.251256",
"2000.000000","19.646365","47.169811","41.841004","3.108196","10.763104","50.226017","37.453184",
"2100.000000","20.618557","0.021128","42.900043","44.247788","2.763729","2.946116","2.168962",
"2200.000000","19.305019","19.646365","1.995450","43.084877","1.156230","75.757576","81.967213",
"2300.000000","21.141649","15.126305","57.142857","42.372881","37.593985","70.422535","80.000000",
"2400.000000","18.761726","17.510068","59.523810","37.037037","37.174721","68.027211","74.626866",
"2500.000000","18.014772","18.939394","62.893082","36.764706","31.250000","74.626866","75.757576",
"2600.000000","18.315018","21.137180","60.975610","33.322226","30.581040","66.181337","62.853551",
"2700.000000","18.345258","25.445293","54.644809","34.129693","32.456994","72.992701","64.516129",
"2800.000000","18.248175","30.120482","55.524708","35.971223","27.700831","68.965517","64.935065",
"2900.000000","17.917936","28.003360","47.169811","36.218761","30.303030","68.027211","56.179775",
