"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.639666","0.355293","0.173870","0.212147","0.347012","0.166174","0.154481",
"4000000.000000","1.460769","0.785966","0.362166","0.457144","0.765845","0.360878","0.325867",
"6000000.000000","2.469838","1.419001","0.606682","0.646574","1.269094","0.609649","0.557755",
"8000000.000000","3.178506","1.676455","0.750823","0.959263","1.698083","0.769141","0.682620",
"10000000.000000","4.615345","2.876889","1.124150","1.137482","2.486229","1.148372","1.038275",
"12000000.000000","5.263455","3.080987","1.260539","1.377197","2.721483","1.300395","1.166988",
"14000000.000000","5.961399","3.329872","1.410540","1.874477","3.073583","1.462189","1.303065",
"16000000.000000","6.708762","3.623388","1.578869","2.043321","3.681787","1.635945","1.450409",
"18000000.000000","9.089936","5.983053","2.252154","2.231615","4.944832","2.139596","2.073264",
"20000000.000000","9.720859","6.175335","2.400128","2.445018","5.152516","2.297287","2.216318",
"22000000.000000","10.382444","6.393145","2.553788","2.690884","5.395714","2.461009","2.362806",
"24000000.000000","11.072849","6.636646","2.714069","2.982539","5.685354","2.631205","2.513089",
"26000000.000000","11.796318","6.906903","2.880920","3.803206","6.038384","2.809346","2.667136",
"28000000.000000","12.549115","7.204242","3.055134","3.980699","6.465458","2.996412","2.824991",
"30000000.000000","13.332614","7.528981","3.237316","4.164041","6.984453","3.191840","2.988304",
"32000000.000000","14.149999","7.879121","3.428486","4.355156","7.749588","3.396269","3.158143",
"34000000.000000","14.998905","12.577299","5.000541","4.556009","10.437611","4.510825","4.666277",
"36000000.000000","15.877566","12.790354","5.163398","4.767979","10.646934","4.691530","4.821679",
"38000000.000000","20.202458","13.017250","5.328880","4.991443","10.867683","4.875682","4.978211",
"40000000.000000","20.915441","13.259248","5.496580","5.228797","11.102769","5.062702","5.135985",
"42000000.000000","21.647356","13.514532","5.666364","5.482451","11.355457","5.252728","5.295530",
"44000000.000000","22.399501","13.787654","5.840004","5.756404","11.628220","5.446076","5.456958",
"46000000.000000","23.170232","14.076069","6.016702","6.054477","11.924890","5.643669","5.619404",
"48000000.000000","23.958109","14.380119","6.195147","6.380937","12.250716","5.844524","5.783570",
"50000000.000000","24.766164","14.698629","6.375087","6.740139","12.610179","6.048643","5.949758",
"52000000.000000","25.593036","15.034887","6.558492","7.136180","13.006097","6.257127","6.117186",
"54000000.000000","26.437110","15.387545","6.744692","8.757963","13.439510","6.469437","6.286755",
