"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.646600","0.337099","0.175009","0.213884","0.358239","0.166753","0.154715",
"4000000.000000","1.468956","0.768501","0.366836","0.458626","0.833130","0.362110","0.326050",
"6000000.000000","2.481265","1.408938","0.614571","0.652839","1.313878","0.610835","0.558055",
"8000000.000000","3.192748","1.667272","0.758676","0.962073","1.747852","0.770774","0.683770",
"10000000.000000","4.634131","2.870928","1.133071","1.142245","2.482206","1.151249","1.041030",
"12000000.000000","5.284234","3.075839","1.270425","1.385474","2.708987","1.304476","1.170499",
"14000000.000000","5.982882","3.325675","1.422202","1.857910","3.043943","1.467257","1.307274",
"16000000.000000","6.733199","3.622029","1.592118","2.027465","3.631436","1.641653","1.454811",
"18000000.000000","9.120886","5.956036","2.275133","2.216795","4.908624","2.149169","2.084714",
"20000000.000000","9.754034","6.148702","2.423692","2.431499","5.109019","2.306812","2.228939",
"22000000.000000","10.419162","6.365887","2.577840","2.681186","5.338268","2.470523","2.376623",
"24000000.000000","11.114654","6.610021","2.738237","2.977867","5.612642","2.641009","2.527848",
"26000000.000000","11.838557","6.881275","2.905869","3.810429","5.948089","2.819732","2.682434",
"28000000.000000","12.594749","7.177490","3.080848","3.987611","6.357392","3.007680","2.841519",
"30000000.000000","13.381484","7.500008","3.264635","4.171863","6.858376","3.204533","3.005896",
"32000000.000000","14.202273","7.848246","3.457975","4.364562","7.598097","3.408971","3.176626",
"34000000.000000","15.053583","12.623035","5.026631","4.566293","10.101833","4.520571","4.677808",
"36000000.000000","15.934789","12.837456","5.190470","4.778153","10.300799","4.702826","4.833234",
"38000000.000000","20.290081","13.065250","5.355242","5.004199","10.514766","4.887998","4.990454",
"40000000.000000","21.006306","13.307549","5.523117","5.244841","10.741947","5.076522","5.149395",
"42000000.000000","21.742391","13.565789","5.693276","5.503917","10.984860","5.267396","5.309892",
"44000000.000000","22.498060","13.838470","5.865840","5.780611","11.247211","5.461642","5.471568",
"46000000.000000","23.271792","14.127962","6.041092","6.082857","11.529575","5.659793","5.635389",
"48000000.000000","24.066138","14.432978","6.219240","6.414665","11.844462","5.861722","5.800405",
"50000000.000000","24.877686","14.754452","6.400407","6.780245","12.187987","6.067522","5.967380",
"52000000.000000","25.708454","15.091599","6.584764","8.568220","12.569901","6.277422","6.135803",
"54000000.000000","26.558698","15.445748","6.771818","8.756473","12.989339","6.490683","6.305720",
"56000000.000000","27.429449","15.816722","6.961667","8.947752","13.442985","6.707608","6.478532",
"58000000.000000","28.316490","16.207541","7.155559","9.142279","13.954273","6.928730","6.654640",
"60000000.000000","29.222932","16.614539","7.352979","9.340263","14.525800","7.153277","6.832373",
