"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.643407","0.356220","0.174101","0.216817","0.338501","0.166388","0.154549",
"4000000.000000","1.465000","0.785663","0.363493","0.455109","0.744261","0.361288","0.325869",
"6000000.000000","2.476354","1.451781","0.608197","0.645325","1.206951","0.610616","0.557044",
"8000000.000000","3.187784","1.712716","0.755850","0.944417","1.638529","0.770259","0.682172",
"10000000.000000","4.629893","2.859067","1.136035","1.123605","2.436230","1.151357","1.038029",
"12000000.000000","5.280424","3.064438","1.273027","1.366800","2.676127","1.303904","1.167081",
"14000000.000000","5.980616","3.315913","1.424008","1.798931","3.030177","1.466161","1.304010",
"16000000.000000","6.730678","3.612218","1.592414","1.968537","3.638366","1.641387","1.451804",
"18000000.000000","9.116786","5.937931","2.264735","2.158036","4.763665","2.148034","2.074408",
"20000000.000000","9.750064","6.130727","2.412506","2.373237","4.973903","2.305862","2.217730",
"22000000.000000","10.414464","6.348508","2.566121","2.621551","5.219655","2.469551","2.365165",
"24000000.000000","11.108086","6.592799","2.726871","2.917221","5.514955","2.640481","2.516291",
"26000000.000000","11.833969","6.863589","2.895444","3.796357","5.873322","2.818648","2.669668",
"28000000.000000","12.590574","7.163527","3.070177","3.973420","6.303304","3.005626","2.828623",
"30000000.000000","13.378148","7.489447","3.252935","4.157858","6.823821","3.201509","2.992528",
"32000000.000000","14.197620","7.841703","3.444969","4.350868","7.565472","3.405422","3.163023",
"34000000.000000","15.048056","12.322920","5.011282","4.552612","9.997585","4.514923","4.665346",
"36000000.000000","15.930135","12.530902","5.174441","4.767901","10.196726","4.695881","4.821510",
"38000000.000000","20.273080","12.752995","5.339788","4.994639","10.406550","4.879872","4.978931",
"40000000.000000","20.989085","12.990546","5.508216","5.235338","10.634596","5.068006","5.137795",
"42000000.000000","21.723617","13.242058","5.678051","5.491395","10.875981","5.259574","5.297899",
"44000000.000000","22.478192","13.509683","5.851282","5.767216","11.138464","5.454571","5.459845",
"46000000.000000","23.252932","13.792394","6.026904","6.068345","11.418666","5.652575","5.622771",
"48000000.000000","24.045664","14.093350","6.205109","6.399909","11.733986","5.853855","5.788050",
"50000000.000000","24.856460","14.411510","6.386625","8.174742","12.079949","6.059345","5.954918",
"52000000.000000","25.687194","14.745494","6.570641","8.360832","12.461695","6.269050","6.123609",
"54000000.000000","26.534623","15.097096","6.758115","8.548594","12.880786","6.482606","6.293706",
"56000000.000000","27.403472","15.468392","6.948742","8.739037","13.334448","6.699431","6.466357",
"58000000.000000","28.291179","15.854381","7.144432","8.933121","13.832947","6.919977","6.641226",
"60000000.000000","29.197545","16.258465","7.343235","9.131406","14.385114","7.144507","6.819002",
"62000000.000000","30.122851","16.672080","7.544364","9.332590","15.027942","7.372011","7.000185",
"64000000.000000","31.067594","17.100447","7.749672","9.538363","15.929498","7.603137","7.184612",
"66000000.000000","32.029345","17.545193","7.958902","9.748362","18.174906","7.836670","7.373504",
"68000000.000000","33.009427","27.906986","11.078308","9.962901","20.480691","10.006752","10.449863",
"70000000.000000","34.008325","28.137440","11.252299","10.183158","20.696990","10.215202","10.613278",
"72000000.000000","35.025459","28.376477","11.426747","10.408693","20.918823","10.424608","10.777705",
"74000000.000000","36.061506","28.622968","11.602081","10.639795","21.147458","10.634942","10.941802",
"76000000.000000","45.663518","28.877137","11.778984","10.876957","21.382810","10.846434","11.107594",
"78000000.000000","46.485017","29.140167","11.958018","11.121248","21.625371","11.059073","11.273922",
"80000000.000000","47.316008","29.412737","12.137917","11.372700","21.876522","11.272896","11.440459",
"82000000.000000","48.156099","29.694470","12.317939","11.633103","22.135667","11.488008","11.607647",
"84000000.000000","49.005784","29.983482","12.498267","11.902596","22.399021","11.704217","11.775495",
"86000000.000000","49.865429","30.281006","12.680180","12.183417","22.672585","11.922170","11.943881",
"88000000.000000","50.736621","30.588880","12.862190","12.476204","22.957365","12.142003","12.113368",
"90000000.000000","51.616387","30.902823","13.045908","12.782073","23.257748","12.362842","12.283395",
"92000000.000000","52.508040","31.228443","13.231036","13.102007","23.576693","12.584868","12.453624",
"94000000.000000","53.408633","31.562152","13.418437","13.437998","23.911413","12.808365","12.624843",
"96000000.000000","54.317971","31.905465","13.606888","13.791181","24.263589","13.032442","12.796840",
"98000000.000000","55.236691","32.257089","13.795675","14.161728","24.632307","13.257972","12.969893",
