"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.643923","0.332768","0.174287","0.212899","0.348287","0.167008","0.154536",
"4000000.000000","1.465927","0.764092","0.365017","0.456132","0.766096","0.362284","0.325621",
"6000000.000000","2.478775","1.397592","0.610817","0.646623","1.212808","0.610811","0.556897",
"8000000.000000","3.189213","1.655943","0.755375","0.943050","1.646848","0.770224","0.682111",
"10000000.000000","4.625288","2.837920","1.127741","1.122003","2.238468","1.150394","1.038228",
"12000000.000000","5.276437","3.042553","1.264241","1.364862","2.478098","1.302602","1.167019",
"14000000.000000","5.976695","3.293499","1.415169","1.841748","2.832775","1.464607","1.303956",
"16000000.000000","6.727498","3.589418","1.583324","2.010973","3.444246","1.639401","1.451423",
"18000000.000000","9.114114","5.905319","2.250957","2.200390","4.684886","2.143456","2.088731",
"20000000.000000","9.745958","6.107454","2.399583","2.415117","4.893482","2.300344","2.232225",
"22000000.000000","10.409230","6.333275","2.553829","2.663323","5.137041","2.464001","2.379314",
"24000000.000000","11.101808","6.584845","2.714599","2.958209","5.430118","2.634172","2.529867",
"26000000.000000","11.825727","6.862364","2.882412","3.679757","5.786433","2.812035","2.683911",
"28000000.000000","12.581039","7.165833","3.057397","3.857129","6.217303","2.999123","2.842563",
"30000000.000000","13.368654","7.501298","3.240445","4.041362","6.739167","3.194919","3.006816",
"32000000.000000","14.185610","7.852096","3.431913","4.233162","7.507763","3.399407","3.177118",
"34000000.000000","15.035064","12.774416","4.997299","4.433550","9.880790","4.506836","4.678867",
"36000000.000000","15.916040","12.981498","5.160584","4.645768","10.090116","4.688045","4.834485",
"38000000.000000","20.259207","13.201561","5.326557","4.870258","10.311552","4.873660","4.991786",
"40000000.000000","20.975766","13.436276","5.494286","5.109128","10.547378","5.061216","5.150704",
"42000000.000000","21.709844","13.685005","5.664258","5.365214","10.798043","5.252502","5.310992",
"44000000.000000","22.463838","13.948692","5.838893","5.642467","11.065426","5.446920","5.472873",
"46000000.000000","23.236589","14.225193","6.016886","5.943980","11.360143","5.644790","5.636117",
"48000000.000000","24.027180","14.520569","6.197510","6.275128","11.689495","5.846451","5.800844",
"50000000.000000","24.837421","14.831010","6.379520","6.639871","12.052250","6.051682","5.967261",
"52000000.000000","25.666390","15.158055","6.564759","8.308749","12.451859","6.261016","6.135364",
"54000000.000000","26.516949","15.500392","6.752658","8.497074","12.888123","6.474049","6.305495",
"56000000.000000","27.384631","15.855007","6.943234","8.687884","13.362476","6.690683","6.477627",
