"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.380952","2.439024","1.612903","3.448276","2.040816","2.380952","1.587302",
"2.000000","1.351351","25.000000","2.439024","6.250000","20.000000","33.333333","20.000000",
"3.000000","12.500000","1.123596","20.000000","20.000000","20.000000","33.333333","1.449275",
"4.000000","12.500000","20.000000","33.333333","20.000000","20.000000","33.333333","25.000000",
"5.000000","4.347826","1.492537","20.000000","20.000000","25.000000","33.333333","1.388889",
"6.000000","11.111111","33.333333","14.285714","25.000000","20.000000","33.333333","33.333333",
"7.000000","12.500000","20.000000","16.666667","20.000000","20.000000","33.333333","50.000000",
"8.000000","12.500000","33.333333","14.285714","14.285714","14.285714","33.333333","33.333333",
"9.000000","11.111111","1.886792","25.000000","20.000000","20.000000","33.333333","2.083333",
"10.000000","8.333333","33.333333","25.000000","20.000000","16.666667","25.000000","25.000000",
"15.000000","6.172840","11.904762","17.857143","16.666667","19.230769","38.461538","41.666667",
"20.000000","18.518519","0.000000","2.840909","15.151515","16.666667","2.577320","5.050505",
"25.000000","5.945303","33.333333","0.000001","18.518519","15.151515","45.454545","55.555556",
"30.000000","12.500000","11.627907","2.427184","13.157895","16.129032","45.454545","62.500000",
"35.000000","14.705882","2.873563","16.129032","13.888889","14.285714","4.163197","4.385965",
"40.000000","20.000000","15.625000","2.855511","0.987947","1.056859","50.000000","45.454545",
"45.000000","21.739130","19.230769","20.000000","2.369668","2.427184","45.454545","70.422535",
"50.000000","3.623188","12.500000","4.464286","17.241379","17.857143","41.666667","50.000000",
"55.000000","15.151515","13.888889","1.858045","2.577320","2.512563","62.500000","33.333333",
"60.000000","21.739130","26.315789","33.333333","13.888889","19.230769","55.555556","55.555556",
"65.000000","17.241379","2.314815","38.461538","14.705882","18.518519","2.840909","2.958580",
"70.000000","15.625000","35.714286","35.714286","2.512563","2.762431","55.555556","62.500000",
"75.000000","17.857143","35.714286","35.714286","17.793594","23.809524","62.500000","62.500000",
"80.000000","20.833333","41.666667","35.714286","21.739130","17.241379","45.454545","71.428571",
"85.000000","19.230769","50.000000","35.714286","18.518519","20.833333","41.666667","83.333333",
"90.000000","21.739130","31.250000","2.092050","16.666667","19.230769","41.666667","38.461538",
"95.000000","17.241379","35.714286","38.461538","13.888889","17.793594","55.555556","62.500000",
"100.000000","2.358491","31.250000","41.666667","13.888889","15.625000","50.000000","45.454545",
"125.000000","19.516003","33.333333","44.642857","6.906077","7.788162","73.529412","86.206897",
"150.000000","18.518519","5.457324","40.983607","16.666667","21.929825","7.552870","7.692308",
"175.000000","21.929825","52.083333","5.853430","5.080268","6.097561","64.102564","53.191489",
"200.000000","5.800464","34.722222","55.555556","29.761905","32.467532","65.789474","73.529412",
"225.000000","20.661157","34.722222","48.076923","25.000000","32.051282","58.139535","59.523810",
"250.000000","19.230769","36.231884","11.737089","19.841270","28.089888","69.444444","69.444444",
"275.000000","22.522523","3.364285","23.809524","15.432099","16.666667","4.960317","4.098361",
"300.000000","24.038462","43.103448","3.070876","13.881177","13.227513","92.592593","83.333333",
"325.000000","24.038462","51.020408","78.125000","3.805175","3.845562","83.333333","73.529412",
"350.000000","20.161290","53.191489","55.555556","37.878788","37.313433","92.592593","80.645161",
"375.000000","20.491803","35.211268","48.076923","33.333333","34.246575","65.789474","89.285714",
"400.000000","20.000000","50.000000","55.555556","31.645570","37.313433","100.000000","60.975610",
"425.000000","3.601786","38.461538","52.083333","23.148148","34.246575","83.333333","51.020408",
"450.000000","23.809524","34.246575","56.818182","21.551724","32.467532","86.206897","40.983607",
"475.000000","20.661157","28.409091","58.139535","18.382353","29.069767","60.975610","39.682540",
"500.000000","21.168501","32.010243","52.083333","2.504759","12.431626","67.567568","50.000000",
"525.000000","17.985612","1.798432","51.020408","56.818182","7.886435","2.603895","2.147582",
"550.000000","22.727273","42.372881","43.782837","41.666667","9.157509","71.428571","89.285714",
"575.000000","24.509804","45.454545","1.991873","38.461538","1.880972","78.125000","78.125000",
"600.000000","21.551724","39.682540","69.444444","38.461538","40.983607","108.695652","89.285714",
"625.000000","21.186441","38.461538","60.975610","38.461538","42.372881","78.125000","83.333333",
"650.000000","19.379845","46.296296","58.139535","36.764706","43.103448","78.125000","83.333333",
"675.000000","20.161290","47.169811","49.019608","40.257649","38.461538","80.645161","51.020408",
"700.000000","22.301517","37.313433","60.975610","34.246575","46.296296","80.645161","75.757576",
"725.000000","21.186441","37.257824","64.102564","32.051282","37.878788","67.567568","78.125000",
"750.000000","17.123288","37.313433","69.444444","30.487805","39.062500","60.975610","56.818182",
"775.000000","18.518519","38.461538","75.757576","35.211268","40.322581","55.555556","50.916497",
"800.000000","17.006803","36.231884","48.076923","31.645570","34.246575","69.444444","59.523810",
"825.000000","1.977692","40.322581","65.789474","26.315789","32.051282","60.975610","54.347826",
"850.000000","21.168501","36.764706","60.975610","29.411765","31.645570","60.975610","58.139535",
"875.000000","21.186441","31.250000","53.078556","30.120482","33.333333","60.975610","67.567568",
"900.000000","19.685039","32.051282","40.322581","25.252525","29.761905","50.916497","46.296296",
"925.000000","19.531250","28.089888","48.076923","24.248303","28.735632","69.444444","44.642857",
"950.000000","21.929825","34.246575","50.000000","19.379845","23.148148","62.500000","56.818182",
"975.000000","20.161290","29.377203","39.682540","19.379845","18.796992","56.818182","69.444444",
"1000.000000","18.656716","34.246575","39.062500","1.422718","11.574074","64.102564","51.020408",
"1100.000000","20.238818","3.577562","3.823799","43.478261","5.358482","5.407744","4.210172",
"1200.000000","18.975332","28.571429","76.335878","42.918455","4.211945","75.757576","114.942529",
"1300.000000","20.876827","36.496350","57.803468","39.525692","40.000000","78.740157","80.645161",
"1400.000000","21.003991","42.016807","71.428571","35.971223","38.610039","71.942446","80.645161",
"1500.000000","19.455253","35.211268","63.291139","37.037037","36.363636","78.740157","71.942446",
"1600.000000","18.900019","36.101083","49.019608","30.769231","33.772374","68.917988","74.626866",
"1700.000000","18.214936","34.234851","47.846890","29.403117","32.573290","74.074074","59.844405",
"1800.000000","3.404487","33.222591","45.871560","25.773196","31.055901","71.942446","54.347826",
"1900.000000","22.172949","31.545741","44.052863","2.865822","24.265955","63.291139","66.666667",
"2000.000000","22.026432","35.829452","46.511628","40.650407","18.939394","62.111801","54.054054",
"2100.000000","21.786492","1.617966","41.493776","42.194093","3.783150","2.782105","2.197609",
"2200.000000","21.272070","45.045045","2.079218","39.215686","1.234751","76.923077","97.087379",
"2300.000000","20.618557","41.322314","63.291139","40.469446","44.642857","82.644628","78.125000",
"2400.000000","21.593608","37.593985","61.728395","38.610039","46.728972","87.719298","86.206897",
"2500.000000","21.505376","37.579857","72.992701","39.215686","41.322314","77.519380","80.645161",
"2600.000000","22.070183","38.910506","54.054054","40.144520","40.966817","68.917988","81.300813",
"2700.000000","19.493177","38.610039","69.396253","37.735849","38.461538","69.930070","71.942446",
"2800.000000","18.618507","44.622936","60.975610","36.231884","34.234851","78.740157","83.263947",
"2900.000000","19.043992","35.714286","57.142857","35.335689","37.037037","68.027211","72.992701",
"3000.000000","19.801980","34.965035","53.475936","35.211268","36.101083","64.935065","72.463768",
"3100.000000","18.244846","38.167939","52.910053","33.557047","33.658701","73.529412","72.992701",
"3200.000000","5.330206","38.461538","41.841004","31.446541","35.087719","67.114094","60.240964",
"3300.000000","14.945449","38.759690","50.000000","30.581040","37.453184","60.606061","78.064012",
"3400.000000","19.153419","36.496350","48.543689","28.248588","33.433634","60.240964","59.880240",
"3500.000000","15.015015","36.751194","50.000000","26.378264","30.030030","62.500000","67.114094",
"3600.000000","13.585111","33.112583","45.662100","1.559673","26.666667","66.666667","62.111801",
"3700.000000","14.532771","30.864198","47.169811","44.247788","23.036167","62.893082","60.240964",
"3800.000000","1.490402","33.772374","39.682540","44.247788","21.551724","62.893082","58.105752",
"3900.000000","21.829295","32.679739","44.424700","46.728972","10.009008","54.347826","63.291139",
"4000.000000","21.052632","31.446541","43.478261","47.596383","8.568246","58.139535","54.054054",
"4100.000000","22.366361","0.813127","37.593985","39.682540","6.915151","1.432521","1.116844",
"4200.000000","20.080321","35.971223","40.983607","39.370079","3.668109","93.457944","81.900082",
"4300.000000","20.362452","37.864445","1.074818","41.135335","1.052765","67.114094","86.956522",
"4400.000000","21.052632","33.112583","61.349693","46.296296","0.856010","84.033613","75.757576",
"4500.000000","19.642506","37.735849","58.105752","38.167939","41.305246","81.900082","82.644628",
"4600.000000","20.202020","40.469446","65.359477","40.322581","40.000000","75.187970","90.090090",
"4700.000000","19.719976","40.322581","64.935065","41.649313","40.816327","86.206897","81.967213",
"4800.000000","17.761989","40.816327","61.349693","37.593985","39.666799","80.000000","72.939460",
"4900.000000","22.266756","32.051282","55.248619","34.843206","39.370079","68.965517","81.300813",
"5000.000000","14.639145","36.900369","63.291139","40.306328","40.485830","76.923077","59.523810",
"5100.000000","16.207455","38.022814","53.475936","35.587189","39.215686","67.114094","86.206897",
"5200.000000","15.126305","35.842294","59.523810","35.714286","35.574529","74.626866","78.125000",
"5300.000000","16.806723","34.710170","54.347826","36.616624","35.842294","68.493151","67.980965",
"5400.000000","18.178513","37.735849","58.105752","36.363636","38.167939","70.921986","69.444444",
"5500.000000","16.257519","36.900369","57.471264","36.363636","39.200314","70.921986","69.444444",
"5600.000000","16.474465","33.433634","54.945055","37.174721","39.062500","62.853551","68.493151",
"5700.000000","16.580998","41.493776","62.500000","36.363636","36.496350","69.444444","71.428571",
"5800.000000","18.587361","39.525692","53.191489","33.783784","37.721614","68.027211","84.033613",
"5900.000000","13.984058","36.616624","54.914882","31.948882","35.842294","70.422535","74.019245",
"6000.000000","15.598191","31.847134","51.813472","33.670034","37.593985","64.935065","75.757576",
"6100.000000","15.552100","34.965035","53.763441","32.258065","34.470872","59.844405","67.567568",
"6200.000000","9.852217","38.461538","54.054054","34.129693","35.842294","60.975610","61.728395",
"6300.000000","18.484288","33.333333","47.370914","34.246575","33.670034","67.567568","56.818182",
"6400.000000","15.035333","34.965035","46.948357","30.769231","32.144005","63.694268","69.881202",
"6500.000000","13.422819","36.496350","47.846890","31.338139","30.769231","64.516129","63.291139",
"6600.000000","14.245014","33.783784","48.780488","29.940120","31.545741","60.569352","62.500000",
"6700.000000","18.211619","39.062500","47.596383","29.673591","31.338139","59.171598","54.054054",
"6800.000000","13.848497","31.446541","47.619048","29.316916","31.746032","56.497175","64.516129",
"6900.000000","13.831259","30.769231","50.000000","28.818444","28.169014","63.291139","69.930070",
"7000.000000","14.263301","34.013605","52.910053","26.385224","27.693160","59.523810","61.728395",
"7100.000000","15.921032","32.362460","44.622936","24.807740","24.213075","65.316786","53.191489",
"7200.000000","18.018018","29.498525","47.169811","25.125628","24.563989","55.248619","54.347826",
"7300.000000","15.149220","33.112583","47.619048","0.813326","22.831050","55.865922","50.226017",
"7400.000000","14.365752","33.886818","48.543689","42.735043","22.021581","54.054054","55.248619",
"7500.000000","14.064698","29.239766","43.649062","42.553191","23.529412","56.148231","51.282051",
"7600.000000","0.748492","28.248588","44.444444","43.103448","21.362957","59.523810","62.111801",
"7700.000000","20.076290","31.436655","45.662100","46.511628","16.501650","53.763441","48.053820",
"7800.000000","22.172949","32.573290","42.716788","46.082949","11.048503","55.248619","47.619048",
"7900.000000","21.640338","28.818444","43.103448","47.370914","8.473858","57.471264","46.296296",
"8000.000000","19.120459","34.234851","38.314176","43.290043","4.167882","56.179775","52.356021",
"8100.000000","19.227072","32.362460","47.169811","40.983607","2.831017","56.179775","50.251256",
