"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.173913","2.857143","1.694915","2.500000","2.439024","3.030303","1.754386",
"2.000000","1.041667","2.564103","33.333333","25.000000","20.000000","33.333333","20.000000",
"3.000000","12.500000","0.846740","5.882353","14.285714","20.000000","33.333333","1.492537",
"4.000000","12.500000","3.571429","25.000000","16.666667","12.500000","33.333333","25.000000",
"5.000000","4.166667","1.234568","20.000000","25.000000","12.500000","33.333333","2.500000",
"6.000000","12.500000","11.111111","16.666667","20.000000","20.000000","16.666667","33.333333",
"7.000000","12.500000","16.666667","14.285714","20.000000","16.666667","25.000000","33.333333",
"8.000000","16.666667","20.000000","20.000000","25.000000","20.000000","33.333333","33.333333",
"9.000000","12.500000","1.639344","14.285714","16.666667","14.285714","33.333333","2.083333",
"10.000000","12.500000","14.285714","20.000000","16.666667","16.666667","25.000000","20.000000",
"15.000000","6.493506","23.809524","20.833333","17.241379","15.625000","33.333333","50.000000",
"20.000000","23.809524","0.000000","1.837560","16.129032","17.241379","2.392344","3.518649",
"25.000000","5.813953","35.714286","0.000001","17.241379","15.625000","41.666667","38.461538",
"30.000000","10.869565","14.285714","3.546099","15.625000","16.129032","41.666667","55.555556",
"35.000000","16.129032","2.538071","17.857143","14.285714","15.625000","3.846154","4.504505",
"40.000000","22.727273","31.250000","4.029009","0.934579","1.068376","50.000000","62.500000",
"45.000000","15.625000","38.461538","33.333333","2.380952","1.736111","62.500000","55.555556",
"50.000000","3.546099","50.000000","22.727273","20.000000","15.625000","55.555556","35.714286",
"55.000000","13.888889","26.315789","3.472222","2.261420","2.461841","38.461538","62.500000",
"60.000000","18.518519","35.714286","45.454545","16.666667","20.000000","35.714286","38.461538",
"65.000000","21.739130","2.056767","45.454545","18.518519","17.241379","3.012048","2.923977",
"70.000000","15.625000","27.777778","29.411765","2.293578","2.304147","50.000000","83.333333",
"75.000000","16.129032","22.727273","41.666667","17.241379","13.888889","45.454545","41.666667",
"80.000000","21.739130","33.333333","33.333333","18.518519","21.739130","55.555556","83.333333",
"85.000000","14.705882","31.250000","27.777778","13.888889","19.230769","50.000000","41.666667",
"90.000000","16.666667","35.714286","2.016129","15.625000","17.241379","62.500000","71.428571",
"95.000000","16.129032","45.454545","31.250000","16.129032","16.129032","55.555556","71.428571",
"100.000000","2.391200","41.666667","35.714286","11.627907","15.625000","62.500000","71.428571",
"125.000000","18.518519","32.467532","43.859649","8.389262","6.944444","67.567568","71.428571",
"150.000000","18.939394","5.506608","40.322581","17.470300","22.914757","9.022014","7.761565",
"175.000000","24.271845","46.296296","0.003330","5.580357","5.555556","86.206897","59.523810",
"200.000000","5.910165","42.301184","17.985612","33.783784","30.864198","80.645161","73.529412",
"225.000000","22.522523","44.642857","26.288118","27.173913","28.409091","65.789474","58.139535",
"250.000000","20.000000","33.333333","29.411765","17.857143","23.809524","55.555556","45.454545",
"275.000000","21.367521","3.351206","27.472527","3.863391","19.841270","4.844961","4.084967",
"300.000000","23.364486","43.103448","3.400898","40.322581","11.956002","96.153846","96.153846",
"325.000000","20.833333","59.523810","86.206897","40.322581","3.770739","75.757576","80.645161",
"350.000000","23.148148","48.076923","64.102564","38.461538","41.666667","75.757576","75.757576",
"375.000000","19.841270","42.372881","58.139535","30.864198","33.333333","71.428571","53.191489",
"400.000000","18.656716","43.859649","59.523810","30.120482","35.211268","71.428571","56.818182",
"425.000000","3.622663","47.169811","75.757576","22.914757","32.467532","53.191489","58.139535",
"450.000000","21.739130","40.322581","59.523810","26.595745","29.069767","73.529412","56.818182",
"475.000000","22.123894","28.735632","51.020408","22.522523","21.739130","58.139535","60.975610",
"500.000000","21.739130","29.069767","46.296296","18.248175","18.115942","64.102564","50.000000",
"525.000000","19.379845","1.814092","42.372881","2.642427","12.755102","2.614789","2.123864",
"550.000000","20.815987","49.019608","48.076923","37.313433","8.680556","62.500000","67.567568",
"575.000000","23.584906","43.103448","2.003045","36.231884","1.835266","71.428571","64.102564",
"600.000000","24.271845","46.210721","48.076923","42.372881","43.103448","58.139535","83.333333",
"625.000000","19.083969","37.313433","67.567568","39.062500","39.062500","65.789474","92.592593",
"650.000000","18.939394","39.062500","71.428571","35.211268","43.103448","69.444444","86.206897",
"675.000000","21.367521","41.666667","56.818182","35.714286","36.231884","89.285714","62.500000",
"700.000000","23.584906","37.313433","73.529412","34.246575","41.666667","65.789474","43.859649",
"725.000000","18.518519","43.859649","69.444444","35.211268","35.211268","62.500000","67.385445",
"750.000000","22.522523","35.211268","56.818182","32.425422","33.333333","78.125000","59.523810",
"775.000000","18.782870","40.322581","48.076923","33.333333","30.864198","96.153846","49.019608",
"800.000000","22.522523","48.076923","69.444444","31.645570","33.783784","73.529412","71.428571",
"825.000000","1.957560","39.062500","62.500000","32.467532","35.663338","64.102564","75.757576",
"850.000000","24.509804","36.231884","52.083333","30.120482","29.411765","59.382423","64.102564",
"875.000000","22.727273","32.467532","75.757576","30.120482","34.722222","59.523810","53.191489",
"900.000000","21.551724","29.411765","47.169811","22.935780","29.069767","62.500000","51.020408",
"925.000000","20.661157","34.199726","67.567568","23.584906","25.773196","65.789474","73.529412",
"950.000000","21.929825","32.894737","58.139535","21.929825","18.939394","56.818182","54.347826",
"975.000000","20.815987","36.231884","39.682540","21.008403","16.233766","52.083333","49.019608",
"1000.000000","24.509804","33.783784","40.257649","1.469551","19.685039","50.000000","46.296296",
"1100.000000","20.325203","3.604643","3.878675","41.493776","7.439369","5.499945","4.169794",
"1200.000000","21.226916","30.303030","69.930070","39.047247","4.143875","89.285714","83.963056",
