"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.500000","2.380952","1.818182","2.222222","2.272727","2.631579","1.333333",
"2.000000","1.428571","6.250000","16.666667","33.333333","20.000000","25.000000","20.000000",
"3.000000","12.500000","1.264223","20.000000","14.285714","16.666667","50.000000","1.694915",
"4.000000","12.500000","25.000000","25.000000","25.000000","16.666667","50.000000","20.000000",
"5.000000","4.000000","1.388889","25.000000","16.666667","25.000000","33.333333","1.136364",
"6.000000","12.500000","25.000000","16.666667","25.000000","20.000000","50.000000","25.000000",
"7.000000","16.666667","20.000000","10.000000","16.666667","20.000000","20.000000","50.000000",
"8.000000","16.666667","20.000000","12.500000","20.000000","14.285714","20.000000","33.333333",
"9.000000","16.666667","1.219512","14.285714","20.000000","25.000000","25.000000","2.083333",
"10.000000","16.666667","14.285714","12.500000","20.000000","12.500000","25.000000","11.111111",
"15.000000","5.740528","10.869565","16.666667","15.625000","20.000000","41.666667","50.000000",
"20.000000","14.705882","0.000000","2.293578","14.285714","16.129032","2.688172","3.846154",
"25.000000","5.494505","31.250000","0.000001","15.151515","17.241379","45.454545","41.666667",
"30.000000","12.195122","35.714286","3.378378","13.513514","14.705882","41.666667","38.461538",
"35.000000","17.857143","2.262443","25.000000","12.195122","13.888889","4.032258","4.065041",
"40.000000","20.833333","13.513514","3.448276","0.908926","1.016054","55.555556","41.666667",
"45.000000","20.833333","16.129032","22.727273","2.525253","2.283105","71.428571","41.666667",
"50.000000","3.906250","16.666667","25.000000","19.230769","16.666667","41.666667","45.454545",
"55.000000","15.151515","23.809524","3.030303","2.439024","2.717391","55.555556","62.500000",
"60.000000","17.857143","22.727273","35.714286","20.000000","20.833333","50.000000","50.000000",
"65.000000","15.625000","2.024291","29.411765","18.518519","18.518519","2.855511","2.659574",
"70.000000","14.705882","22.727273","31.250000","2.212389","2.604167","41.666667","71.428571",
"75.000000","20.833333","29.239766","29.411765","16.666667","17.241379","55.555556","100.000000",
"80.000000","22.727273","31.250000","27.624309","22.727273","17.182131","83.333333","62.500000",
"85.000000","20.833333","41.666667","41.666667","17.857143","16.129032","71.428571","31.250000",
"90.000000","19.230769","29.411765","2.164502","16.666667","21.739130","83.333333","55.555556",
"95.000000","16.666667","33.333333","35.714286","14.705882","21.739130","71.428571","83.333333",
"100.000000","2.163566","38.461538","41.666667","13.513514","19.230769","71.428571","71.428571",
"125.000000","19.379845","33.333333","45.454545","7.267442","8.532423","58.139535","58.139535",
"150.000000","19.531250","5.252101","47.169811","18.796992","18.656716","8.445946","7.309942",
"175.000000","22.935780","40.983607","5.617978","4.663309","5.604125","86.206897","75.757576",
"200.000000","5.966587","35.714286","71.225071","32.051282","36.231884","60.975610","83.056478",
"225.000000","19.984013","38.402458","62.500000","27.472527","29.411765","55.555556","64.102564",
"250.000000","21.929825","35.714286","12.820513","20.833333","19.685039","60.975610","47.169811",
"275.000000","18.796992","3.272251","20.491803","14.970060","14.124294","5.111429","3.961965",
"300.000000","22.123894","40.322581","2.843818","3.591438","13.157895","83.333333","86.206897",
"325.000000","22.935780","45.454545","54.347826","37.313433","4.416181","71.428571","73.529412",
"350.000000","20.491803","39.062500","55.555556","36.764706","43.103448","89.285714","100.000000",
"375.000000","19.531250","43.103448","65.789474","36.231884","39.682540","73.529412","54.229935",
"400.000000","20.644096","40.322581","38.461538","28.089888","35.714286","60.975610","86.206897",
"425.000000","3.424658","40.322581","41.666667","33.783784","30.487805","53.191489","43.103448",
"450.000000","20.833333","33.783784","43.859649","25.227043","29.411765","78.125000","89.285714",
"475.000000","23.584906","25.773196","42.372881","29.761905","27.472527","54.347826","42.372881",
"500.000000","21.720243","32.894737","43.859649","2.403615","19.669552","55.555556","53.191489",
"525.000000","17.241379","1.630577","39.619651","46.296296","15.432099","2.684996","2.030704",
"550.000000","25.252525","31.645570","30.487805","44.642857","10.638298","83.333333","89.285714",
"575.000000","23.148148","26.315789","1.584184","46.296296","8.196721","92.592593","108.695652",
"600.000000","21.186441","33.783784","43.103448","33.783784","2.625775","86.206897","67.567568",
"625.000000","21.929825","36.231884","78.125000","42.372881","39.682540","67.567568","80.645161",
"650.000000","22.123894","34.246575","62.500000","33.783784","37.313433","83.333333","64.102564",
"675.000000","22.522523","30.864198","56.818182","34.722222","37.313433","80.645161","92.592593",
"700.000000","20.325203","37.878788","44.563280","44.642857","39.619651","89.285714","75.757576",
"725.000000","21.739130","32.467532","54.347826","30.864198","33.333333","62.500000","96.153846",
"750.000000","20.661157","34.674064","39.062500","36.764706","38.461538","73.529412","60.975610",
"775.000000","18.115942","35.211268","33.783784","39.062500","33.333333","83.333333","65.616798",
"800.000000","19.685039","34.246575","39.682540","32.051282","36.231884","78.125000","73.529412",
"825.000000","1.965254","33.333333","62.500000","29.069767","34.722222","73.529412","62.500000",
"850.000000","21.910605","32.894737","36.764706","32.467532","30.864198","50.000000","104.166667",
"875.000000","22.123894","32.894737","30.487805","24.038462","26.315789","64.102564","67.567568",
"900.000000","21.929825","27.173913","35.714286","23.364486","28.089888","51.020408","56.818182",
"925.000000","21.008403","26.041667","34.246575","17.985612","26.041667","65.789474","53.191489",
"950.000000","21.186441","21.367521","43.103448","16.339869","23.342670","78.125000","44.642857",
"975.000000","21.739130","27.442371","35.161744","14.961101","21.929825","58.139535","54.347826",
"1000.000000","20.000000","27.777778","31.645570","1.402839","19.841270","64.102564","43.859649",
"1100.000000","20.403999","2.997332","3.218228","42.716788","6.352837","5.530362","4.282288",
"1200.000000","20.746888","28.645087","59.880240","39.215686","4.291293","81.300813","94.339623",
"1300.000000","20.076290","29.673591","45.248869","37.174721","40.983607","86.956522","93.457944",
"1400.000000","21.321962","28.490028","45.228403","35.448423","37.174721","90.909091","99.009901",
"1500.000000","18.971732","28.727377","45.454545","38.022814","38.022814","72.463768","80.000000",
"1600.000000","18.975332","29.154519","40.000000","33.444816","36.764706","80.000000","60.240964",
"1700.000000","19.681165","30.021015","37.453184","31.338139","33.557047","78.740157","72.992701",
"1800.000000","3.424306","27.472527","37.439161","2.980359","28.901734","67.567568","64.516129",
"1900.000000","21.929825","29.673591","42.016807","56.179775","25.839793","59.488400","62.893082",
"2000.000000","22.021581","29.931158","40.650407","44.444444","17.574692","55.248619","51.020408",
"2100.000000","22.421525","1.392254","41.649313","46.511628","4.637789","2.563905","2.137940",
"2200.000000","20.279862","31.535793","1.672101","44.033465","1.188679","93.370682","101.010101",
"2300.000000","21.052632","32.362460","50.505051","40.816327","42.176297","82.644628","93.370682",
"2400.000000","21.413276","34.129693","46.274873","36.363636","44.247788","76.335878","98.039216",
"2500.000000","19.841270","30.950170","48.543689","39.200314","40.322581","81.300813","80.645161",
"2600.000000","21.459227","31.055901","44.247788","38.610039","40.816327","80.645161","72.992701",
"2700.000000","18.450185","32.051282","43.478261","35.971223","42.176297","73.529412","75.757576",
"2800.000000","20.036065","33.658701","48.053820","36.630037","40.322581","74.074074","73.529412",
"2900.000000","18.587361","32.154341","48.780488","38.446751","38.167939","81.967213","72.411296",
"3000.000000","19.565643","33.670034","50.505051","32.786885","38.461538","68.493151","84.033613",
"3100.000000","19.011407","32.456994","38.759690","31.948882","35.829452","67.567568","67.567568",
"3200.000000","5.240541","32.258065","40.322581","31.635558","34.843206","70.422535","59.880240",
"3300.000000","15.172205","33.222591","39.682540","31.746032","32.154341","62.893082","59.171598",
"3400.000000","18.416206","28.977108","37.313433","27.173913","30.571691","60.569352","51.786639",
"3500.000000","14.768867","27.777778","39.510075","26.171159","28.571429","66.666667","59.880240",
