"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.564103","2.000000","1.562500","2.564103","2.564103","3.125000","1.280410",
"2.000000","1.369863","3.703704","25.000000","9.090909","16.666667","33.333333","20.000000",
"3.000000","11.111111","1.098901","2.272727","25.000000","25.000000","33.333333","1.298701",
"4.000000","12.500000","5.882353","16.666667","12.500000","20.000000","33.333333","20.000000",
"5.000000","4.000000","0.854701","14.285714","16.666667","20.000000","33.333333","1.886792",
"6.000000","11.111111","11.111111","14.285714","14.285714","16.666667","50.000000","20.000000",
"7.000000","12.500000","12.500000","20.000000","16.666667","12.500000","33.333333","25.000000",
"8.000000","16.666667","20.000000","20.000000","20.000000","20.000000","33.333333","25.000000",
"9.000000","14.285714","1.149425","16.666667","16.666667","12.500000","33.333333","2.000000",
"10.000000","11.111111","25.000000","16.666667","20.000000","16.666667","33.333333","25.000000",
"15.000000","5.747126","26.315789","17.241379","14.705882","18.518519","35.714286","35.714286",
"20.000000","15.625000","0.000000","2.777778","15.151515","15.151515","2.303086","4.424779",
"25.000000","5.952381","15.151515","0.000001","14.705882","17.857143","38.461538","45.454545",
"30.000000","11.627907","19.230769","0.005074","15.151515","14.285714","45.454545","62.500000",
"35.000000","19.230769","3.244646","17.857143","14.285714","13.888889","4.385965","3.965107",
"40.000000","20.000000","29.411765","3.965107","0.984252","1.154734","50.000000","71.428571",
"45.000000","19.230769","19.230769","27.777778","2.439024","2.602811","45.454545","55.555556",
"50.000000","4.032258","15.151515","45.454545","19.230769","19.230769","50.000000","45.454545",
"55.000000","14.705882","31.250000","3.521127","2.575992","2.890173","55.555556","71.428571",
"60.000000","21.739130","17.241379","50.000000","17.857143","26.315789","38.461538","55.555556",
"65.000000","16.666667","1.953125","35.714286","14.705882","17.241379","2.590674","2.994012",
"70.000000","12.820513","41.666667","29.411765","2.645503","2.415459","62.500000","50.000000",
"75.000000","23.809524","25.000000","35.714286","14.285714","21.739130","45.454545","41.666667",
"80.000000","17.241379","45.454545","25.000000","17.857143","25.000000","71.428571","38.461538",
"85.000000","19.230769","41.666667","22.727273","16.666667","27.777778","55.555556","71.428571",
"90.000000","21.739130","27.777778","2.272727","17.241379","19.230769","41.666667","83.333333",
"95.000000","19.230769","31.250000","62.500000","14.285714","21.739130","83.333333","35.714286",
"100.000000","2.512563","41.666667","41.666667","17.857143","18.518519","62.500000","55.555556",
"125.000000","17.605634","33.783784","58.139535","7.621951","7.307805","54.347826","54.347826",
