"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.500000","2.325581","1.492537","2.777778","2.040816","2.083333","1.639344",
"2.000000","0.933707","6.666667","33.333333","50.000000","33.333333","25.000000","33.333333",
"3.000000","12.500000","1.639344","14.285714","16.666667","16.666667","16.666667","1.515152",
"4.000000","12.500000","2.857143","20.000000","25.000000","14.285714","20.000000","20.000000",
"5.000000","4.545455","1.470588","20.000000","25.000000","25.000000","25.000000","1.724138",
"6.000000","11.111111","20.000000","14.285714","12.500000","25.000000","25.000000","33.333333",
"7.000000","12.500000","12.500000","16.666667","16.666667","25.000000","16.666667","33.333333",
"8.000000","14.285714","12.500000","25.000000","20.000000","16.666667","25.000000","25.000000",
"9.000000","16.666667","1.000000","20.000000","20.000000","14.285714","25.000000","2.127660",
"10.000000","14.285714","25.000000","12.500000","20.000000","25.000000","25.000000","50.000000",
"15.000000","6.097561","26.315789","20.000000","16.129032","20.000000","38.461538","31.250000",
"20.000000","18.518519","0.000000","2.824859","15.151515","15.625000","2.241147","4.712535",
"25.000000","5.319149","15.625000","0.000001","14.705882","15.151515","50.000000","50.000000",
"30.000000","13.157895","14.705882","3.759398","14.705882","13.888889","38.461538","41.666667",
"35.000000","20.000000","2.808989","19.230769","13.888889","14.705882","3.571429","3.676471",
"40.000000","21.739130","33.333333","3.311258","1.018123","1.059098","38.461538","50.000000",
"45.000000","17.857143","25.000000","26.315789","2.336449","2.403846","45.454545","38.461538",
"50.000000","3.676471","18.518519","22.727273","16.129032","19.230769","62.500000","62.500000",
"55.000000","11.904762","26.315789","2.777778","2.392344","2.824859","41.666667","71.428571",
"60.000000","17.857143","17.857143","35.714286","21.739130","19.230769","31.250000","45.454545",
"65.000000","19.230769","1.968504","33.333333","19.230769","19.230769","2.358491","2.890173",
"70.000000","13.513514","33.333333","38.461538","2.232143","2.923977","50.000000","71.428571",
"75.000000","15.625000","41.322314","35.714286","17.793594","17.857143","41.666667","38.461538",
"80.000000","20.000000","33.333333","41.666667","16.129032","17.857143","41.666667","62.500000",
"85.000000","19.230769","29.411765","31.250000","14.705882","15.625000","50.000000","62.500000",
"90.000000","16.129032","35.714286","1.945525","23.809524","22.624434","38.461538","83.333333",
"95.000000","14.705882","29.411765","38.461538","17.857143","16.129032","62.500000","55.555556",
"100.000000","2.272727","33.333333","41.666667","16.666667","17.241379","55.555556","83.333333",
"125.000000","19.379845","35.211268","37.878788","7.668712","7.692308","50.000000","59.523810",
"150.000000","21.551724","4.520796","32.467532","19.685039","21.739130","8.012821","7.642923",
"175.000000","23.364486","48.076923","4.834655","4.959333","5.732630","64.102564","56.818182",
"200.000000","5.936832","43.029260","37.313433","30.120482","34.246575","59.523810","64.102564",
"225.000000","19.230769","34.246575","43.859649","28.089888","26.595745","51.020408","53.191489",
"250.000000","21.186441","33.783784","13.966480","18.248175","22.123894","45.454545","53.191489",
"275.000000","19.685039","3.254785","16.223232","13.966480","16.129032","4.222260","4.044653",
"300.000000","23.364486","53.191489","3.184713","3.586286","12.562814","80.645161","71.428571",
"325.000000","22.522523","45.454545","51.020408","36.231884","4.064380","62.500000","92.592593",
"350.000000","26.041667","45.454545","65.616798","35.211268","40.983607","55.555556","69.444444",
"375.000000","22.727273","47.169811","58.139535","30.864198","38.461538","65.789474","73.529412",
"400.000000","20.325203","39.062500","58.139535","37.313433","37.878788","55.555556","69.444444",
"425.000000","3.540575","36.764706","58.139535","27.442371","32.894737","51.020408","56.818182",
"450.000000","21.008403","37.878788","52.083333","29.069767","33.783784","53.191489","58.139535",
"475.000000","20.833333","31.645570","50.000000","23.148148","28.702641","45.454545","58.139535",
"500.000000","20.000000","32.894737","42.372881","15.923567","21.929825","48.076923","51.020408",
"525.000000","17.730496","1.807403","39.062500","2.220052","21.186441","2.310109","2.231944",
"550.000000","22.727273","40.983607","45.454545","37.878788","7.936508","62.500000","100.000000",
"575.000000","21.910605","50.000000","1.936333","40.983607","8.090615","80.645161","89.285714",
"600.000000","19.379845","39.062500","51.020408","31.645570","2.679241","58.139535","89.285714",
"625.000000","24.271845","35.211268","62.500000","35.714286","39.682540","78.125000","67.385445",
"650.000000","22.123894","43.859649","69.444444","34.199726","43.859649","67.567568","62.500000",
"675.000000","22.522523","46.296296","53.191489","41.666667","41.666667","73.529412","56.818182",
"700.000000","20.161290","38.461538","50.000000","32.051282","39.682540","78.125000","62.500000",
"725.000000","18.939394","43.103448","60.975610","32.051282","44.642857","54.347826","100.000000",
"750.000000","19.669552","39.682540","52.083333","35.714286","37.313433","56.818182","73.529412",
"775.000000","20.325203","43.859649","64.102564","33.333333","39.682540","58.139535","64.102564",
"800.000000","20.833333","37.257824","58.139535","32.051282","35.211268","54.347826","56.818182",
"825.000000","1.943861","38.461538","46.296296","29.411765","35.211268","51.020408","62.500000",
"850.000000","21.929825","43.859649","43.103448","28.089888","37.878788","53.191489","48.076923",
"875.000000","19.841270","34.246575","43.103448","28.735632","35.211268","56.818182","55.555556",
"900.000000","20.161290","33.783784","44.642857","28.702641","30.120482","60.975610","56.818182",
"925.000000","22.301517","27.472527","55.555556","27.777778","28.376844","55.555556","60.975610",
"950.000000","22.935780","30.120482","48.923679","25.510204","25.252525","45.454545","51.020408",
"975.000000","20.833333","32.467532","48.076923","20.491803","25.773196","56.818182","48.076923",
"1000.000000","20.833333","33.783784","50.000000","1.394934","16.556291","50.000000","52.083333",
"1100.000000","19.603999","3.578714","3.777576","41.493776","7.167945","4.786521","4.265848",
"1200.000000","18.796992","34.013605","64.892927","45.871560","4.349150","75.757576","88.495575",
"1300.000000","20.656889","31.545741","64.102564","43.084877","41.493776","75.757576","68.493151",
"1400.000000","19.841270","34.118048","59.171598","38.022814","41.666667","70.372977","80.000000",
"1500.000000","19.227072","35.087719","59.880240","34.602076","38.744673","67.114094","76.863951",
"1600.000000","18.621974","34.013605","57.770075","34.590107","35.714286","65.359477","71.428571",
"1700.000000","18.412815","34.590107","54.945055","28.653295","34.246575","58.139535","58.823529",
"1800.000000","3.433712","34.246575","52.356021","27.027027","29.753050","47.846890","59.880240",
"1900.000000","22.026432","33.112583","47.169811","20.116677","26.881720","51.813472","59.523810",
"2000.000000","21.781747","32.883920","45.662100","2.878278","20.656889","53.475936","54.614965",
"2100.000000","20.533881","1.597546","40.160643","40.633889","5.875095","2.467065","2.152204",
"2200.000000","19.376090","42.918455","2.029839","39.525692","1.170165","71.942446","83.333333",
"2300.000000","20.703934","35.335689","78.125000","38.610039","41.649313","70.422535","84.033613",
"2400.000000","22.070183","44.444444","66.666667","43.859649","44.444444","65.359477","82.576383",
"2500.000000","20.120724","37.878788","71.428571","39.047247","42.372881","55.865922","79.365079",
"2600.000000","21.003991","36.496350","57.142857","37.453184","39.047247","68.027211","85.470085",
"2700.000000","21.231423","37.593985","55.834729","37.037037","42.553191","69.444444","81.967213",
"2800.000000","19.489378","37.864445","68.493151","36.350418","39.370079","46.511628","68.965517",
"2900.000000","21.186441","39.682540","70.422535","37.037037","38.314176","58.445354","70.422535",
"3000.000000","19.837334","37.735849","58.479532","34.482759","38.008362","64.102564","78.064012",
"3100.000000","5.753078","34.002040","55.555556","31.735957","33.444816","57.142857","64.935065",
"3200.000000","5.229578","35.087719","56.148231","30.120482","33.783784","66.666667","62.893082",
"3300.000000","15.948963","37.037037","50.251256","29.069767","32.669062","56.818182","58.479532",
"3400.000000","17.238407","35.574529","49.751244","30.571691","29.154519","57.438254","57.803468",
"3500.000000","15.720799","35.211268","48.543689","25.706941","29.154519","51.020408","68.493151",
"3600.000000","13.245033","30.120482","50.735667","24.148756","27.700831","49.751244","55.248619",
"3700.000000","14.639145","32.041012","47.846890","20.746888","24.096386","55.865922","52.356021",
"3800.000000","1.470437","33.003300","45.045045","1.518465","21.593608","45.024764","71.942446",
"3900.000000","23.255814","33.670034","49.504950","41.999160","15.105740","51.282051","58.479532",
"4000.000000","20.529665","32.456994","45.433894","40.000000","9.081827","49.261084","51.020408",
"4100.000000","21.367521","0.805010","42.735043","42.553191","3.146336","1.284390","1.128057",
"4200.000000","22.168034","34.246575","48.543689","42.716788","1.436864","67.114094","86.956522",
"4300.000000","21.231423","34.246575","1.087678","43.290043","1.492381","78.125000","87.642419",
"4400.000000","20.785699","34.952814","68.027211","41.493776","1.020002","62.500000","108.695652",
"4500.000000","20.242915","38.610039","69.930070","39.840637","40.322581","71.942446","95.238095",
"4600.000000","19.876764","37.037037","64.516129","38.008362","42.194093","62.111801","89.285714",
"4700.000000","18.315018","34.831069","64.102564","40.000000","42.372881","69.930070","78.125000",
"4800.000000","17.061935","36.101083","58.823529","37.593985","42.016807","68.027211","91.743119",
"4900.000000","18.975332","37.037037","53.763441","39.354585","41.823505","69.930070","86.206897",
"5000.000000","17.421603","35.701535","50.735667","38.167939","41.666667","66.666667","70.422535",
"5100.000000","15.997440","36.231884","59.523810","35.587189","40.816327","72.992701","68.965517",
"5200.000000","16.420361","36.496350","58.479532","36.350418","39.354585","66.666667","88.495575",
"5300.000000","15.946420","36.900369","60.975610","36.764706","38.461538","68.965517","74.626866",
"5400.000000","20.403999","35.971223","62.893082","36.231884","37.593985","61.349693","69.444444",
"5500.000000","17.064846","37.593985","58.445354","36.231884","37.037037","59.488400","71.890726",
"5600.000000","15.241579","38.167939","58.823529","34.722222","35.448423","59.523810","80.000000",
"5700.000000","14.856633","34.118048","55.248619","34.129693","36.363636","59.523810","75.757576",
"5800.000000","18.518519","35.587189","56.179775","34.602076","33.222591","68.965517","70.921986",
"5900.000000","14.945449","33.898305","57.110223","33.670034","30.950170","66.225166","61.728395",
"6000.000000","15.745552","38.595137","53.763441","31.347962","37.313433","59.488400","76.863951",
"6100.000000","15.772871","34.602076","54.644809","31.735957","34.246575","60.975610","64.935065",
"6200.000000","9.812580","34.364261","62.111801","32.467532","32.362460","57.142857","67.114094",
"6300.000000","18.549434","32.456994","50.251256","31.446541","36.363636","49.504950","63.291139",
"6400.000000","13.622122","32.573290","46.082949","32.883920","33.557047","56.148231","56.497175",
"6500.000000","13.550136","32.154341","47.619048","28.735632","34.482759","56.497175","59.136606",
"6600.000000","14.945449","32.669062","55.865922","30.769231","30.395137","51.546392","55.248619",
"6700.000000","17.885888","32.467532","50.000000","30.571691","31.535793","52.631579","64.516129",
"6800.000000","13.947001","33.333333","45.248869","26.881720","29.411765","54.318305","55.865922",
"6900.000000","14.747087","32.573290","54.644809","26.659557","30.120482","61.728395","70.422535",
"7000.000000","15.382249","33.222591","44.444444","27.624309","28.727377","48.309179","57.770075",
"7100.000000","14.880952","32.786885","47.393365","20.080321","26.315789","49.261084","63.694268",
"7200.000000","16.528926","36.764706","44.247788","0.760792","24.563989","54.024851","53.475936",
"7300.000000","14.878738","27.397260","49.504950","47.619048","22.371365","50.251256","60.975610",
"7400.000000","14.182385","31.046259","42.918455","43.840421","21.929825","47.619048","60.569352",
"7500.000000","14.265335","30.864198","48.053820","41.841004","20.242915","53.763441","52.083333",
"7600.000000","0.746308","30.487805","40.650407","43.668122","18.549434","45.228403","51.282051",
"7700.000000","19.301293","30.665440","45.454545","48.076923","14.641288","43.478261","53.475936",
"7800.000000","19.723866","31.948882","47.619048","41.999160","11.532695","44.444444","54.347826",
"7900.000000","21.640338","33.783784","42.918455","41.666667","7.799095","47.393365","54.945055",
"8000.000000","20.080321","28.977108","43.859649","43.478261","5.299136","49.480455","57.142857",
"8100.000000","20.491803","32.679739","38.610039","42.535091","1.952934","49.751244","49.504950",
"8200.000000","18.653236","0.399514","38.299502","47.393365","0.701095","0.600543","0.582965",
"8300.000000","19.417476","37.453184","45.248869","42.918455","0.684913","64.102564","70.921986",
"8400.000000","19.837334","34.352456","0.538625","43.290043","0.589428","71.428571","92.592593",
"8500.000000","20.920502","39.062500","62.500000","40.306328","0.731566","71.428571","85.470085",
"8600.000000","20.403999","40.000000","60.975610","39.840637","40.144520","60.975610","84.745763",
"8700.000000","19.569472","39.984006","62.500000","39.215686","40.000000","58.823529","83.333333",
"8800.000000","20.116677","36.231884","65.316786","39.510075","38.759690","63.291139","86.880973",
"8900.000000","19.379845","37.735849","54.945055","39.682540","42.176297","59.880240","72.992701",
"9000.000000","19.190175","33.772374","60.975610","37.037037","40.322581","62.853551","84.033613",
"9100.000000","18.691589","35.971223","57.471264","44.052863","38.910506","67.567568","80.645161",
"9200.000000","19.190175","33.783784","60.240964","39.510075","39.215686","57.803468","98.039216",
"9300.000000","18.278194","38.895371","60.606061","38.167939","41.135335","59.880240","91.743119",
"9400.000000","18.832392","35.971223","63.694268","38.910506","41.666667","65.359477","62.073246",
"9500.000000","16.178612","34.013605","54.644809","37.721614","41.666667","52.328624","77.519380",
"9600.000000","16.155089","35.829452","53.763441","39.525692","38.895371","62.111801","86.956522",
"9700.000000","18.248175","37.037037","54.318305","38.461538","39.215686","61.349693","66.225166",
"9800.000000","17.032873","31.055901","56.497175","36.483035","38.022814","53.763441","75.187970",
"9900.000000","15.174507","35.574529","53.763441","38.759690","36.350418","54.614965","81.900082",
"10000.000000","16.498928","35.335689","56.497175","34.364261","35.587189","58.479532","76.335878",
"11000.000000","15.841333","35.993233","55.769338","35.762821","37.788611","54.253472","72.353665",
"12000.000000","14.321108","34.079678","51.674246","35.048367","35.356928","54.489974","70.816514",
"13000.000000","15.237863","33.409061","50.833672","31.582604","33.463842","49.746294","65.569471",
"14000.000000","13.893327","32.432783","47.614513","27.976723","29.608575","49.377839","58.782036",
"15000.000000","13.874051","30.309460","45.061283","3.957982","22.535719","46.289867","53.185831",
"16000.000000","3.135081","30.318649","39.552268","41.079571","5.750564","43.588179","50.375296",
"17000.000000","18.543931","1.916663","2.674183","39.180347","0.508586","3.022235","2.906706",
"18000.000000","17.773038","35.520193","61.005368","37.492501","38.786750","58.136155","80.965104",
"19000.000000","17.769880","36.440493","63.645621","36.640774","38.063337","58.237726","77.208153",
"20000.000000","14.317212","34.338301","58.506904","35.851289","36.176832","55.395524","77.035668",
"21000.000000","14.993403","34.244230","57.136327","34.766888","35.942779","54.341919","72.353665",
"22000.000000","14.360182","33.975470","54.371466","32.548905","34.361900","52.515492","70.018205",
"23000.000000","14.563248","33.610056","50.474460","31.592582","33.285624","50.758845","68.723799",
"24000.000000","13.005931","32.275764","50.989190","26.650321","31.945820","50.020008","65.828451",
"25000.000000","14.100991","32.453834","48.351223","29.041907","30.662619","47.659899","61.120958",
"26000.000000","13.342584","30.823290","45.678787","27.644164","29.732703","48.657065","60.529024",
"27000.000000","13.488541","30.908079","45.450414","26.195840","27.867573","46.292010","55.894025",
"28000.000000","12.768620","30.355462","44.185224","2.070796","26.161574","45.367934","57.009293",
"29000.000000","12.783147","28.682882","43.759846","43.267567","23.302419","43.136917","52.463145",
"30000.000000","11.487783","28.261361","42.622112","41.783312","19.009600","42.585810","52.241145",
"31000.000000","1.625305","28.374429","40.779708","42.369291","13.174016","41.611185","49.086982",
"32000.000000","17.688158","27.492921","39.195704","39.996800","5.631677","40.530134","47.888133",
"33000.000000","17.362317","0.946234","1.328441","40.155805","0.276736","1.732787","1.460355",
"34000.000000","17.594482","35.182775","48.164917","38.951428","32.443305","73.469988","76.681236",
"35000.000000","17.308225","36.214826","57.431656","36.882676","31.325377","71.265678","78.179970",
"36000.000000","17.133263","36.991825","59.658752","37.129172","31.178873","69.827526","75.746099",
"37000.000000","16.153523","34.526810","58.816610","36.412628","29.057942","66.751218","74.123490",
"38000.000000","16.169194","36.801237","57.267209","34.243057","29.305747","68.960761","74.013767",
"39000.000000","14.573860","34.408010","58.955312","33.952399","28.040266","65.436461","72.716696",
"40000.000000","13.365946","34.010135","56.941123","33.396787","27.644929","66.348195","71.833920",
"41000.000000","13.795577","32.848274","55.273049","32.870949","27.783180","63.649672","69.827526",
"42000.000000","13.883683","31.413942","53.989850","31.783365","25.804454","64.139568","69.386622",
"43000.000000","13.548850","32.805170","53.044770","32.182280","27.245729","66.529173","68.110612",
"44000.000000","13.139223","33.352233","53.702809","31.120655","31.976465","60.056453","69.343319",
"45000.000000","13.559874","30.956877","52.515492","30.738020","31.823823","61.042608","71.068154",
"46000.000000","12.849011","31.473263","51.224260","29.228656","30.918591","59.481323","66.791344",
"47000.000000","13.557851","31.140037","51.915689","28.848373","31.053007","61.342167","64.217827",
"48000.000000","12.915391","32.089337","50.070098","29.160470","29.874824","58.065265","60.088932",
"49000.000000","13.070699","31.612557","48.799532","27.852826","29.910567","57.696746","62.453160",
"50000.000000","13.264887","30.154087","47.366427","27.439359","23.588244","54.698611","60.379181",
"51000.000000","12.718116","30.438621","46.292010","26.821157","27.728483","56.941123","57.696746",
"52000.000000","12.530072","30.447888","47.366427","26.147892","27.447644","52.739834","58.166589",
"53000.000000","12.928583","28.874195","44.738726","25.585918","26.459926","56.239807","57.964294",
"54000.000000","12.830876","29.202196","43.798178","24.111492","26.404035","52.681488","55.090348",
"55000.000000","12.770250","28.799355","42.295817","22.561141","25.307486","55.395524","53.270829",
"56000.000000","12.333802","29.271434","37.674716","1.038527","23.909717","52.295785","53.844497",
"57000.000000","12.359717","28.317381","36.599202","36.789052","23.001725","51.488003","54.077439",
"58000.000000","12.567866","27.883891","36.425892","35.071722","20.931888","52.323148","50.072605",
"59000.000000","12.324681","29.211579","35.608731","35.851289","18.969933","49.672164","50.045041",
"60000.000000","11.550145","28.063873","35.483642","34.670457","16.551907","50.448996","48.118564",
