"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.564103","2.857143","2.083333","2.325581","2.857143","3.030303","1.851852",
"2.000000","1.298701","25.000000","12.500000","6.250000","20.000000","33.333333","33.333333",
"3.000000","11.111111","1.010101","16.666667","20.000000","14.285714","33.333333","2.040816",
"4.000000","14.285714","16.666667","14.285714","20.000000","33.333333","50.000000","33.333333",
"5.000000","4.761905","1.000000","9.090909","14.285714","16.666667","33.333333","2.083333",
"6.000000","11.111111","25.000000","16.666667","20.000000","16.666667","33.333333","25.000000",
"7.000000","12.500000","16.666667","16.666667","25.000000","16.666667","33.333333","33.333333",
"8.000000","11.111111","16.666667","12.500000","33.333333","16.666667","33.333333","33.333333",
"9.000000","12.500000","1.663894","20.000000","25.000000","20.000000","50.000000","2.127660",
"10.000000","11.111111","25.000000","14.285714","14.285714","16.666667","33.333333","16.666667",
"15.000000","6.250000","35.714286","13.513514","19.230769","16.666667","50.000000","38.461538",
"20.000000","14.285714","0.000000","1.672241","15.151515","14.705882","2.164502","3.787879",
"25.000000","6.172840","14.705882","0.000001","14.285714","16.129032","41.666667","71.428571",
"30.000000","11.627907","11.337868","3.521127","14.285714","15.151515","45.454545","41.666667",
"35.000000","20.833333","2.164502","23.809524","13.157895","14.705882","3.571429","5.154639",
"40.000000","16.666667","13.157895","3.267974","0.934405","1.032844","50.000000","45.454545",
"45.000000","14.285714","21.739130","27.777778","2.439024","2.066116","45.454545","62.500000",
"50.000000","3.472222","14.285714","17.857143","19.230769","20.833333","45.454545","35.714286",
"55.000000","13.888889","25.000000","2.994012","2.325581","2.673797","45.454545","33.333333",
"60.000000","22.727273","31.250000","29.411765","20.000000","16.666667","35.714286","23.809524",
"65.000000","20.000000","2.222222","38.461538","17.857143","20.000000","3.046923","2.577320",
"70.000000","14.245014","35.714286","33.333333","2.475248","2.498751","50.000000","83.333333",
"75.000000","17.241379","35.714286","35.714286","17.182131","18.518519","62.500000","62.500000",
"80.000000","15.625000","41.666667","26.315789","18.518519","15.625000","62.500000","71.428571",
"85.000000","20.000000","27.777778","35.714286","16.666667","20.000000","55.555556","71.428571",
"90.000000","22.727273","29.411765","1.945525","17.241379","16.666667","62.500000","71.428571",
"95.000000","18.518519","33.333333","45.454545","16.666667","20.000000","55.555556","55.555556",
"100.000000","2.155172","41.666667","55.555556","17.857143","1.945525","55.555556","55.555556",
"125.000000","19.083969","30.864198","43.103448","7.598784","27.777778","56.818182","48.923679",
"150.000000","19.379845","5.252101","41.666667","19.531250","20.161290","9.328358","7.331378",
"175.000000","20.325203","53.191489","5.154639","4.698365","5.894836","65.789474","67.567568",
"200.000000","5.616715","51.020408","55.555556","33.333333","34.246575","67.567568","49.019608",
"225.000000","20.491803","38.461538","59.523810","35.211268","29.411765","64.102564","78.125000",
"250.000000","18.796992","27.144408","46.296296","21.367521","23.364486","55.555556","75.757576",
"275.000000","21.008403","3.168568","49.019608","14.124294","15.625000","4.939735","4.302186",
"300.000000","21.168501","38.461538","3.447800","4.208046","11.786893","96.153846","73.529412",
"325.000000","22.321429","41.597338","67.567568","38.461538","4.363002","86.206897","108.695652",
"350.000000","19.685039","40.983607","64.102564","36.231884","37.313433","75.757576","64.102564",
"375.000000","20.833333","39.682540","54.347826","35.211268","36.231884","75.757576","58.139535",
"400.000000","21.186441","43.103448","86.206897","32.467532","32.467532","69.444444","56.818182",
"425.000000","3.410176","37.878788","60.975610","32.894737","34.246575","58.139535","51.020408",
"450.000000","20.833333","34.722222","54.347826","29.726516","36.764706","69.444444","54.347826",
"475.000000","23.809524","34.722222","51.020408","25.000000","27.472527","60.975610","46.296296",
"500.000000","21.929825","33.783784","47.169811","23.809524","22.123894","60.975610","46.296296",
"525.000000","18.796992","1.716797","49.019608","16.339869","15.723270","2.879853","2.140045",
"550.000000","23.126735","41.666667","52.083333","2.455554","6.459948","73.529412","73.529412",
"575.000000","21.929825","41.666667","1.983970","39.682540","7.374631","92.592593","80.645161",
"600.000000","22.321429","41.666667","58.139535","41.666667","2.487315","108.695652","100.000000",
"625.000000","20.491803","59.523810","65.789474","38.461538","35.211268","80.645161","92.592593",
"650.000000","19.841270","37.313433","52.083333","40.983607","40.983607","58.139535","52.083333",
"675.000000","19.531250","44.642857","69.444444","36.764706","38.461538","92.592593","75.757576",
"700.000000","22.522523","43.859649","54.347826","39.001560","43.103448","65.789474","67.567568",
"725.000000","18.234865","44.642857","51.020408","35.211268","39.062500","78.125000","67.567568",
"750.000000","21.008403","39.682540","49.900200","35.211268","36.764706","71.428571","65.789474",
"775.000000","20.491803","45.454545","56.818182","34.722222","35.714286","73.529412","69.444444",
"800.000000","4.370629","44.642857","46.296296","37.878788","34.674064","67.567568","51.020408",
"825.000000","1.968194","38.461538","46.296296","32.894737","34.722222","71.428571","55.555556",
"850.000000","21.551724","41.666667","54.347826","31.250000","34.246575","55.555556","50.000000",
"875.000000","21.008403","36.764706","43.859649","24.271845","35.211268","69.444444","80.645161",
"900.000000","19.685039","46.296296","43.859649","27.173913","28.735632","67.567568","58.004640",
"925.000000","22.321429","32.467532","44.642857","16.556291","25.252525","78.125000","46.296296",
"950.000000","21.929825","31.645570","41.666667","18.656716","22.522523","59.523810","44.642857",
"975.000000","20.491803","23.584906","39.062500","20.000000","21.929825","54.347826","47.169811",
"1000.000000","21.008403","32.051282","31.250000","1.413068","16.655563","64.102564","41.666667",
"1100.000000","19.417476","3.590278","3.845710","50.000000","5.037530","5.684725","4.236929",
"1200.000000","21.003991","34.364261","60.240964","41.152263","4.176761","88.495575","79.365079",
"1300.000000","20.876827","37.174721","71.942446","40.322581","39.370079","72.992701","79.936051",
"1400.000000","19.451469","33.886818","67.069081","36.900369","40.144520","68.493151","80.000000",
"1500.000000","20.964361","34.722222","64.516129","35.587189","38.167939","84.745763","74.626866",
"1600.000000","18.903592","33.898305","61.728395","31.847134","36.496350","75.757576","84.033613",
"1700.000000","19.043992","34.590107","49.019608","30.303030","35.460993","68.965517","96.153846",
"1800.000000","3.362136","32.573290","53.763441","27.472527","27.027027","60.204696","64.935065",
"1900.000000","24.154589","36.231884","54.945055","2.855185","19.569472","61.349693","49.261084",
"2000.000000","21.317416","35.448423","49.504950","48.543689","10.592098","64.102564","46.948357",
"2100.000000","20.833333","1.259335","41.152263","43.103448","3.331890","2.854452","2.137940",
"2200.000000","19.527436","40.966817","1.971414","40.650407","1.135087","74.626866","90.909091",
"2300.000000","20.618557","37.878788","72.992701","40.160643","40.322581","88.495575","111.111111",
