"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.173913","1.960784","1.724138","2.695418","2.040816","2.557545","1.639344",
"2.000000","0.925926","6.666667","33.333333","25.000000","20.000000","50.000000","33.333333",
"3.000000","10.000000","1.030928","20.000000","5.882353","20.000000","33.333333","2.040816",
"4.000000","10.000000","25.000000","16.666667","20.000000","16.666667","33.333333","20.000000",
"5.000000","4.347826","1.351351","20.000000","14.285714","20.000000","33.333333","1.351351",
"6.000000","14.285714","16.666667","16.666667","25.000000","11.111111","33.333333","20.000000",
"7.000000","16.666667","20.000000","25.000000","20.000000","16.666667","33.333333","20.000000",
"8.000000","10.000000","20.000000","14.285714","14.285714","14.285714","33.333333","20.000000",
"9.000000","16.666667","2.173913","20.000000","14.285714","16.666667","50.000000","1.956947",
"10.000000","14.285714","25.000000","14.285714","14.285714","25.000000","20.000000","25.000000",
"15.000000","6.024096","13.888889","17.857143","17.857143","18.518519","41.666667","41.666667",
"20.000000","17.241379","0.000000","2.015316","15.625000","16.666667","2.631579","4.854369",
"25.000000","5.208333","22.727273","0.000001","15.151515","17.241379","45.454545","71.428571",
"30.000000","13.157895","17.241379","3.623188","14.285714","16.666667","45.454545","55.555556",
"35.000000","13.850416","2.857143","22.727273","14.285714","14.705882","4.000000","3.184713",
"40.000000","12.195122","29.411765","3.676471","1.068148","1.033058","45.454545","71.428571",
"45.000000","16.666667","27.777778","26.315789","2.427184","2.644104","62.500000","62.500000",
"50.000000","3.521127","29.411765","27.624309","15.625000","18.518519","62.500000","29.411765",
"55.000000","14.705882","16.666667","3.184713","2.487562","2.824859","31.250000","26.315789",
"60.000000","21.739130","21.739130","29.411765","17.857143","20.833333","50.000000","33.333333",
"65.000000","17.857143","2.232143","38.461538","18.518519","20.833333","2.304147","2.808989",
"70.000000","12.500000","45.454545","38.461538","2.658161","2.941176","50.000000","55.555556",
"75.000000","17.241379","25.000000","23.809524","22.727273","20.833333","50.000000","41.666667",
"80.000000","15.151515","38.461538","22.727273","17.241379","17.857143","55.555556","41.666667",
"85.000000","20.000000","31.250000","35.714286","17.241379","17.857143","55.555556","29.411765",
"90.000000","16.666667","38.461538","2.403846","16.666667","16.666667","62.500000","55.555556",
"95.000000","12.195122","35.460993","38.461538","13.513514","19.230769","45.454545","83.333333",
"100.000000","2.427184","38.461538","41.666667","16.129032","20.833333","45.454545","100.000000",
"125.000000","19.069413","30.120482","58.139535","7.961783","8.114249","69.444444","48.076923",
"150.000000","19.841270","5.285412","51.020408","20.161290","21.929825","8.169935","7.082153",
"175.000000","21.186441","51.020408","6.156119","5.218117","5.530973","67.567568","86.206897",
"200.000000","5.760369","41.666667","83.333333","28.735632","39.001560","88.967972","60.975610",
"225.000000","24.752475","40.322581","60.975610","22.727273","28.735632","53.191489","65.789474",
"250.000000","20.161290","26.567481","14.792899","16.025641","23.584906","69.444444","59.523810",
"275.000000","19.841270","3.094059","34.246575","12.248898","13.661202","5.197505","4.111166",
"300.000000","21.739130","36.710720","3.229557","13.736264","3.350757","89.285714","69.444444",
"325.000000","22.123894","41.666667","78.125000","3.747564","40.322581","78.125000","100.000000",
"350.000000","19.379845","40.322581","78.125000","39.062500","36.231884","83.333333","96.153846",
"375.000000","18.382353","38.461538","75.757576","37.878788","39.682540","86.206897","80.645161",
"400.000000","21.551724","49.019608","51.020408","29.069767","32.467532","89.285714","86.206897",
"425.000000","3.486264","44.642857","52.083333","30.120482","40.983607","69.444444","50.000000",
"450.000000","22.727273","30.487805","47.169811","29.069767","36.764706","60.975610","96.153846",
"475.000000","21.929825","35.211268","48.076923","19.083969","26.881720","56.818182","58.139535",
"500.000000","20.161290","31.250000","44.642857","14.204545","26.041667","60.975610","69.444444",
"525.000000","17.844397","1.720341","46.296296","12.683917","12.019231","2.617527","2.301602",
"550.000000","21.551724","44.642857","45.454545","2.323204","8.445946","80.645161","64.102564",
"575.000000","23.148148","37.878788","1.963711","42.372881","2.047334","71.428571","86.206897",
"600.000000","21.739130","40.983607","58.139535","39.682540","54.347826","75.757576","108.695652",
"625.000000","19.531250","49.019608","67.567568","46.296296","39.682540","62.500000","86.206897",
"650.000000","23.584906","43.103448","53.191489","35.714286","34.722222","108.695652","54.347826",
"675.000000","19.841270","46.296296","52.083333","42.372881","41.666667","83.333333","89.285714",
"700.000000","20.833333","47.169811","62.344140","32.051282","45.454545","80.645161","59.523810",
"725.000000","19.669552","40.322581","52.083333","34.722222","41.666667","59.523810","89.285714",
"750.000000","21.008403","43.103448","55.555556","33.783784","40.983607","65.789474","89.285714",
"775.000000","18.382353","39.682540","48.076923","35.663338","36.231884","69.444444","55.555556",
"800.000000","18.382353","40.322581","67.567568","32.051282","36.764706","83.333333","64.102564",
"825.000000","1.960631","43.103448","62.500000","28.089888","36.231884","54.347826","60.975610",
"850.000000","22.935780","35.211268","67.567568","34.246575","29.761905","63.938619","51.020408",
"875.000000","23.148148","37.313433","47.169811","30.864198","28.058361","67.567568","47.169811",
"900.000000","18.925057","36.231884","50.000000","25.252525","25.773196","64.102564","69.444444",
"925.000000","21.551724","42.372881","59.523810","25.773196","26.041667","71.428571","75.757576",
"950.000000","20.833333","22.935780","45.454545","19.531250","24.509804","60.975610","64.102564",
"975.000000","21.367521","35.714286","39.062500","1.453319","15.243902","53.191489","67.567568",
"1000.000000","22.522523","28.376844","39.682540","43.859649","16.129032","52.083333","62.500000",
"1100.000000","21.181953","3.728283","3.779004","46.707146","8.430282","5.611043","4.291477",
"1200.000000","20.964361","28.901734","69.881202","43.859649","4.374071","72.463768","82.644628",
"1300.000000","21.092596","36.218761","58.479532","40.983607","40.983607","83.333333","81.300813",
"1400.000000","20.080321","36.363636","61.349693","40.816327","37.864445","89.285714","80.645161",
"1500.000000","19.837334","36.363636","67.114094","35.842294","36.496350","74.019245","90.090090",
"1600.000000","19.267823","33.772374","52.083333","32.786885","36.101083","73.529412","66.666667",
"1700.000000","17.418568","35.335689","54.644809","31.635558","34.002040","67.114094","72.992701",
"1800.000000","3.402171","32.786885","54.347826","25.575448","29.940120","70.422535","76.923077",
"1900.000000","21.505376","35.829452","46.082949","2.974155","25.445293","62.893082","64.061499",
"2000.000000","22.466861","32.258065","49.261084","45.228403","15.770383","57.110223","47.393365",
"2100.000000","20.408163","1.596016","43.290043","41.666667","6.992029","2.810331","2.160574",
"2200.000000","19.451469","38.461538","1.981571","44.247788","1.124252","100.000000","97.087379",
"2300.000000","22.371365","38.314176","68.493151","39.824771","42.918455","93.457944","74.626866",
"2400.000000","22.675737","35.971223","63.694268","38.610039","42.553191","85.470085","83.333333",
"2500.000000","21.141649","37.313433","64.892927","39.215686","44.247788","89.285714","90.090090",
"2600.000000","21.276596","38.314176","62.893082","38.008362","41.823505","76.923077","74.074074",
"2700.000000","19.413706","35.087719","67.567568","34.965035","38.022814","76.335878","82.576383",
"2800.000000","19.120459","34.710170","59.523810","34.129693","36.363636","80.000000","81.967213",
"2900.000000","19.193858","35.842294","63.694268","34.234851","37.864445","83.963056","61.349693",
"3000.000000","19.527436","38.610039","52.882073","31.746032","35.460993","65.359477","56.179775",
"3100.000000","18.248175","40.144520","50.761421","32.362460","36.764706","78.125000","61.349693",
"3200.000000","5.248793","34.602076","47.619048","30.385901","35.701535","64.935065","61.690315",
"3300.000000","13.772208","33.333333","56.818182","32.154341","31.847134","64.935065","68.027211",
"3400.000000","18.903592","34.470872","43.840421","31.746032","31.250000","61.312078","62.500000",
"3500.000000","14.990256","33.670034","46.728972","27.616680","27.092929","61.728395","55.865922",
"3600.000000","14.814815","31.142946","45.248869","25.906736","24.813896","64.102564","68.027211",
"3700.000000","14.471780","33.670034","52.356021","1.510186","23.304591","66.666667","59.844405",
"3800.000000","1.464837","32.362460","47.619048","50.251256","10.213461","56.179775","52.356021",
"3900.000000","23.419204","36.483035","50.000000","50.000000","14.880952","67.980965","47.846890",
"4000.000000","19.607843","34.129693","52.083333","43.649062","11.653653","52.356021","50.000000",
"4100.000000","20.242915","0.769983","46.707146","47.393365","5.321413","1.445776","1.107064",
"4200.000000","21.739130","35.075412","43.478261","39.215686","1.590407","72.992701","78.125000",
"4300.000000","21.459227","36.496350","1.067589","43.084877","1.005136","81.300813","97.087379",
"4400.000000","19.920319","35.587189","58.479532","37.453184","0.883143","84.745763","90.090090",
"4500.000000","20.576132","39.824771","61.349693","42.016807","44.247788","86.956522","84.033613",
"4600.000000","21.598272","40.000000","60.606061","41.493776","44.444444","86.132644","76.923077",
"4700.000000","18.552876","42.918455","60.606061","39.370079","39.047247","71.942446","86.206897",
"4800.000000","15.946420","37.453184","60.606061","39.215686","38.167939","75.757576","86.132644",
"4900.000000","20.491803","38.314176","55.524708","38.022814","42.016807","70.422535","81.967213",
"5000.000000","16.023073","41.841004","57.142857","38.895371","39.984006","64.516129","66.666667",
"5100.000000","13.053126","42.553191","56.497175","38.461538","37.313433","69.396253","79.365079",
"5200.000000","11.627907","35.198874","56.818182","36.363636","38.610039","68.027211","72.463768",
"5300.000000","14.142271","37.453184","61.312078","37.299515","37.878788","68.965517","76.923077",
"5400.000000","15.770383","34.364261","60.606061","36.764706","35.971223","72.992701","80.645161",
"5500.000000","13.908206","36.616624","54.945055","33.783784","38.022814","77.519380","83.333333",
"5600.000000","14.164306","36.231884","59.171598","35.574529","34.722222","74.019245","70.921986",
"5700.000000","13.848497","39.062500","56.497175","37.174721","36.101083","60.975610","75.757576",
"5800.000000","16.023073","35.574529","53.475936","33.444816","38.167939","73.529412","68.493151",
"5900.000000","13.175231","36.101083","55.865922","33.545790","37.037037","67.114094","67.980965",
"6000.000000","12.968487","34.602076","54.347826","33.003300","34.602076","63.694268","64.102564",
"6100.000000","13.367197","31.347962","55.248619","32.786885","34.364261","74.571216","71.428571",
"6200.000000","9.065361","36.363636","45.228403","33.783784","35.087719","58.479532","70.422535",
"6300.000000","16.074586","35.323207","51.546392","32.258065","34.602076","74.626866","73.529412",
"6400.000000","12.422360","33.670034","57.803468","30.950170","33.898305","58.479532","74.019245",
"6500.000000","11.974614","36.496350","52.356021","29.585799","32.247662","63.694268","60.975610",
"6600.000000","12.985327","32.562683","59.171598","30.864198","33.557047","67.980965","57.142857",
"6700.000000","14.386419","35.211268","48.076923","27.847396","29.761905","61.728395","65.789474",
"6800.000000","12.106538","32.154341","48.309179","27.624309","26.588673","56.818182","62.111801",
"6900.000000","13.140604","30.665440","48.053820","29.753050","30.581040","54.347826","54.024851",
"7000.000000","12.769761","33.112583","52.631579","26.595745","28.571429","65.746220","55.865922",
"7100.000000","12.608750","34.722222","46.948357","24.213075","23.094688","59.523810","55.865922",
"7200.000000","13.906272","32.351990","44.247788","23.255814","22.522523","58.479532","52.356021",
"7300.000000","12.755102","30.581040","41.476566","22.222222","22.271715","59.171598","60.204696",
"7400.000000","13.243279","35.448423","42.016807","22.831050","21.786492","62.111801","53.763441",
"7500.000000","13.087292","33.670034","50.761421","0.804039","20.000000","60.938452","48.780488",
"7600.000000","0.643567","27.932961","41.649313","46.082949","19.227072","57.471264","57.142857",
"7700.000000","18.047284","33.886818","47.393365","43.859649","12.149192","61.349693","56.785917",
"7800.000000","17.298045","34.129693","38.610039","38.910506","7.456566","58.823529","53.475936",
"7900.000000","16.638935","33.222591","49.751244","38.008362","3.746301","53.734551","50.000000",
"8000.000000","16.889039","30.030030","41.135335","40.485830","3.064383","57.142857","53.475936",
"8100.000000","17.452007","29.498525","42.194093","42.016807","1.722178","56.179775","45.024764",
"8200.000000","17.633574","0.407141","39.215686","39.824771","1.399247","0.744142","0.573141",
"8300.000000","17.510068","35.574529","41.305246","35.971223","1.091238","79.936051","74.626866",
