"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.127660","2.564103","1.666667","4.000000","1.754386","2.222222","1.428571",
"2.000000","1.351351","3.703704","7.142857","16.666667","20.000000","33.333333","20.000000",
"3.000000","16.666667","1.428571","16.666667","11.111111","6.250000","33.333333","1.204819",
"4.000000","12.500000","20.000000","25.000000","14.285714","14.285714","33.333333","20.000000",
"5.000000","4.347826","1.388889","20.000000","14.285714","14.285714","25.000000","1.408451",
"6.000000","14.285714","24.390244","11.111111","16.666667","14.084507","33.333333","25.000000",
"7.000000","12.500000","25.000000","12.500000","20.000000","20.000000","33.333333","33.333333",
"8.000000","14.285714","16.666667","11.111111","10.000000","20.000000","25.000000","25.000000",
"9.000000","16.666667","2.173913","12.500000","16.666667","20.000000","24.390244","2.320186",
"10.000000","12.500000","16.666667","14.285714","14.285714","20.000000","16.666667","33.333333",
"15.000000","5.747126","12.195122","15.625000","12.820513","21.739130","31.250000","50.000000",
"20.000000","12.820513","0.000000","2.486325","12.500000","17.241379","2.551020","5.263158",
"25.000000","4.761905","10.416667","0.000001","11.904762","16.666667","35.714286","55.555556",
"30.000000","10.416667","31.250000","3.355705","10.869565","15.625000","35.714286","25.000000",
"35.000000","14.705882","2.222222","18.450185","11.111111","14.285714","3.759398","3.546099",
"40.000000","14.705882","27.777778","3.703704","0.857486","1.035197","38.461538","35.714286",
"45.000000","17.857143","27.777778","21.739130","1.838235","2.325581","35.714286","62.500000",
"50.000000","3.787879","31.250000","26.315789","13.513514","22.727273","41.666667","100.000000",
"55.000000","14.705882","15.625000","3.012048","1.992032","2.577320","38.461538","55.555556",
"60.000000","17.241379","25.000000","35.714286","12.500000","17.857143","45.454545","31.250000",
"65.000000","16.666667","1.915709","38.461538","15.151515","19.230769","2.380952","2.192982",
"70.000000","13.157895","38.461538","29.411765","1.830831","2.347418","50.000000","38.461538",
"75.000000","19.230769","41.666667","26.315789","12.500000","26.315789","45.454545","45.454545",
"80.000000","21.739130","26.315789","35.714286","10.416667","18.518519","41.666667","38.461538",
"85.000000","20.833333","38.461538","45.454545","11.627907","18.518519","38.461538","62.500000",
"90.000000","22.727273","35.714286","2.074689","13.888889","17.857143","45.454545","50.000000",
"95.000000","16.666667","45.454545","38.461538","16.129032","21.739130","35.714286","55.555556",
"100.000000","2.272727","38.461538","38.461538","11.904762","18.518519","50.000000","71.428571",
"125.000000","18.382353","34.199726","62.500000","5.656109","7.908890","54.347826","56.689342",
"150.000000","20.491803","6.345178","49.019608","13.804528","22.522523","7.763975","7.788162",
"175.000000","22.727273","62.500000","6.127451","3.863988","5.868545","96.153846","78.125000",
"200.000000","5.924171","42.372881","62.500000","23.584906","30.120482","51.020408","119.047619",
"225.000000","22.727273","38.461538","47.169811","16.015375","29.069767","51.020408","86.206897",
"250.000000","20.325203","27.173913","10.964912","12.254902","25.746653","56.818182","67.567568",
"275.000000","20.308692","3.462124","35.714286","10.245902","19.531250","4.528165","4.280089",
"300.000000","23.584906","54.347826","3.204717","13.586957","12.562814","80.645161","119.047619",
"325.000000","24.038462","52.083333","78.125000","3.225390","4.237288","65.789474","73.529412",
"350.000000","21.929825","40.983607","62.500000","25.773196","38.461538","65.789474","86.206897",
"375.000000","22.123894","43.103448","59.523810","25.000000","41.666667","62.500000","65.789474",
"400.000000","19.685039","43.859649","62.500000","30.864198","39.682540","60.975610","73.529412",
"425.000000","3.438317","38.461538","60.975610","25.773196","32.894737","64.102564","75.757576",
"450.000000","21.186441","33.738192","47.169811","23.126735","34.246575","50.000000","78.125000",
"475.000000","22.935780","25.252525","58.139535","20.661157","21.929825","48.076923","51.020408",
"500.000000","23.809524","37.313433","39.682540","13.888889","19.531250","63.938619","44.642857",
"525.000000","21.367521","1.878146","50.000000","2.237938","12.562814","2.369444","2.175616",
"550.000000","22.502250","46.296296","37.313433","33.333333","9.187799","83.333333","78.125000",
"575.000000","21.929825","52.083333","1.974568","37.313433","2.122061","73.529412","69.444444",
"600.000000","24.509804","49.019608","89.285714","26.881720","40.322581","67.567568","67.567568",
"625.000000","21.186441","49.019608","60.975610","28.409091","43.103448","65.789474","80.645161",
"650.000000","19.685039","41.666667","71.428571","32.894737","42.372881","62.500000","78.125000",
"675.000000","21.739130","37.878788","52.083333","29.069767","35.714286","75.757576","55.555556",
"700.000000","18.248175","37.878788","44.642857","30.120482","39.062500","71.428571","92.592593",
"725.000000","20.644096","41.666667","47.169811","31.250000","37.878788","73.529412","67.567568",
"750.000000","21.551724","35.714286","46.296296","24.509804","40.322581","71.428571","65.789474",
"775.000000","21.551724","39.062500","56.818182","24.509804","33.783784","71.428571","52.083333",
"800.000000","21.551724","43.103448","55.555556","29.761905","38.402458","80.645161","83.333333",
"825.000000","2.045659","35.211268","55.555556","22.727273","39.682540","69.444444","45.454545",
"850.000000","24.509804","39.682540","45.454545","24.752475","34.722222","67.567568","65.789474",
"875.000000","20.325203","29.411765","47.169811","21.533161","34.246575","49.019608","86.206897",
"900.000000","22.123894","36.231884","41.666667","19.841270","29.069767","54.347826","54.347826",
"925.000000","20.990764","31.250000","49.019608","18.656716","30.120482","50.000000","45.454545",
"950.000000","24.752475","30.120482","52.083333","17.605634","25.773196","56.818182","54.347826",
"975.000000","22.321429","30.864198","46.296296","1.257419","23.584906","59.523810","59.523810",
"1000.000000","23.584906","35.714286","47.169811","36.231884","15.432099","39.682540","58.139535",
"1100.000000","20.036065","3.455186","3.739296","36.630037","5.361355","5.009518","4.289636",
"1200.000000","20.000000","29.673591","61.728395","33.545790","4.404898","73.529412","79.365079",
"1300.000000","20.614306","36.764706","69.444444","32.258065","40.966817","71.942446","75.757576",
"1400.000000","21.008403","33.433634","73.529412","29.673591","41.666667","68.493151","84.033613",
"1500.000000","20.699648","33.112583","55.218112","28.481914","36.764706","61.728395","79.365079",
"1600.000000","19.011407","31.347962","56.497175","24.875622","37.160907","56.179775","57.110223",
"1700.000000","18.793460","37.579857","48.780488","21.925016","35.460993","58.823529","76.923077",
"1800.000000","3.375755","30.581040","47.169811","22.988506","31.847134","44.642857","52.631579",
"1900.000000","22.075055","36.900369","48.995590","16.691704","27.925161","51.813472","61.728395",
"2000.000000","21.645022","32.992412","45.454545","2.436410","18.315018","48.995590","48.780488",
