"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.439024","2.272727","2.040816","1.587302","2.040816","3.125000","1.369863",
"2.000000","1.388889","25.000000","20.000000","6.250000","16.666667","33.333333","33.333333",
"3.000000","10.000000","1.408451","6.250000","20.000000","20.000000","33.333333","1.010101",
"4.000000","12.500000","14.285714","20.000000","16.666667","25.000000","33.333333","20.000000",
"5.000000","3.333333","1.515152","25.000000","14.285714","12.500000","33.333333","1.754386",
"6.000000","9.090909","20.000000","14.285714","16.666667","12.500000","33.333333","33.333333",
"7.000000","7.692308","25.000000","16.666667","16.666667","20.000000","16.666667","33.333333",
"8.000000","11.111111","14.285714","16.666667","20.000000","25.000000","33.333333","33.333333",
"9.000000","11.111111","1.204819","16.666667","16.666667","20.000000","20.000000","2.217295",
"10.000000","10.000000","33.333333","20.000000","16.666667","14.285714","25.000000","33.333333",
"15.000000","5.319149","20.000000","13.888889","17.857143","17.857143","50.000000","38.461538",
"20.000000","15.151515","0.000000","3.048780","14.705882","16.129032","2.702703","5.000000",
"25.000000","4.545455","25.000000","0.000001","15.151515","16.666667","41.666667","45.454545",
"30.000000","10.000000","11.111111","3.521127","14.285714","16.666667","38.461538","35.714286",
"35.000000","15.625000","2.450980","25.000000","13.888889","14.285714","4.132231","4.273504",
"40.000000","20.000000","16.666667","3.546099","1.016260","1.077586","50.000000","38.461538",
"45.000000","15.151515","13.157895","21.739130","2.463054","2.391200","50.000000","41.666667",
"50.000000","3.225806","12.195122","27.777778","17.241379","16.666667","55.555556","45.454545",
"55.000000","11.363636","27.777778","3.067485","2.538071","2.732240","45.454545","35.714286",
"60.000000","15.625000","29.411765","38.461538","16.129032","20.833333","45.454545","50.000000",
"65.000000","14.285714","2.049180","71.428571","14.705882","23.809524","3.010235","3.048780",
"70.000000","13.888889","27.777778","41.666667","2.604167","2.673797","55.555556","62.500000",
"75.000000","16.129032","38.461538","38.461538","15.625000","21.739130","55.555556","62.500000",
"80.000000","15.151515","50.000000","27.777778","15.151515","20.833333","55.555556","71.428571",
"85.000000","14.662757","45.454545","26.315789","15.625000","20.833333","55.555556","55.555556",
"90.000000","13.888889","50.000000","1.753771","20.000000","17.241379","38.461538","55.555556",
"95.000000","17.241379","35.714286","55.555556","15.151515","20.000000","50.000000","50.000000",
"100.000000","1.968504","45.454545","41.666667","16.666667","15.625000","55.555556","33.333333",
"125.000000","15.625000","34.246575","44.642857","7.505254","8.647527","62.500000","45.372051",
"150.000000","17.730496","5.812602","44.642857","14.285714","19.685039","9.025271","7.668712",
"175.000000","18.656716","39.062500","5.841121","5.165289","5.747126","89.285714","89.285714",
