"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.500000","2.040816","2.564103","2.500000","2.375297","2.325581","1.492537",
"2.000000","1.408451","25.000000","25.000000","5.882353","16.666667","33.333333","33.333333",
"3.000000","11.111111","1.612903","12.500000","16.666667","25.000000","33.333333","1.492537",
"4.000000","12.500000","25.000000","25.000000","12.500000","20.000000","50.000000","25.000000",
"5.000000","3.846154","1.785714","25.000000","16.666667","12.500000","33.333333","1.468429",
"6.000000","11.111111","16.666667","25.000000","20.000000","16.666667","33.333333","25.000000",
"7.000000","12.500000","16.666667","16.666667","14.285714","20.000000","50.000000","33.333333",
"8.000000","9.090909","33.333333","20.000000","14.285714","16.666667","33.333333","33.333333",
"9.000000","12.500000","2.173913","20.000000","20.000000","16.666667","16.666667","2.000000",
"10.000000","10.000000","33.333333","20.000000","12.500000","20.000000","25.000000","25.000000",
"15.000000","5.376344","11.086475","18.518519","14.285714","20.000000","50.000000","41.666667",
"20.000000","16.129032","0.000000","2.427184","14.245014","18.518519","2.272727","4.587156",
"25.000000","5.747126","12.500000","0.000001","11.627907","16.666667","41.666667","35.714286",
"30.000000","15.151515","11.363636","3.728561","12.195122","15.151515","41.666667","50.000000",
"35.000000","17.857143","2.602811","25.000000","12.195122","15.151515","4.201681","3.816794",
"40.000000","20.000000","38.461538","4.000000","0.925926","1.075038","55.555556","38.461538",
"45.000000","19.157088","18.518519","38.461538","2.008032","2.427184","45.454545","62.500000",
"50.000000","3.937008","13.888889","27.777778","19.230769","16.666667","55.555556","62.500000",
"55.000000","11.111111","20.000000","2.808989","2.192982","2.645503","41.666667","23.809524",
"60.000000","17.241379","13.157895","41.666667","19.230769","20.000000","62.500000","41.666667",
"65.000000","17.241379","1.785714","26.315789","18.518519","16.129032","2.857143","2.617801",
"70.000000","13.157895","27.777778","38.461538","2.074689","2.486325","83.333333","38.167939",
"75.000000","21.739130","26.315789","41.666667","14.705882","18.518519","45.454545","31.250000",
