"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.173913","2.173913","2.123142","1.333333","2.325581","3.448276","1.666667",
"2.000000","1.612903","20.000000","14.285714","6.666667","14.285714","33.333333","25.000000",
"3.000000","16.666667","0.709220","20.000000","25.000000","14.285714","50.000000","1.449275",
"4.000000","16.666667","16.666667","12.500000","25.000000","12.500000","33.333333","33.333333",
"5.000000","5.263158","1.536098","12.500000","16.666667","16.666667","33.333333","2.173913",
"6.000000","9.900990","14.285714","20.000000","16.666667","14.285714","33.333333","20.000000",
"7.000000","14.285714","12.500000","16.666667","16.666667","20.000000","33.333333","25.000000",
"8.000000","12.500000","5.882353","12.500000","16.666667","16.666667","33.333333","25.000000",
"9.000000","12.500000","1.234568","14.285714","14.285714","16.666667","14.285714","2.173913",
"10.000000","16.666667","20.000000","12.500000","16.666667","14.285714","25.000000","20.000000",
"15.000000","3.968254","10.638298","14.285714","16.129032","12.820513","41.666667","31.250000",
"20.000000","13.888889","0.000000","2.262443","16.666667","13.888889","2.127660","3.046923",
"25.000000","4.901961","10.000000","0.000001","13.888889","12.195122","38.461538","45.454545",
"30.000000","12.500000","31.250000","3.597122","18.518519","12.195122","41.666667","41.666667",
"35.000000","17.857143","2.659574","26.315789","14.705882","9.803922","3.759398","3.816794",
"40.000000","17.241379","33.333333","3.448276","0.976562","0.707114","62.500000","50.000000",
"45.000000","19.230769","45.454545","31.250000","2.136752","1.650165","55.555556","50.000000",
"50.000000","4.065041","35.714286","26.315789","15.151515","14.285714","55.555556","41.666667",
"55.000000","13.513514","38.461538","2.659574","2.487562","1.712329","45.454545","55.555556",
"60.000000","18.518519","33.333333","35.714286","20.000000","13.157895","50.000000","23.809524",
"65.000000","17.241379","2.083333","29.411765","14.705882","14.705882","3.184713","2.590674",
"70.000000","15.151515","38.461538","35.714286","2.369668","1.779359","55.555556","62.500000",
"75.000000","21.739130","38.461538","20.000000","16.666667","13.888889","50.000000","55.555556",
"80.000000","20.746888","38.461538","27.777778","17.857143","11.363636","55.555556","41.666667",
"85.000000","17.241379","31.250000","35.714286","15.625000","13.157895","33.112583","55.555556",
"90.000000","22.727273","23.696682","2.145923","14.705882","15.625000","55.555556","62.500000",
"95.000000","20.000000","27.777778","35.714286","16.666667","13.850416","45.454545","35.714286",
"100.000000","2.202643","27.777778","50.000000","17.241379","13.157895","50.000000","55.555556",
"125.000000","21.367521","35.211268","51.020408","8.010253","6.702413","62.500000","44.642857",
"150.000000","19.685039","5.518764","45.454545","15.923567","14.204545","8.474576","6.942516",
"175.000000","21.367521","40.322581","0.002440","4.562044","4.250978","67.567568","71.428571",
"200.000000","6.110975","43.103448","28.735632","33.288948","25.773196","65.789474","56.818182",
"225.000000","20.000000","44.642857","40.983607","29.069767","22.123894","83.333333","50.000000",
"250.000000","21.367521","24.015370","41.666667","25.000000","17.006803","78.125000","43.103448",
"275.000000","21.367521","3.117207","32.051282","3.782148","13.220518","5.306729","3.697678",
"300.000000","21.367521","39.062500","3.289474","38.402458","8.741259","86.206897","71.428571",
"325.000000","21.929825","42.301184","45.372051","35.714286","2.771311","78.125000","54.347826",
"350.000000","22.706630","43.103448","49.019608","36.231884","28.735632","69.444444","83.333333",
"375.000000","18.796992","42.372881","64.102564","32.894737","46.296296","69.444444","47.169811",
"400.000000","19.379845","54.347826","52.083333","37.313433","39.062500","92.592593","42.372881",
"425.000000","3.438317","40.983607","45.454545","37.313433","34.722222","83.333333","50.000000",
"450.000000","19.685039","34.722222","52.083333","27.777778","33.333333","67.567568","39.062500",
"475.000000","22.321429","34.246575","55.555556","24.509804","24.271845","65.789474","38.461538",
"500.000000","22.123894","32.051282","45.454545","12.886598","21.349274","69.444444","48.076923",
"525.000000","17.361111","1.784312","44.642857","2.558592","12.690355","2.623020","1.865532",
"550.000000","21.739130","47.169811","40.983607","41.597338","8.223684","100.000000","69.444444",
"575.000000","20.491803","47.169811","1.820698","40.322581","8.143322","100.000000","80.645161",
"600.000000","20.815987","35.714286","64.102564","41.666667","2.380726","71.428571","56.818182",
"625.000000","21.008403","34.246575","65.789474","36.231884","39.062500","75.757576","92.592593",
"650.000000","19.841270","51.020408","60.975610","35.211268","36.231884","86.206897","62.500000",
"675.000000","20.161290","40.983607","56.818182","42.372881","40.322581","75.528701","69.444444",
"700.000000","19.531250","35.714286","67.567568","37.313433","40.983607","73.529412","48.076923",
"725.000000","23.148148","43.859649","60.975610","37.313433","37.878788","64.102564","71.428571",
"750.000000","19.531250","43.859649","58.139535","33.333333","38.461538","80.645161","56.818182",
"775.000000","19.069413","40.322581","53.191489","30.487805","30.864198","73.529412","49.019608",
"800.000000","16.778523","43.859649","60.975610","27.777778","34.246575","59.523810","40.983607",
"825.000000","1.911169","37.313433","60.975610","33.288948","29.761905","56.818182","41.666667",
"850.000000","23.148148","49.019608","51.020408","28.735632","32.467532","51.020408","60.975610",
"875.000000","21.008403","39.062500","60.975610","28.409091","28.735632","62.500000","48.076923",
"900.000000","21.551724","29.069767","46.296296","24.271845","31.605563","58.139535","44.642857",
"925.000000","19.825535","32.467532","46.296296","20.161290","23.584906","78.125000","40.983607",
"950.000000","23.584906","31.645570","48.076923","17.361111","19.685039","46.296296","53.191489",
"975.000000","23.809524","32.051282","48.076923","19.083969","19.841270","73.529412","55.555556",
"1000.000000","21.551724","36.764706","50.000000","1.459258","9.689922","55.555556","62.500000",
"1100.000000","20.157226","3.544465","3.854753","47.393365","6.348400","5.318583","3.794634",
"1200.000000","20.366599","31.436655","63.653724","39.510075","4.401021","75.757576","74.074074",
"1300.000000","21.048200","40.160643","75.187970","38.610039","42.553191","74.074074","68.027211",
"1400.000000","19.841270","36.764706","67.567568","38.461538","38.153377","83.333333","76.335878",
"1500.000000","19.413706","35.075412","64.935065","33.211558","38.759690","72.463768","70.921986",
"1600.000000","19.047619","33.783784","64.935065","36.496350","34.129693","62.500000","59.171598",
"1700.000000","18.653236","40.983607","55.524708","31.545741","33.658701","63.291139","64.935065",
"1800.000000","3.503486","32.562683","47.393365","24.148756","32.573290","64.892927","58.445354",
"1900.000000","21.978022","35.587189","49.751244","2.887420","22.670596","65.359477","49.504950",
"2000.000000","21.734406","32.573290","48.076923","43.103448","9.929501","55.248619","52.356021",
"2100.000000","22.421525","1.573416","41.135335","43.649062","2.962700","2.831017","1.932927",
"2200.000000","19.681165","46.296296","2.027411","41.841004","1.243812","84.033613","89.285714",
"2300.000000","22.471910","34.843206","62.073246","40.485830","39.682540","78.125000","66.225166",
"2400.000000","20.571899","42.918455","64.516129","39.824771","43.103448","80.000000","68.917988",
"2500.000000","21.097046","36.088055","64.935065","37.593985","41.322314","75.187970","74.074074",
"2600.000000","20.197940","41.322314","60.975610","36.496350","39.047247","81.967213","55.248619",
"2700.000000","18.382353","39.682540","55.865922","37.593985","38.167939","71.428571","82.644628",
"2800.000000","20.116677","38.895371","60.204696","36.630037","37.313433","74.626866","61.349693",
"2900.000000","21.413276","39.525692","52.083333","37.453184","40.144520","73.529412","58.788948",
"3000.000000","19.301293","32.154341","50.505051","34.013605","39.682540","65.789474","55.865922",
"3100.000000","18.656716","37.735849","48.309179","33.545790","35.971223","58.823529","48.543689",
"3200.000000","5.073052","36.630037","57.438254","32.258065","36.751194","64.935065","52.356021",
"3300.000000","15.525540","35.842294","49.261084","30.211480","33.112583","67.114094","50.479556",
"3400.000000","18.378974","33.333333","51.813472","26.881720","32.258065","66.666667","42.016807",
"3500.000000","14.534884","34.831069","45.248869","28.248588","33.658701","57.803468","47.169811",
"3600.000000","14.532771","32.573290","46.926326","1.554581","29.673591","58.139535","48.076923",
"3700.000000","14.945449","30.487805","54.054054","46.082949","26.595745","59.880240","46.511628",
"3800.000000","1.461646","33.333333","48.309179","43.290043","21.640338","56.818182","44.642857",
"3900.000000","20.403999","34.013605","44.247788","42.553191","9.388790","56.497175","41.152263",
"4000.000000","22.831050","28.727377","44.033465","45.228403","6.467887","62.500000","44.228218",
"4100.000000","21.973193","0.797817","45.045045","42.016807","3.293482","1.465266","0.919625",
"4200.000000","21.321962","42.194093","41.841004","38.461538","2.091831","79.365079","65.789474",
"4300.000000","19.043992","33.783784","1.056758","46.511628","1.151570","74.074074","80.645161",
"4400.000000","20.742585","35.198874","70.372977","38.895371","0.888092","81.300813","68.493151",
"4500.000000","20.120724","41.666667","76.335878","39.840637","48.076923","90.909091","65.789474",
"4600.000000","20.036065","43.103448","56.497175","44.642857","40.983607","83.263947","66.666667",
"4700.000000","17.391304","33.898305","58.479532","36.751194","39.840637","90.090090","60.240964",
"4800.000000","16.775709","39.370079","60.975610","39.215686","39.215686","78.740157","72.939460",
"4900.000000","20.325203","40.650407","65.746220","37.735849","38.299502","78.740157","68.027211",
"5000.000000","16.178612","38.610039","68.493151","39.682540","39.215686","72.463768","70.921986",
"5100.000000","16.498928","37.299515","62.500000","36.630037","39.682540","81.300813","62.893082",
"5200.000000","14.880952","36.363636","66.225166","37.593985","36.751194","63.291139","58.139535",
"5300.000000","15.647004","39.525692","57.803468","38.610039","39.370079","86.206897","64.061499",
"5400.000000","18.047284","39.047247","57.438254","35.829452","37.593985","69.930070","57.471264",
"5500.000000","16.863406","36.101083","52.910053","35.714286","38.022814","78.125000","64.516129",
"5600.000000","16.178612","34.722222","54.945055","36.231884","40.160643","73.529412","67.567568",
"5700.000000","16.471751","31.338139","51.546392","35.198874","38.759690","62.073246","52.328624",
"5800.000000","19.685039","35.842294","55.218112","34.843206","35.087719","67.114094","64.935065",
"5900.000000","15.264845","37.453184","52.083333","33.444816","36.218761","72.992701","64.935065",
"6000.000000","15.673981","35.198874","54.945055","35.958288","35.587189","63.291139","56.179775",
"6100.000000","15.057973","37.174721","54.945055","33.557047","36.231884","70.422535","46.296296",
"6200.000000","10.786323","37.735849","52.356021","31.847134","34.002040","67.980965","53.763441",
"6300.000000","17.885888","34.710170","49.751244","33.658701","33.670034","76.335878","50.251256",
"6400.000000","15.479876","37.037037","48.309179","34.364261","34.364261","60.975610","49.751244",
"6500.000000","13.659336","33.557047","52.631579","27.322404","34.710170","58.823529","56.497175",
"6600.000000","15.477480","34.234851","47.846890","28.328612","32.573290","55.248619","52.910053",
"6700.000000","17.301038","35.460993","49.504950","29.411765","30.030030","65.746220","44.247788",
"6800.000000","15.218384","34.246575","44.843049","28.563268","30.111412","56.179775","45.454545",
"6900.000000","14.747087","33.772374","46.728972","26.385224","31.847134","58.479532","48.053820",
"7000.000000","15.082956","35.087719","47.147572","25.000000","29.146022","69.444444","56.818182",
"7100.000000","15.384615","33.898305","49.019608","24.570025","26.525199","52.356021","53.191489",
"7200.000000","18.278194","31.836995","51.813472","24.509804","25.380711","60.975610","44.247788",
"7300.000000","14.306152","30.581040","49.019608","21.640338","25.182574","57.803468","48.995590",
"7400.000000","15.197568","32.894737","45.228403","20.833333","24.096386","54.347826","39.682540",
"7500.000000","13.696754","31.436655","40.485830","17.448962","24.090581","57.471264","50.505051",
"7600.000000","0.704354","32.679739","45.248869","0.799220","18.181818","65.746220","38.299502",
"7700.000000","21.505376","30.674847","44.843049","44.444444","15.358624","56.497175","37.174721",
"7800.000000","21.500753","33.101622","41.135335","41.649313","13.313806","60.606061","39.215686",
"7900.000000","20.533881","28.571429","43.478261","49.751244","10.592098","54.054054","40.485830",
"8000.000000","21.272070","30.202356","45.662100","46.948357","8.325701","65.789474","40.633889",
